SCHEMA=sounio.cs6.hapg-full-source-cover-wave-result.v1
WAVE_INDEX=2
WAVE_CONTRACT_SHA256=40442d2418ae32c6eaaaa823f67087ea8baa15bc04a1f003443989070e988bd6
NODE_COUNT=4
NEXT_FRONTIER_SHA256=057b60d953066ec99f340978ab156ef5f61b70eb8d3683cb5fae0e88acf0b4e9
DECISION_POLICY=H_APG_ONLY_S_BIASED_BALANCED_ALL_OR_NONE_WAVE_ADMISSION
CAP_PRECEDENCE=TIMEOUT_THEN_AXIS_DEPTH_THEN_WAVE_LIMIT_THEN_NODE_BUDGET
WAVE_INDEX	NODE_ID	HPG_STATUS	HAPG_ATTEMPTED	HAPG_STATUS	HAPG_RC	HAPG_CHALLENGE	HAPG_RECEIPT_SHA256	HAPG_STDERR_SHA256	HAPG_VERIFICATION_SHA256	HAPG_PHYSICAL_SHA256	HAPG_PROBE_PASS	AFFINE_PASS	PROJECTIVE_X_PASS	PROJECTIVE_Y_PASS	PROJECTIVE_PLUS_PASS	PROJECTIVE_MINUS_PASS	HOMOGENEOUS_PASS	APG_VALID	APG_PASS	APG_RESCUE	GENERIC_CERTIFICATE_PASS	DECISION	TERMINAL_REASON
2	U01-0000000000_S01-0000000000	H_PG_CROSSING	false	H_APG_NOT_ELIGIBLE	0	0000000000000000000000000000000000000000000000000000000000000000	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	false	false	false	false	false	false	false	SPLIT_S	-
2	U01-0000000000_S01-0000000001	H_PG_CROSSING	false	H_APG_NOT_ELIGIBLE	0	0000000000000000000000000000000000000000000000000000000000000000	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	false	false	false	false	false	false	false	SPLIT_S	-
2	U01-0000000001_S01-0000000000	H_PG_CROSSING	false	H_APG_NOT_ELIGIBLE	0	0000000000000000000000000000000000000000000000000000000000000000	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	false	false	false	false	false	false	false	SPLIT_S	-
2	U01-0000000001_S01-0000000001	H_PG_CROSSING	false	H_APG_NOT_ELIGIBLE	0	0000000000000000000000000000000000000000000000000000000000000000	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	false	false	false	false	false	false	false	SPLIT_S	-
