# engine	madaros-linux-x86_64@ff69dae4
# trees	stdlib examples tests/run-pass
file	rc	first_error_code	error_count	parse_errors	first_error_line	all_error_codes
examples/time/mod_demo.sio	1	E011	6	0		E011x5,E015x1
examples/token_erase_benchmark.sio	0	none	0	0	290	
examples/triple_product_ossm_benchmark.sio	0	none	0	0	383	
examples/typed_literals.sio	1	E137	12	0		E137x12
examples/uncertainty.sio	0	none	0	0		
examples/unified_closure_demo.sio	1	E009	1	0		E009x1
examples/unified_epistemic_science.sio	0	none	0	0		
examples/units/basics.sio	1	E001	27	0		E001x11,E004x9,E137x3,E035x2,E009x2
examples/units/dimensional_report.sio	0	none	0	0		
examples/units/pharma_dose.sio	1	E050	17	0	94	E035x6,E001x6,E009x3,E050x1,E004x1
examples/units_simple.sio	0	none	0	0		
examples/vancomycin_auc_affine.sio	0	none	0	0		
examples/vancomycin_auc_epistemic.sio	1	E004	16	0		E012x5,E036x4,E004x4,E245x3
examples/virus_theorem.sio	0	none	0	0		
examples/visual/01_octonion_multiplication_table.sio	1	E004	19	0	115	E004x18,E007x1
examples/visual/02_fmri_octonion_activation.sio	1	E007	35	0	178	E004x22,E007x8,E009x2,E008x2,E002x1
examples/visual/03_octonion_network_efficiency.sio	1	E007	16	0	96	E007x8,E004x8
examples/visual/04_fmri_color_heatmap.sio	1	E004	34	0	218	E004x22,E007x8,E009x2,E008x1,E002x1
examples/visual/05_color_demo.sio	0	none	0	0	33	
examples/visual/06_octonion_color_table.sio	0	none	0	0	182	
examples/visual/07_epistemic_uncertainty_bars.sio	1	E004	4	0	126	E004x4
examples/visual/08_climate_ensemble_color.sio	1	E004	10	0	172	E004x10
examples/visual/09_pkpd_color_curves.sio	1	E004	2	0	138	E004x2
examples/visual/10_kalman_filter_color.sio	1	E004	4	0	172	E004x4
examples/visual/11_sir_epidemic_color.sio	1	E004	6	0	144	E004x6
examples/visual/12_animated_diffusion.sio	0	none	0	0	110	
examples/viz_3d/main.sio	0	none	0	0		
examples/viz_hello/main.sio	0	none	0	0		
examples/viz_html_export/main.sio	0	none	0	0		
examples/viz_lab/main.sio	0	none	0	0		
examples/viz_lab_window/main.sio	0	none	0	0		
examples/viz_pbpk/main.sio	0	none	0	0		
examples/viz_physchem_demo/main.sio	0	none	0	0		
examples/viz_workbench/main.sio	0	none	0	0		
examples/watch_mode_demo.sio	0	none	0	0		
examples/wave1_bayesian_coin.sio	0	none	0	0		
examples/wave1_hello_scientific.sio	1	E137	1	0		E137x1
examples/wave1_ode_exponential_decay.sio	0	none	0	0		
examples/wave1_projectile_motion.sio	0	none	0	0		
examples/wave1_tensor_operations.sio	0	none	0	0		
examples/wave1_uncertainty.sio	0	none	0	0		
examples/wave2_autodiff_simple.sio	0	none	0	0		
examples/wave2_causal_intervention.sio	0	none	0	0		
examples/wave2_causal_simpson.sio	0	none	0	0		
examples/wave2_gradient_descent.sio	0	none	0	0		
examples/wave2_neural_ode.sio	0	none	0	0		
examples/wave3_explainable_nn.sio	0	none	0	0		
examples/wave3_hybrid_regression.sio	0	none	0	0		
examples/wave3_kepler_discovery.sio	0	none	0	0		
examples/wave3_pinn_heat.sio	0	none	0	0		
examples/wave3_symbolic_calculus.sio	0	none	0	0		
examples/zd_antiwindup_pid.sio	0	none	0	0	212	
examples/zd_audit_witness.sio	0	none	0	0	56	
examples/zd_bptt_ssm.sio	0	none	0	0	225	
examples/zd_capability_removal.sio	0	none	0	0	108	
examples/zd_capacity_constrained.sio	0	none	0	0	187	
examples/zd_constructive_reset_proof.sio	0	none	0	0	183	
examples/zd_epistemic_collapse.sio	0	none	0	0	244	
examples/zd_forgettable_training.sio	1	E035	1	0		E035x1
examples/zd_machine_unlearning.sio	0	none	0	0	116	
examples/zd_model_composition.sio	0	none	0	0	59	
examples/zd_model_editing_locality.sio	0	none	0	0	116	
examples/zd_ratio_sweep.sio	0	none	0	0	155	
examples/zd_revivable_edit.sio	0	none	0	0	90	
examples/zd_vs_capacity_ablation.sio	0	none	0	0	384	
stdlib/algebra/associator_field.sio	0	none	0	0		
stdlib/algebra/cayley_dickson.sio	0	none	0	0		
stdlib/algebra/cayley_dickson_exact.sio	1	E011	9	0		E011x9
stdlib/algebra/cayley_dickson_exact_i64.sio	0	none	0	0		
stdlib/algebra/clifford.sio	0	none	0	0		
stdlib/algebra/clifford_opt.sio	0	none	0	0		
stdlib/algebra/fano.sio	0	none	0	0		
stdlib/algebra/fano_auts.sio	0	none	0	0		
stdlib/algebra/features.sio	0	none	0	0		
stdlib/algebra/jordan.sio	0	none	0	0		
stdlib/algebra/ladder.sio	0	none	0	0		
stdlib/algebra/mandelbrot_d2.sio	0	none	0	0		
stdlib/algebra/octonion.sio	0	none	0	0		
stdlib/algebra/octonion_action.sio	0	none	0	0		
stdlib/algebra/sedenion.sio	0	none	0	0		
stdlib/algebra/sedenion_action.sio	0	none	0	0		
stdlib/algebra/sedenion_annihilator.sio	0	none	0	0		
stdlib/algebra/sedenion_kernel.sio	0	none	0	0		
stdlib/algebra/sedenion_verdict.sio	0	none	0	0		
stdlib/algo/graph.sio	0	none	0	0		
stdlib/algo/lib.sio	1	PARSE	0	2		PARSEx2
stdlib/algo/mod.sio	0	none	0	0		
stdlib/algo/sort.sio	0	none	0	0		
stdlib/analysis/complexity.sio	0	none	0	0		
stdlib/analysis/lib.sio	0	none	0	0		
stdlib/async/advanced.sio	0	none	0	0		
stdlib/async/channel.sio	0	none	0	0		
stdlib/async/executor.sio	0	none	0	0		
stdlib/async/future.sio	0	none	0	0		
stdlib/async/io.sio	0	none	0	0		
stdlib/async/lib.sio	1	PARSE	0	2		PARSEx2
stdlib/async/net.sio	0	none	0	0		
stdlib/async/select.sio	0	none	0	0		
stdlib/async/stream.sio	0	none	0	0		
stdlib/async/sync.sio	0	none	0	0		
stdlib/async/task.sio	0	none	0	0		
stdlib/async/time.sio	0	none	0	0		
stdlib/audio/ffi/bindings.sio	0	none	0	0		
stdlib/audio/ffi/wrapper.sio	0	none	0	0		
stdlib/audio/lib.sio	0	none	0	0		
stdlib/audio/mod.sio	0	none	0	0		
stdlib/audio/pure/types.sio	0	none	0	0		
stdlib/autodiff/activity.sio	0	none	0	0		
stdlib/autodiff/differentiable.sio	0	none	0	0		
stdlib/autodiff/dual.sio	0	none	0	0		
stdlib/autodiff/epistemic_bridge.sio	1	E012	2	0		E046x1,E012x1
stdlib/autodiff/epistemic_dual.sio	0	none	0	0		
stdlib/autodiff/grad.sio	0	none	0	0		
stdlib/autodiff/lib.sio	0	none	0	0		
stdlib/autodiff/linear_ad.sio	0	none	0	0		
stdlib/autodiff/symbolic.sio	0	none	0	0		
stdlib/autodiff/tape.sio	0	none	0	0		
stdlib/bayes/diagnostics.sio	0	none	0	0		
stdlib/bayes/lib.sio	0	none	0	0		
stdlib/bayes/mcmc.sio	1	E035	6	0		E035x6
stdlib/bayes/prior.sio	0	none	0	0		
stdlib/bayes/vi.sio	0	none	0	0		
stdlib/cache/ffi/bindings.sio	0	none	0	0		
stdlib/cache/ffi/wrapper.sio	0	none	0	0		
stdlib/cache/lib.sio	0	none	0	0		
stdlib/cache/mod.sio	0	none	0	0		
stdlib/cache/pure/types.sio	0	none	0	0		
stdlib/causal/base.sio	0	none	0	0		
stdlib/causal/categorical.sio	0	none	0	0		
stdlib/causal/discovery.sio	1	E019	1	0		E019x1
stdlib/causal/do_calculus.sio	0	none	0	0		
stdlib/causal/lib.sio	0	none	0	0		
stdlib/causal/refutation.sio	1	E137	4	0		E137x4
stdlib/causal/transport.sio	0	none	0	0		
stdlib/causal/uplift.sio	0	none	0	0		
stdlib/chemistry/acids.sio	1	E004	35	0	344	E004x32,E009x3
stdlib/chemistry/equilibrium.sio	1	E175	36	0	344	E004x32,E009x3,E175x1
stdlib/chemistry/flame1d.sio	0	none	0	0		
stdlib/chemistry/gri30_full.sio	0	none	0	0		
stdlib/chemistry/gri30_h2.sio	0	none	0	0		
stdlib/chemistry/kinetics.sio	1	E175	61	0	1125	E004x32,E175x18,E009x11
stdlib/chemistry/lib.sio	1	none	0	0	91	
stdlib/chemistry/mod.sio	1	none	0	0	1125	
stdlib/chemistry/ontology.sio	1	E004	35	0	344	E004x32,E009x3
stdlib/chemistry/stoichiometry.sio	1	E004	35	0	344	E004x32,E009x3
stdlib/chemistry/thermochem.sio	0	none	0	0		
stdlib/cli/ffi/bindings.sio	0	none	0	0		
stdlib/cli/ffi/wrapper.sio	0	none	0	0		
stdlib/cli/lib.sio	0	none	0	0		
stdlib/cli/mod.sio	0	none	0	0		
stdlib/cli/pure/types.sio	0	none	0	0		
stdlib/clinical/aminoglycoside_pbpk.sio	0	none	0	0		
stdlib/clinical/biomarker.sio	0	none	0	0		
stdlib/clinical/mercyful.sio	0	none	0	0		
stdlib/clinical/pediatric_pbpk.sio	0	none	0	0		
stdlib/clinical/tacrolimus_oral_safety.sio	0	none	0	0		
stdlib/clinical/vancomycin_pbpk.sio	0	none	0	0		
stdlib/cmp/lib.sio	0	none	0	0		
stdlib/collections/bitset.sio	0	none	0	0		
stdlib/collections/btree.sio	1	E035	11	0		E035x9,E037x2
stdlib/collections/deque.sio	0	none	0	0		
stdlib/collections/hashmap.sio	1	E035	7	0		E035x7
stdlib/collections/hashset.sio	0	none	0	0		
stdlib/collections/heap.sio	0	none	0	0		
stdlib/collections/heap_map.sio	0	none	0	0		
stdlib/collections/heap_vec.sio	1	E008	16	0		E035x14,E008x2
stdlib/collections/lib.sio	1	PARSE	0	2		PARSEx2
stdlib/collections/mod.sio	1	E035	23	0		E035x21,E008x2
stdlib/collections/native_vec.sio	0	none	0	0		
stdlib/collections/stack.sio	0	none	0	0		
stdlib/collections/trie.sio	1	E035	7	0		E035x7
stdlib/collections/vec.sio	0	none	0	0		
stdlib/compiler/ast/mod.sio	0	none	0	0		
stdlib/compiler/ast/sedenion_encoding.sio	1	E019	154	0		E009x150,E004x2,E050x1,E019x1
stdlib/compiler/ast/sedenion_ops.sio	1	E019	12	0		E007x4,E019x3,E011x3,E008x2
stdlib/compiler/ast/sedenion_test.sio	0	none	0	0		
stdlib/compiler/bootstrap/driver.sio	1	E137	8	0		E137x7,E004x1
stdlib/compiler/bootstrap/verify.sio	1	E007	3	0		E007x3
stdlib/compiler/check/checker.sio	1	E009	20	0		E009x20
stdlib/compiler/check/context.sio	0	none	0	0		
stdlib/compiler/check/env.sio	1	E009	12	0		E009x12
stdlib/compiler/check/expr.sio	0	none	0	0		
stdlib/compiler/check/pattern.sio	0	none	0	0		
stdlib/compiler/check/stmt.sio	0	none	0	0		
stdlib/compiler/check/types.sio	1	E009	42	0		E009x42
stdlib/compiler/codegen/bytecode.sio	1	E009	43	0		E009x43
stdlib/compiler/codegen/vm.sio	1	E009	11	0		E009x11
stdlib/compiler/effects/compile.sio	1	E008	10	0		E008x8,E016x1,E007x1
stdlib/compiler/effects/compile_confidence.sio	1	E007	2	0		E008x1,E007x1
stdlib/compiler/effects/effect.sio	1	E005	2	0		E005x2
stdlib/compiler/effects/handler.sio	1	E009	8	0		E012x5,E009x3
stdlib/compiler/effects/infer.sio	1	E005	1	0		E005x1
stdlib/compiler/epistemic/confidence_metadata.sio	1	PARSE	0	5	3	PARSEx5
stdlib/compiler/epistemic/knowledge.sio	1	PARSE	0	5	3	PARSEx5
stdlib/compiler/handlers/selfhost.sio	1	E008	4	0		E008x2,E016x1,E007x1
stdlib/compiler/lexer/comparison_harness.sio	1	E009	2	0		E009x2
stdlib/compiler/lexer/keywords.sio	0	none	0	0		
stdlib/compiler/lexer/mod.sio	0	none	0	0		
stdlib/compiler/lexer/scanner.sio	1	PARSE	0	19	883	PARSEx19
stdlib/compiler/lexer/tokens.sio	0	none	0	0		
stdlib/compiler/lib.sio	0	none	0	0		
stdlib/compiler/linear/modality.sio	0	none	0	0		
stdlib/compiler/ontology/cache.sio	1	E015	2	0		E137x1,E015x1
stdlib/compiler/ontology/federation.sio	1	E137	2	0		E137x2
stdlib/compiler/ontology/mapping.sio	1	E015	7	0		E137x6,E015x1
stdlib/compiler/ontology/mod.sio	0	none	0	0		
stdlib/compiler/ontology/model.sio	0	none	0	0		
stdlib/compiler/ontology/resolver.sio	1	E137	18	0		E137x18
stdlib/compiler/ontology/store.sio	1	E015	30	0		E137x29,E015x1
stdlib/compiler/parser/ast.sio	0	none	0	0		
stdlib/compiler/parser/expr.sio	0	none	0	0		
stdlib/compiler/parser/expr_parse.sio	0	none	0	0		
stdlib/compiler/parser/expr_simple.sio	0	none	0	0		
stdlib/compiler/parser/fn_def.sio	0	none	0	0		
stdlib/compiler/parser/impl_def.sio	0	none	0	0		
stdlib/compiler/parser/item.sio	0	none	0	0		
stdlib/compiler/parser/mod.sio	0	none	0	0		
stdlib/compiler/parser/stmt.sio	0	none	0	0		
stdlib/compiler/parser/stmt_parse.sio	1	E009	26	0		E009x26
stdlib/compiler/parser/struct_def.sio	0	none	0	0		
stdlib/compiler/transform/cfg_builder.sio	1	PARSE	0	6	18	PARSEx6
stdlib/compiler/transform/desugar.sio	1	PARSE	0	2		PARSEx2
stdlib/compiler/transform/hir_constructor.sio	1	PARSE	0	23	11	PARSEx23
stdlib/compiler/transform/hir_integration_test.sio	1	PARSE	0	2		PARSEx2
stdlib/compiler/transform/hir_verify.sio	1	PARSE	0	23	8	PARSEx23
stdlib/compiler/transform/name_resolution.sio	1	PARSE	0	16	37	PARSEx16
stdlib/compiler/transform/partial_eval.sio	1	E016	8	0		E007x3,E001x3,E016x1,E008x1
stdlib/compiler/transform/type_annotation.sio	1	PARSE	0	23	17	PARSEx23
stdlib/compiler/types/mod.sio	1	E035	1	0		E035x1
stdlib/compiler/types/type.sio	1	E016	1	0		E016x1
stdlib/compiler/types/unify.sio	1	E137	19	0		E137x19
stdlib/compiler/units/dimension.sio	0	none	0	0		
stdlib/complex/lib.sio	0	none	0	0		
stdlib/compress/deflate.sio	0	none	0	0		
stdlib/compress/gzip.sio	0	none	0	0		
stdlib/compress/huffman.sio	0	none	0	0		
stdlib/compress/lib.sio	0	none	0	0		
stdlib/compress/mod.sio	0	none	0	0		
stdlib/compress/zstd.sio	0	none	0	0		
stdlib/connectivity/connectivity.sio	0	none	0	0		
stdlib/connectivity/lib.sio	0	none	0	0		
stdlib/connectivity/network_metrics.sio	1	E035	19	0		E035x17,E250x2
stdlib/connectivity/phase.sio	0	none	0	0		
stdlib/constants/lib.sio	0	none	0	0		
stdlib/constants/physical.sio	0	none	0	0		
stdlib/coordination/causal_receipt.sio	0	none	0	0		
stdlib/coordination/fleet_transaction.sio	1	E246	167	0		E039x165,E246x2
stdlib/coordination/loom_continuity.sio	1	E246	31	0		E039x25,E246x6
stdlib/coordination/loom_obligation.sio	1	E246	39	0		E039x36,E246x3
stdlib/core/lib.sio	1	PARSE	0	2		PARSEx2
stdlib/core/mod.sio	0	none	0	0		
stdlib/core/option.sio	0	none	0	0		
stdlib/core/prelude.sio	0	none	0	0		
stdlib/core/result.sio	0	none	0	0		
stdlib/crypto/hash.sio	0	none	0	0		
stdlib/crypto/hmac.sio	0	none	0	0		
stdlib/crypto/lib.sio	1	PARSE	0	2		PARSEx2
stdlib/crypto/random.sio	0	none	0	0		
stdlib/crypto/sha256.sio	0	none	0	0		
stdlib/csv/lib.sio	1	PARSE	0	17	41	PARSEx17
stdlib/csv/mod.sio	1	PARSE	0	17	41	PARSEx17
stdlib/csv/parser.sio	1	PARSE	0	17	41	PARSEx17
stdlib/csv/row.sio	0	none	0	0		
stdlib/cybernetic/autopoiesis.sio	0	none	0	0		
stdlib/cybernetic/bateson.sio	0	none	0	0		
stdlib/cybernetic/conversation.sio	0	none	0	0		
stdlib/cybernetic/coupling.sio	0	none	0	0		
stdlib/cybernetic/distinction.sio	1	E137	2	0		E137x2
stdlib/cybernetic/eigenform.sio	1	E137	1	0		E137x1
stdlib/cybernetic/languaging.sio	0	none	0	0		
stdlib/cybernetic/mod.sio	0	none	0	0		
stdlib/cybernetic/observer.sio	0	none	0	0		
stdlib/cybernetic/psychiatry.sio	0	none	0	0		
stdlib/cybernetic/second_order.sio	1	E137	15	0		E137x15
stdlib/cybernetic/variety.sio	0	none	0	0		
stdlib/darwin/atlas.sio	1	E019	3	0		E019x3
stdlib/darwin/lib.sio	0	none	0	0		
stdlib/darwin_pbpk/absorption.sio	0	none	0	0		
stdlib/darwin_pbpk/aggregate_confidence.sio	0	none	0	0		
stdlib/darwin_pbpk/bbb/bbb_core.sio	0	none	0	0		
stdlib/darwin_pbpk/bbb/bbb_coupled.sio	0	none	0	0		
stdlib/darwin_pbpk/bbb/bbb_gate.sio	1	E137	1	0		E137x1
stdlib/darwin_pbpk/bbb/bbb_gum.sio	0	none	0	0		
stdlib/darwin_pbpk/bbb/bbb_hdmr.sio	0	none	0	0		
stdlib/darwin_pbpk/bbb/bbb_pce.sio	0	none	0	0		
stdlib/darwin_pbpk/bbb/bbb_pce2d.sio	0	none	0	0		
stdlib/darwin_pbpk/bbb/bbb_priors.sio	0	none	0	0		
stdlib/darwin_pbpk/bbb/bbb_rapamycin.sio	0	none	0	0		
stdlib/darwin_pbpk/bbb/bbb_voi.sio	1	E137	1	0		E137x1
stdlib/darwin_pbpk/bbb/scenario_gate.sio	1	E137	1	0		E137x1
stdlib/darwin_pbpk/brain_plasma_tac.sio	0	none	0	0		
stdlib/darwin_pbpk/compartments/brain.sio	0	none	0	0		
stdlib/darwin_pbpk/compartments/coronary_smc.sio	0	none	0	0		
stdlib/darwin_pbpk/compartments/kidney.sio	0	none	0	0		
stdlib/darwin_pbpk/compartments/liver.sio	0	none	0	0		
stdlib/darwin_pbpk/conformal_weaning.sio	0	none	0	0		
stdlib/darwin_pbpk/constants.sio	0	none	0	0		
stdlib/darwin_pbpk/core/fractal_blood.sio	0	none	0	0		
stdlib/darwin_pbpk/core/ode_pbpk.sio	0	none	0	0		
stdlib/darwin_pbpk/core/pbpk28_params.sio	0	none	0	0		
stdlib/darwin_pbpk/core/pbpk_params.sio	1	PARSE	0	23	45	PARSEx23
stdlib/darwin_pbpk/core/peptide_partitioning.sio	0	none	0	0		
stdlib/darwin_pbpk/core/rodgers_rowland.sio	0	none	0	0		
stdlib/darwin_pbpk/core/tissue_composition.sio	0	none	0	0		
stdlib/darwin_pbpk/cumulants.sio	0	none	0	0		
stdlib/darwin_pbpk/ddi/cyp3a_competitive.sio	0	none	0	0		
stdlib/darwin_pbpk/ddi/mechanistic_ddi.sio	0	none	0	0		
stdlib/darwin_pbpk/ddi/polypharmacy_fano.sio	0	none	0	0		
stdlib/darwin_pbpk/ddi/tacrolimus_sirolimus_ddi.sio	0	none	0	0		
stdlib/darwin_pbpk/drugs/haloperidol.sio	0	none	0	0		
stdlib/darwin_pbpk/drugs/midazolam.sio	0	none	0	0		
stdlib/darwin_pbpk/drugs/olanzapine.sio	0	none	0	0		
stdlib/darwin_pbpk/drugs/rapamycin.sio	0	none	0	0		
stdlib/darwin_pbpk/drugs/tacrolimus.sio	0	none	0	0		
stdlib/darwin_pbpk/drugs/tirzepatide.sio	0	none	0	0		
stdlib/darwin_pbpk/drugs/vancomycin.sio	0	none	0	0		
stdlib/darwin_pbpk/drugs/venlafaxine.sio	0	none	0	0		
stdlib/darwin_pbpk/epistemic_pbpk14.sio	0	none	0	0		
stdlib/darwin_pbpk/epistemic_pbpk14_hessian.sio	0	none	0	0		
stdlib/darwin_pbpk/epistemic_pbpk28.sio	0	none	0	0		
stdlib/darwin_pbpk/epistemic_pbpk28_hessian.sio	0	none	0	0		
stdlib/darwin_pbpk/epistemic_sim.sio	0	none	0	0		
stdlib/darwin_pbpk/export/brain_plasma_measurements.sio	0	none	0	0		
stdlib/darwin_pbpk/export/petab_conditions.sio	0	none	0	0		
stdlib/darwin_pbpk/export/petab_measurements.sio	0	none	0	0		
stdlib/darwin_pbpk/export/petab_observables.sio	0	none	0	0		
stdlib/darwin_pbpk/export/petab_parameters.sio	0	none	0	0		
stdlib/darwin_pbpk/fit/objective.sio	0	none	0	0		
stdlib/darwin_pbpk/fit/problem.sio	0	none	0	0		
stdlib/darwin_pbpk/fit/residuals.sio	0	none	0	0		
stdlib/darwin_pbpk/io/mapping.sio	0	none	0	0		
stdlib/darwin_pbpk/io/normalization.sio	0	none	0	0		
stdlib/darwin_pbpk/io/observed_csv.sio	0	none	0	0		
stdlib/darwin_pbpk/io/observed_tsv.sio	0	none	0	0		
stdlib/darwin_pbpk/knightian_pbpk.sio	0	none	0	0		
stdlib/darwin_pbpk/lib.sio	0	none	0	0		
stdlib/darwin_pbpk/ml/gnn_inference.sio	0	none	0	0		
stdlib/darwin_pbpk/ml/hybrid_ode.sio	0	none	0	0		
stdlib/darwin_pbpk/pd/bergman_glucose_insulin.sio	0	none	0	0		
stdlib/darwin_pbpk/pd/coronary_smc_prolif.sio	0	none	0	0		
stdlib/darwin_pbpk/pd/d2_gum.sio	0	none	0	0		
stdlib/darwin_pbpk/pd/d2_occupancy.sio	0	none	0	0		
stdlib/darwin_pbpk/pd/d2_voi.sio	0	none	0	0		
stdlib/darwin_pbpk/pd/glp1_gipr_gum.sio	0	none	0	0		
stdlib/darwin_pbpk/pd/hill_mtor.sio	0	none	0	0		
stdlib/darwin_pbpk/pd/mtor_collision.sio	0	none	0	0		
stdlib/darwin_pbpk/pd/pd_gate.sio	1	E137	4	0		E137x4
stdlib/darwin_pbpk/pd/pd_gum.sio	1	E137	1	0		E137x1
stdlib/darwin_pbpk/pd/tacrolimus_trough_gum.sio	0	none	0	0		
stdlib/darwin_pbpk/pd/vancomycin_auc_gum.sio	0	none	0	0		
stdlib/darwin_pbpk/pgx/abcb1.sio	0	none	0	0		
stdlib/darwin_pbpk/pgx/cyp2d6_haloperidol.sio	0	none	0	0		
stdlib/darwin_pbpk/pgx/cyp2d6_venlafaxine.sio	0	none	0	0		
stdlib/darwin_pbpk/pgx/cyp3a45_midazolam.sio	0	none	0	0		
stdlib/darwin_pbpk/pgx/drd2_taq1a.sio	0	none	0	0		
stdlib/darwin_pbpk/population/pop_epistemic.sio	0	none	0	0		
stdlib/darwin_pbpk/population/pop_pbpk_pd.sio	0	none	0	0		
stdlib/darwin_pbpk/population/pop_sim.sio	0	none	0	0		
stdlib/darwin_pbpk/release/biomaterial_release.sio	0	none	0	0		
stdlib/darwin_pbpk/release/matrix_er.sio	0	none	0	0		
stdlib/darwin_pbpk/scenarios/des_sirolimus.sio	0	none	0	0	407	
stdlib/darwin_pbpk/scenarios/des_sirolimus_bbb.sio	0	none	0	0		
stdlib/darwin_pbpk/scenarios/oral_haloperidol_bbb.sio	0	none	0	0		
stdlib/darwin_pbpk/scenarios/oral_midazolam_ddi.sio	0	none	0	0		
stdlib/darwin_pbpk/scenarios/oral_rapamycin_bbb.sio	0	none	0	0		
stdlib/darwin_pbpk/scenarios/semaglutide_sc_depot.sio	0	none	0	0		
stdlib/darwin_pbpk/scenarios/steady_state_runner.sio	1	E008	4	0		E137x3,E008x1
stdlib/darwin_pbpk/scenarios/venlafaxine_xr.sio	0	none	0	0		
stdlib/darwin_pbpk/schema/observation.sio	0	none	0	0		
stdlib/darwin_pbpk/simulation.sio	0	none	0	0		
stdlib/darwin_pbpk/simulation_real.sio	0	none	0	0		
stdlib/darwin_pbpk/test_conformal_weaning.sio	0	none	0	0		
stdlib/darwin_pbpk/test_knightian_pbpk.sio	0	none	0	0		
stdlib/darwin_pbpk/test_sort_fix.sio	0	none	0	0		
stdlib/darwin_pbpk/tmdd/fkbp12_mtorc1.sio	0	none	0	0		
stdlib/darwin_pbpk/tmdd/glp1r.sio	0	none	0	0		
stdlib/darwin_pbpk/tmdd/qe_approximation.sio	0	none	0	0		
stdlib/darwin_pbpk/tsit5_pbpk14.sio	0	none	0	0		
stdlib/darwin_pbpk/tsit5_pbpk28.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/cross_drug_iso_budget.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/gum_vs_mc.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/haloperidol_d2_pet.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/haloperidol_oral_pbpk.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/haloperidol_pgx_gate.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/metrics.sio	1	E003	9	0		E003x9
stdlib/darwin_pbpk/validation/midazolam_ddi.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/olanzapine_d2_mtor.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/pbpk28_mc_cross_validation.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/pbpk28_mc_determinism_probe.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/pbpk28_mc_prior_family_sweep.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/pbpk28_rapamycin_clinical.sio	1	E001	41	0	344	E004x32,E175x5,E009x3,E001x1
stdlib/darwin_pbpk/validation/pbpk28_semaglutide_clinical.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/pbpk28_sobol_pce.sio	1	E009	2	0		E009x2
stdlib/darwin_pbpk/validation/rapamycin_clinical.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/tacrolimus_oral_pbpk.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/tacrolimus_sirolimus_ddi_clinical.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/tirzepatide_sc_pbpk.sio	0	none	0	0		
stdlib/darwin_pbpk/validation/vancomycin_icu_pbpk.sio	0	none	0	0		
stdlib/data/arrow_bridge.sio	0	none	0	0		
stdlib/data/bigframe.sio	0	none	0	0		
stdlib/data/bigframe_ml.sio	1	E137	14	0		E137x14
stdlib/data/bigframe_np.sio	1	E137	9	0		E137x9
stdlib/data/bigframe_ops.sio	0	none	0	0		
stdlib/data/bigframe_pd.sio	1	E137	2	0		E137x2
stdlib/data/bigframe_pd_ext.sio	0	none	0	0		
stdlib/data/bigframe_sp.sio	1	E137	25	0		E137x25
stdlib/data/bigframe_stats.sio	1	E137	7	0		E137x7
stdlib/data/bigrat.sio	0	none	0	0		
stdlib/data/conformance.sio	0	none	0	0		
stdlib/data/csv.sio	1	E056	2	0		E056x2
stdlib/data/csv_loader.sio	1	PARSE	0	18	90	PARSEx18
stdlib/data/csv_reader.sio	0	none	0	0		
stdlib/data/dataframe.sio	0	none	0	0		
stdlib/data/dataframe_apply.sio	0	none	0	0		
stdlib/data/dataframe_arith.sio	0	none	0	0		
stdlib/data/dataframe_astype.sio	0	none	0	0		
stdlib/data/dataframe_clip.sio	0	none	0	0		
stdlib/data/dataframe_colops.sio	0	none	0	0		
stdlib/data/dataframe_columns.sio	0	none	0	0		
stdlib/data/dataframe_concat.sio	0	none	0	0		
stdlib/data/dataframe_cumulative.sio	0	none	0	0		
stdlib/data/dataframe_cut.sio	0	none	0	0		
stdlib/data/dataframe_dedup.sio	0	none	0	0		
stdlib/data/dataframe_dropna.sio	0	none	0	0		
stdlib/data/dataframe_expanding.sio	0	none	0	0		
stdlib/data/dataframe_ffill.sio	0	none	0	0		
stdlib/data/dataframe_fillna.sio	0	none	0	0		
stdlib/data/dataframe_filter.sio	0	none	0	0		
stdlib/data/dataframe_io.sio	1	PARSE	0	17	41	PARSEx17
stdlib/data/dataframe_mask.sio	0	none	0	0		
stdlib/data/dataframe_matrix.sio	0	none	0	0		
stdlib/data/dataframe_melt.sio	0	none	0	0		
stdlib/data/dataframe_missing.sio	0	none	0	0		
stdlib/data/dataframe_pivot.sio	0	none	0	0		
stdlib/data/dataframe_rank.sio	0	none	0	0		
stdlib/data/dataframe_relational.sio	1	E035	2	0		E035x2
stdlib/data/dataframe_replace.sio	0	none	0	0		
stdlib/data/dataframe_reshape.sio	0	none	0	0		
stdlib/data/dataframe_rowagg.sio	0	none	0	0		
