WAVE_INDEX	NODE_ID	HPG_STATUS	HAPG_STATUS	DECISION	TERMINAL_REASON
0	U00-0000000000_S00-0000000000	H_PG_INTERVAL_DOMAIN	H_APG_NOT_ELIGIBLE	KAT_ONLY	-
0	U08-0000000064_S08-0000000064	HPG_VERIFIED_SIGNED_CHARTS	H_APG_UNCERTIFIED	KAT_ONLY	-
0	U08-0000000064_S08-0000000192	HPG_VERIFIED_SIGNED_CHARTS	H_APG_UNCERTIFIED	KAT_ONLY	-
0	U08-0000000192_S08-0000000064	HPG_VERIFIED_SIGNED_CHARTS	H_APG_UNCERTIFIED	KAT_ONLY	-
0	U08-0000000192_S08-0000000192	HPG_VERIFIED_SIGNED_CHARTS	H_APG_UNCERTIFIED	KAT_ONLY	-
