model	seed	site	subjects	accuracy_pct	balanced_accuracy_pct	macro_f1_pct	auroc_pct	brier	ece_pct	assoc_mean
O-SSM	27182	LEUVEN_1	10	50.0	50.0	33.333333	64.0	0.33009324	35.90632	1.134205
O-SSM	27182	LEUVEN_2	10	50.0	50.0	49.494949	56.0	0.25202486	13.49512	0.960568
O-SSM	27182	MAX_MUN	10	60.0	60.0	52.380952	64.0	0.26380435	34.83527	1.013319
O-SSM	27182	NYU	10	50.0	50.0	33.333333	28.0	0.27671048	14.51451	0.756959
O-SSM	27182	OHSU	10	50.0	50.0	33.333333	20.0	0.31047302	22.21675	1.295126
O-SSM	27182	OLIN	10	50.0	50.0	33.333333	80.0	0.27653679	17.64093	0.612411
O-SSM	27182	PITT	10	50.0	50.0	33.333333	76.0	0.24096146	30.87173	1.079617
O-SSM	27182	SBL	10	50.0	50.0	33.333333	64.0	0.28406597	20.68311	1.04063
O-SSM	27182	SDSU	10	30.0	30.0	29.292929	32.0	0.2829879	29.75248	1.016124
O-SSM	27182	STANFORD	10	50.0	50.0	33.333333	8.0	0.3976653	34.67447	1.281742
O-SSM	27182	TRINITY	10	40.0	40.0	28.571429	12.0	0.33133404	18.1074	1.004633
O-SSM	27182	UCLA_1	10	60.0	60.0	60.0	76.0	0.22834896	12.30172	0.96861
O-SSM	27182	UCLA_2	10	50.0	50.0	33.333333	68.0	0.2658018	23.08111	0.77619
O-SSM	27182	UM_1	10	50.0	50.0	33.333333	28.0	0.28682569	23.01417	0.848588
O-SSM	27182	UM_2	10	50.0	50.0	33.333333	40.0	0.28785729	15.41733	1.099583
O-SSM	27182	USM	10	50.0	50.0	33.333333	48.0	0.26830204	13.16506	0.848203
O-SSM	27182	YALE	10	50.0	50.0	33.333333	56.0	0.26890417	19.5926	0.871766
O-SSM	31415	CALTECH	10	20.0	20.0	20.0	32.0	0.27076445	44.38694	0.731761
O-SSM	31415	CMU	10	50.0	50.0	33.333333	56.0	0.24990264	3.7301	0.607725
O-SSM	31415	KKI	10	40.0	40.0	37.5	36.0	0.32864923	18.01147	1.312976
O-SSM	31415	LEUVEN_1	10	50.0	50.0	33.333333	68.0	0.25873172	12.15968	1.170332
O-SSM	31415	LEUVEN_2	10	50.0	50.0	33.333333	60.0	0.28145907	18.67611	0.945233
O-SSM	31415	MAX_MUN	10	50.0	50.0	33.333333	60.0	0.25262732	5.97059	0.874557
O-SSM	31415	NYU	10	50.0	50.0	33.333333	80.0	0.30354739	33.90769	0.920206
O-SSM	31415	OHSU	10	50.0	50.0	33.333333	24.0	0.35242854	30.46271	1.150224
O-SSM	31415	OLIN	10	20.0	20.0	16.666667	20.0	0.31458782	25.33666	0.655506
O-SSM	31415	PITT	10	50.0	50.0	33.333333	92.0	0.23845396	20.84002	1.196709
O-SSM	31415	SBL	10	40.0	40.0	28.571429	52.0	0.26195602	20.58819	1.166038
O-SSM	31415	SDSU	10	40.0	40.0	28.571429	72.0	0.22580866	45.09111	0.9876
O-SSM	31415	STANFORD	10	50.0	50.0	33.333333	8.0	0.44004583	36.34201	1.567936
O-SSM	31415	TRINITY	10	20.0	20.0	16.666667	8.0	0.34262662	26.41637	1.283918
O-SSM	31415	UCLA_1	10	50.0	50.0	33.333333	48.0	0.26476555	11.94442	0.994429
O-SSM	31415	UCLA_2	10	60.0	60.0	58.333333	64.0	0.23835497	12.59495	0.928014
O-SSM	31415	UM_1	10	50.0	50.0	33.333333	60.0	0.28923431	25.45725	0.832023
O-SSM	31415	UM_2	10	50.0	50.0	33.333333	48.0	0.30351897	23.00424	1.077832
O-SSM	31415	USM	10	40.0	40.0	37.5	44.0	0.2646559	21.15375	0.793133
O-SSM	31415	YALE	10	50.0	50.0	33.333333	52.0	0.25702326	8.44732	0.891513
O-SSM	33333	CALTECH	10	50.0	50.0	33.333333	32.0	0.26053879	7.52028	0.772821
O-SSM	33333	CMU	10	50.0	50.0	33.333333	56.0	0.25668879	13.41155	0.589263
O-SSM	33333	KKI	10	30.0	30.0	23.076923	32.0	0.2923168	38.07103	1.072976
O-SSM	33333	LEUVEN_1	10	50.0	50.0	33.333333	56.0	0.24960859	5.27824	0.991269
O-SSM	33333	LEUVEN_2	10	40.0	40.0	37.5	44.0	0.29277434	30.41898	1.077748
O-SSM	33333	MAX_MUN	10	50.0	50.0	33.333333	40.0	0.288817	14.95352	1.040806
O-SSM	33333	NYU	10	50.0	50.0	33.333333	88.0	0.24634302	7.55841	0.829796
O-SSM	33333	OHSU	10	40.0	40.0	40.0	44.0	0.26552717	31.76322	1.193286
O-SSM	33333	OLIN	10	60.0	60.0	52.380952	72.0	0.24313448	7.27764	0.696511
O-SSM	33333	PITT	10	50.0	50.0	33.333333	12.0	0.35921546	32.07767	1.259644
O-SSM	33333	SBL	10	50.0	50.0	45.054945	36.0	0.25524104	3.85186	0.946213
O-SSM	33333	SDSU	10	40.0	40.0	40.0	36.0	0.29337687	25.70168	1.033216
O-SSM	33333	STANFORD	10	60.0	60.0	52.380952	96.0	0.18803247	21.1178	1.65035
O-SSM	33333	TRINITY	10	40.0	40.0	28.571429	4.0	0.32466989	23.66531	1.060563
O-SSM	33333	UCLA_1	10	50.0	50.0	33.333333	48.0	0.25122703	4.00763	1.003259
O-SSM	33333	UCLA_2	10	50.0	50.0	33.333333	68.0	0.23894927	11.58223	0.773765
O-SSM	33333	UM_1	10	50.0	50.0	33.333333	60.0	0.25140392	6.22141	0.855647
O-SSM	33333	UM_2	10	50.0	50.0	33.333333	36.0	0.36040569	32.19124	1.212482
O-SSM	33333	USM	10	50.0	50.0	33.333333	52.0	0.30985078	37.77669	0.86401
O-SSM	33333	YALE	10	50.0	50.0	33.333333	52.0	0.32818687	28.03609	0.857119
O-SSM	44444	CALTECH	10	50.0	50.0	33.333333	32.0	0.2584642	4.28016	0.670662
O-SSM	44444	CMU	10	50.0	50.0	33.333333	52.0	0.25424455	14.21099	0.564904
O-SSM	44444	KKI	10	50.0	50.0	33.333333	68.0	0.27899087	19.06896	1.137218
O-SSM	44444	LEUVEN_1	10	50.0	50.0	33.333333	60.0	0.26009624	19.34269	0.984261
O-SSM	44444	LEUVEN_2	10	50.0	50.0	33.333333	56.0	0.30649386	23.20438	1.094284
O-SSM	44444	MAX_MUN	10	30.0	30.0	23.076923	44.0	0.28273497	33.08592	0.988112
O-SSM	44444	NYU	10	50.0	50.0	33.333333	20.0	0.38671201	41.92192	1.010413
O-SSM	44444	OHSU	10	30.0	30.0	29.292929	28.0	0.27196757	31.11645	1.14719
O-SSM	44444	OLIN	10	30.0	30.0	29.292929	32.0	0.28793381	21.98451	0.664165
O-SSM	44444	PITT	10	50.0	50.0	33.333333	16.0	0.25850522	5.49898	1.156804
O-SSM	44444	SBL	10	50.0	50.0	33.333333	48.0	0.26852035	28.66981	1.075365
O-SSM	44444	SDSU	10	50.0	50.0	33.333333	76.0	0.26417574	50.17686	1.029108
O-SSM	44444	STANFORD	10	50.0	50.0	33.333333	16.0	0.27435117	13.95368	1.470225
O-SSM	44444	TRINITY	10	50.0	50.0	33.333333	92.0	0.24477845	26.37908	0.957074
O-SSM	44444	UCLA_1	10	50.0	50.0	33.333333	64.0	0.28425348	18.75823	0.969276
O-SSM	44444	UCLA_2	10	60.0	60.0	58.333333	56.0	0.24304608	9.57076	0.782597
O-SSM	44444	UM_1	10	50.0	50.0	33.333333	72.0	0.28803371	26.30773	0.815751
O-SSM	44444	UM_2	10	40.0	40.0	28.571429	52.0	0.26352941	25.8731	1.191964
O-SSM	44444	USM	10	40.0	40.0	40.0	48.0	0.270897	39.51943	0.794232
O-SSM	44444	YALE	10	50.0	50.0	33.333333	52.0	0.27388965	17.89673	0.905591
O-SSM	44567	CALTECH	10	50.0	50.0	33.333333	36.0	0.25921424	6.55037	0.701238
O-SSM	44567	CMU	10	50.0	50.0	33.333333	48.0	0.28231218	20.54523	0.662273
O-SSM	44567	KKI	10	30.0	30.0	23.076923	28.0	0.31712396	31.45534	1.175881
O-SSM	44567	LEUVEN_1	10	50.0	50.0	33.333333	60.0	0.30006366	24.24408	0.99466
O-SSM	44567	LEUVEN_2	10	40.0	40.0	28.571429	40.0	0.27101894	8.41533	1.021844
O-SSM	44567	MAX_MUN	10	40.0	40.0	28.571429	24.0	0.33416573	18.88675	0.919889
O-SSM	44567	NYU	10	50.0	50.0	33.333333	76.0	0.29917706	24.38093	0.817111
O-SSM	44567	OHSU	10	50.0	50.0	33.333333	40.0	0.30815689	35.31656	1.0994
O-SSM	44567	OLIN	10	40.0	40.0	28.571429	24.0	0.32439803	18.20527	0.671796
O-SSM	44567	PITT	10	50.0	50.0	33.333333	36.0	0.27672695	16.12048	1.102825
O-SSM	44567	SBL	10	50.0	50.0	33.333333	68.0	0.28563848	19.5878	1.051049
O-SSM	44567	SDSU	10	40.0	40.0	28.571429	28.0	0.26358962	5.38213	1.049896
O-SSM	44567	STANFORD	10	50.0	50.0	33.333333	96.0	0.23627935	31.06073	1.609992
O-SSM	44567	TRINITY	10	80.0	80.0	79.166667	92.0	0.20438484	24.99216	1.068839
O-SSM	44567	UCLA_1	10	50.0	50.0	33.333333	68.0	0.24808297	14.0394	0.750817
O-SSM	44567	UCLA_2	10	50.0	50.0	33.333333	28.0	0.27490472	15.00887	0.766791
O-SSM	44567	UM_1	10	60.0	60.0	58.333333	60.0	0.24853559	10.52087	0.875491
O-SSM	44567	UM_2	10	50.0	50.0	33.333333	52.0	0.28931192	21.35415	0.974345
O-SSM	44567	USM	10	60.0	60.0	58.333333	56.0	0.23490432	28.70806	0.79421
O-SSM	44567	YALE	10	50.0	50.0	33.333333	60.0	0.29160495	32.90306	0.890964
O-SSM	54321	CALTECH	10	40.0	40.0	37.5	28.0	0.27843103	19.53432	0.689023
O-SSM	54321	CMU	10	50.0	50.0	33.333333	44.0	0.31648891	32.69793	0.558757
O-SSM	54321	KKI	10	50.0	50.0	33.333333	36.0	0.30196727	25.57966	1.178387
O-SSM	54321	LEUVEN_1	10	60.0	60.0	52.380952	52.0	0.27508633	17.57056	1.064492
O-SSM	54321	LEUVEN_2	10	50.0	50.0	33.333333	48.0	0.25633923	14.06102	1.165613
O-SSM	54321	MAX_MUN	10	40.0	40.0	28.571429	32.0	0.29732084	39.22754	0.895722
O-SSM	54321	NYU	10	50.0	50.0	33.333333	80.0	0.35169425	32.18904	0.777732
O-SSM	54321	OHSU	10	70.0	70.0	69.69697	64.0	0.24367878	21.13519	1.210349
O-SSM	54321	OLIN	10	50.0	50.0	33.333333	16.0	0.26382542	10.98559	0.680281
O-SSM	54321	PITT	10	50.0	50.0	33.333333	24.0	0.26867803	11.38118	1.232047
O-SSM	54321	SBL	10	50.0	50.0	33.333333	56.0	0.26455735	13.12299	1.156193
O-SSM	54321	SDSU	10	30.0	30.0	29.292929	32.0	0.25580875	19.59944	1.176674
O-SSM	54321	STANFORD	10	40.0	40.0	28.571429	8.0	0.40743109	22.3332	1.472687
O-SSM	54321	TRINITY	10	60.0	60.0	52.380952	88.0	0.21032677	27.83958	1.130558
O-SSM	54321	UCLA_1	10	50.0	50.0	33.333333	48.0	0.26003877	8.90708	0.939547
O-SSM	54321	UCLA_2	10	60.0	60.0	58.333333	68.0	0.24281014	6.12155	0.630238
O-SSM	54321	UM_1	10	50.0	50.0	33.333333	68.0	0.28051762	25.34433	0.932209
O-SSM	54321	UM_2	10	60.0	60.0	58.333333	52.0	0.25963316	29.6482	1.095328
O-SSM	54321	USM	10	50.0	50.0	33.333333	64.0	0.25942193	17.03025	0.854108
O-SSM	54321	YALE	10	60.0	60.0	52.380952	52.0	0.25310664	12.88996	0.816722
O-SSM	55555	CALTECH	10	50.0	50.0	33.333333	32.0	0.29535924	45.98657	0.756501
O-SSM	55555	CMU	10	50.0	50.0	33.333333	52.0	0.2499578	1.05331	0.523486
O-SSM	55555	KKI	10	50.0	50.0	33.333333	68.0	0.25515612	10.01045	1.072889
O-SSM	55555	LEUVEN_1	10	50.0	50.0	33.333333	32.0	0.25478764	6.01673	1.016331
O-SSM	55555	LEUVEN_2	10	60.0	60.0	52.380952	36.0	0.30259351	30.74396	1.042553
O-SSM	55555	MAX_MUN	10	50.0	50.0	49.494949	36.0	0.29291346	23.82235	0.970743
O-SSM	55555	NYU	10	50.0	50.0	33.333333	20.0	0.32526887	35.92514	0.900377
O-SSM	55555	OHSU	10	50.0	50.0	33.333333	56.0	0.28993208	20.50952	1.34298
O-SSM	55555	OLIN	10	50.0	50.0	33.333333	72.0	0.24220258	21.79406	0.697431
O-SSM	55555	PITT	10	50.0	50.0	33.333333	96.0	0.36135205	39.10085	1.165358
O-SSM	55555	SBL	10	50.0	50.0	33.333333	68.0	0.25411086	20.00102	0.963348
O-SSM	55555	SDSU	10	30.0	30.0	29.292929	28.0	0.29740197	24.2408	1.027323
O-SSM	55555	STANFORD	10	50.0	50.0	33.333333	12.0	0.40861133	31.39496	1.637429
O-SSM	55555	TRINITY	10	50.0	50.0	33.333333	8.0	0.28996759	26.71246	0.994869
O-SSM	55555	UCLA_1	10	50.0	50.0	33.333333	32.0	0.2891989	22.45136	0.823951
O-SSM	55555	UCLA_2	10	60.0	60.0	58.333333	72.0	0.23973995	13.80049	0.798641
O-SSM	55555	UM_1	10	50.0	50.0	33.333333	72.0	0.24909923	1.42369	0.970889
O-SSM	55555	UM_2	10	40.0	40.0	28.571429	52.0	0.26545854	18.54586	1.038647
O-SSM	55555	USM	10	50.0	50.0	33.333333	56.0	0.25299074	7.43899	0.842463
O-SSM	55555	YALE	10	50.0	50.0	33.333333	48.0	0.26610429	14.37358	0.882571
O-SSM	66666	CALTECH	10	50.0	50.0	33.333333	36.0	0.28488	16.66465	0.746011
O-SSM	66666	CMU	10	50.0	50.0	33.333333	52.0	0.28371418	28.33563	0.602031
O-SSM	66666	KKI	10	50.0	50.0	33.333333	16.0	0.30123888	20.70957	1.226699
O-SSM	66666	LEUVEN_1	10	50.0	50.0	33.333333	56.0	0.25926144	9.48196	0.87667
O-SSM	66666	LEUVEN_2	10	50.0	50.0	33.333333	44.0	0.25363043	4.98188	0.995208
O-SSM	66666	MAX_MUN	10	40.0	40.0	40.0	40.0	0.26363288	10.12234	1.01177
O-SSM	66666	NYU	10	50.0	50.0	33.333333	80.0	0.30923053	25.16147	0.870692
O-SSM	66666	OHSU	10	60.0	60.0	52.380952	36.0	0.33255408	44.92582	1.205602
O-SSM	66666	OLIN	10	50.0	50.0	33.333333	12.0	0.37651411	25.31836	0.758789
O-SSM	66666	PITT	10	50.0	50.0	33.333333	4.0	0.29493563	13.50238	1.13684
O-SSM	66666	SBL	10	50.0	50.0	45.054945	44.0	0.25428922	6.09558	0.974918
O-SSM	66666	SDSU	10	50.0	50.0	33.333333	28.0	0.30380586	20.17651	0.961569
O-SSM	66666	STANFORD	10	50.0	50.0	33.333333	96.0	0.23595154	15.04342	1.429438
O-SSM	66666	TRINITY	10	50.0	50.0	33.333333	76.0	0.24804981	17.41546	1.118022
O-SSM	66666	UCLA_1	10	50.0	50.0	33.333333	68.0	0.24607668	3.89971	1.020954
O-SSM	66666	UCLA_2	10	40.0	40.0	37.5	44.0	0.27584177	27.27364	0.788599
O-SSM	66666	UM_1	10	50.0	50.0	33.333333	60.0	0.28336949	18.26915	0.767405
O-SSM	66666	UM_2	10	50.0	50.0	49.494949	64.0	0.24045689	38.86495	1.111578
O-SSM	66666	USM	10	50.0	50.0	33.333333	48.0	0.29886888	21.17062	0.771575
O-SSM	66666	YALE	10	50.0	50.0	33.333333	52.0	0.28359753	18.4217	0.767319
O-SSM	67890	CALTECH	10	50.0	50.0	33.333333	68.0	0.24975728	4.01113	0.746274
O-SSM	67890	CMU	10	50.0	50.0	33.333333	52.0	0.2789033	17.00063	0.541854
O-SSM	67890	KKI	10	50.0	50.0	33.333333	76.0	0.26264341	13.38387	1.17151
O-SSM	67890	LEUVEN_1	10	50.0	50.0	33.333333	32.0	0.25215777	3.0724	1.114121
O-SSM	67890	LEUVEN_2	10	30.0	30.0	23.076923	52.0	0.25007094	20.63398	1.072402
O-SSM	67890	MAX_MUN	10	50.0	50.0	33.333333	28.0	0.25677595	3.89011	1.037265
O-SSM	67890	NYU	10	30.0	30.0	29.292929	24.0	0.30248003	24.18185	0.828238
O-SSM	67890	OHSU	10	60.0	60.0	52.380952	36.0	0.31528502	31.86694	1.265741
O-SSM	67890	OLIN	10	50.0	50.0	33.333333	72.0	0.29483369	24.49118	0.694221
O-SSM	67890	PITT	10	50.0	50.0	33.333333	16.0	0.2847138	17.79343	1.089595
O-SSM	67890	SBL	10	50.0	50.0	33.333333	52.0	0.27865724	16.98472	0.988962
O-SSM	67890	SDSU	10	20.0	20.0	16.666667	20.0	0.32790339	24.29226	0.864984
O-SSM	67890	STANFORD	10	50.0	50.0	33.333333	16.0	0.28997574	19.78631	1.410833
O-SSM	67890	TRINITY	10	50.0	50.0	33.333333	96.0	0.26258762	14.44713	1.011136
O-SSM	67890	UCLA_1	10	50.0	50.0	45.054945	72.0	0.24495892	1.994	0.856422
O-SSM	67890	UCLA_2	10	50.0	50.0	33.333333	72.0	0.25409073	13.01983	0.871351
O-SSM	67890	UM_1	10	50.0	50.0	33.333333	64.0	0.25489592	16.27648	0.910942
O-SSM	67890	UM_2	10	50.0	50.0	33.333333	68.0	0.26553308	21.22907	1.031241
O-SSM	67890	USM	10	50.0	50.0	33.333333	52.0	0.25872494	12.42194	0.822015
O-SSM	67890	YALE	10	50.0	50.0	33.333333	48.0	0.26739568	13.94139	0.749596
O-SSM	77777	CALTECH	10	50.0	50.0	33.333333	44.0	0.29494716	20.33938	0.636035
O-SSM	77777	CMU	10	50.0	50.0	33.333333	60.0	0.28038405	18.53104	0.500019
O-SSM	77777	KKI	10	50.0	50.0	45.054945	44.0	0.25645168	2.32559	1.33855
O-SSM	77777	LEUVEN_1	10	50.0	50.0	33.333333	32.0	0.30653932	28.38753	1.014771
O-SSM	77777	LEUVEN_2	10	30.0	30.0	29.292929	44.0	0.27284262	32.39172	1.057057
O-SSM	77777	MAX_MUN	10	50.0	50.0	45.054945	60.0	0.24176187	11.58819	0.81509
O-SSM	77777	NYU	10	60.0	60.0	52.380952	32.0	0.26066324	14.14348	0.838684
O-SSM	77777	OHSU	10	50.0	50.0	33.333333	32.0	0.27676747	16.2125	0.859642
O-SSM	77777	OLIN	10	50.0	50.0	33.333333	20.0	0.32079892	17.93693	0.608724
O-SSM	77777	PITT	10	50.0	50.0	33.333333	36.0	0.28699065	16.53329	1.083104
O-SSM	77777	SBL	10	50.0	50.0	33.333333	32.0	0.26586929	12.4569	1.150548
O-SSM	77777	SDSU	10	30.0	30.0	29.292929	28.0	0.34028837	44.07849	0.89639
O-SSM	77777	STANFORD	10	20.0	20.0	20.0	8.0	0.30056647	27.54402	1.654021
O-SSM	77777	TRINITY	10	50.0	50.0	33.333333	84.0	0.23597211	21.2041	1.061746
O-SSM	77777	UCLA_1	10	50.0	50.0	33.333333	64.0	0.25356409	16.85048	0.858201
O-SSM	77777	UCLA_2	10	50.0	50.0	33.333333	36.0	0.3043586	27.35321	0.771
O-SSM	77777	UM_1	10	50.0	50.0	33.333333	68.0	0.26543736	14.73903	0.873689
O-SSM	77777	UM_2	10	50.0	50.0	33.333333	52.0	0.25601853	10.42186	1.122726
O-SSM	77777	USM	10	40.0	40.0	37.5	56.0	0.26358378	24.70348	0.893243
O-SSM	77777	YALE	10	50.0	50.0	33.333333	44.0	0.2509067	5.54687	0.967564
O-SSM	77889	CALTECH	10	50.0	50.0	33.333333	40.0	0.2680609	20.6258	0.641084
O-SSM	77889	CMU	10	50.0	50.0	45.054945	52.0	0.25117117	21.28617	0.55431
O-SSM	77889	KKI	10	40.0	40.0	28.571429	44.0	0.25434953	7.76074	1.117903
O-SSM	77889	LEUVEN_1	10	60.0	60.0	58.333333	56.0	0.24962212	8.51278	1.077004
O-SSM	77889	LEUVEN_2	10	50.0	50.0	33.333333	48.0	0.29603643	23.87923	1.124849
O-SSM	77889	MAX_MUN	10	50.0	50.0	33.333333	60.0	0.2595909	10.86038	0.849592
O-SSM	77889	NYU	10	30.0	30.0	29.292929	36.0	0.26562483	27.41373	0.817634
O-SSM	77889	OHSU	10	60.0	60.0	58.333333	68.0	0.2396097	35.88051	1.202397
O-SSM	77889	OLIN	10	50.0	50.0	33.333333	24.0	0.27228992	27.28954	0.612345
O-SSM	77889	PITT	10	50.0	50.0	33.333333	84.0	0.28647537	22.55099	1.042628
O-SSM	77889	SBL	10	50.0	50.0	33.333333	28.0	0.28482837	40.18616	1.04249
O-SSM	77889	SDSU	10	40.0	40.0	28.571429	24.0	0.33504089	16.02484	0.990782
O-SSM	77889	STANFORD	10	50.0	50.0	33.333333	0.0	0.40713399	31.96367	1.785288
O-SSM	77889	TRINITY	10	50.0	50.0	33.333333	88.0	0.23483824	26.60605	1.226084
O-SSM	77889	UCLA_1	10	50.0	50.0	33.333333	40.0	0.31090108	23.99342	0.875721
O-SSM	77889	UCLA_2	10	50.0	50.0	33.333333	40.0	0.29677752	17.06087	0.792312
O-SSM	77889	UM_1	10	50.0	50.0	45.054945	56.0	0.26701759	25.21584	0.806459
O-SSM	77889	UM_2	10	50.0	50.0	33.333333	60.0	0.36192597	40.15306	1.139397
O-SSM	77889	USM	10	50.0	50.0	33.333333	52.0	0.25420088	6.4772	0.883313
O-SSM	77889	YALE	10	50.0	50.0	45.054945	52.0	0.29739692	27.08307	0.918116
O-SSM	88888	CALTECH	10	50.0	50.0	33.333333	36.0	0.32385527	24.89396	0.697078
O-SSM	88888	CMU	10	40.0	40.0	40.0	44.0	0.25272531	9.75126	0.587748
O-SSM	88888	KKI	10	20.0	20.0	20.0	24.0	0.30724019	33.66202	1.320789
O-SSM	88888	LEUVEN_1	10	60.0	60.0	58.333333	72.0	0.23943593	13.3413	1.184586
O-SSM	88888	LEUVEN_2	10	50.0	50.0	45.054945	40.0	0.27172455	15.17421	1.071863
O-SSM	88888	MAX_MUN	10	50.0	50.0	33.333333	60.0	0.36607568	34.14581	0.971304
O-SSM	88888	NYU	10	50.0	50.0	33.333333	84.0	0.24797188	2.22803	0.970473
O-SSM	88888	OHSU	10	50.0	50.0	33.333333	28.0	0.27521396	15.34455	1.304034
O-SSM	88888	OLIN	10	50.0	50.0	33.333333	64.0	0.28358674	20.16276	0.62977
O-SSM	88888	PITT	10	50.0	50.0	33.333333	92.0	0.30620769	26.00722	1.0212
O-SSM	88888	SBL	10	50.0	50.0	33.333333	56.0	0.25263801	14.61305	1.006267
O-SSM	88888	SDSU	10	50.0	50.0	45.054945	24.0	0.37768289	46.67813	1.106991
O-SSM	88888	STANFORD	10	20.0	20.0	20.0	4.0	0.32169887	28.61789	1.612587
O-SSM	88888	TRINITY	10	50.0	50.0	33.333333	4.0	0.28220555	22.2248	1.124521
O-SSM	88888	UCLA_1	10	50.0	50.0	33.333333	52.0	0.29422967	22.38155	1.005739
O-SSM	88888	UCLA_2	10	50.0	50.0	33.333333	24.0	0.31796241	27.87243	0.871878
O-SSM	88888	UM_1	10	50.0	50.0	33.333333	60.0	0.28855513	31.59123	0.907242
O-SSM	88888	UM_2	10	60.0	60.0	58.333333	52.0	0.2711947	26.26608	1.116614
O-SSM	88888	USM	10	50.0	50.0	33.333333	60.0	0.25150775	32.45069	0.751441
O-SSM	88888	YALE	10	50.0	50.0	49.494949	52.0	0.29067165	31.55138	0.972674
O-SSM	99001	CALTECH	10	50.0	50.0	33.333333	44.0	0.29465037	18.00709	0.714055
O-SSM	99001	CMU	10	50.0	50.0	33.333333	52.0	0.26136553	10.99471	0.507667
O-SSM	99001	KKI	10	50.0	50.0	33.333333	48.0	0.3374986	32.60608	1.245248
O-SSM	99001	LEUVEN_1	10	50.0	50.0	33.333333	56.0	0.25820381	21.00094	1.118052
O-SSM	99001	LEUVEN_2	10	60.0	60.0	58.333333	44.0	0.25934066	20.0013	0.91884
O-SSM	99001	MAX_MUN	10	50.0	50.0	33.333333	64.0	0.28130112	23.89443	0.975485
O-SSM	99001	NYU	10	30.0	30.0	29.292929	24.0	0.29965055	33.11346	0.875008
O-SSM	99001	OHSU	10	50.0	50.0	33.333333	64.0	0.31685121	31.56915	1.098801
O-SSM	99001	OLIN	10	50.0	50.0	33.333333	76.0	0.27668532	18.93493	0.610644
O-SSM	99001	PITT	10	50.0	50.0	33.333333	12.0	0.27222734	12.93697	1.22055
O-SSM	99001	SBL	10	40.0	40.0	40.0	36.0	0.27243211	11.30663	1.097024
O-SSM	99001	SDSU	10	40.0	40.0	28.571429	40.0	0.33513178	26.79468	0.985171
O-SSM	99001	STANFORD	10	70.0	70.0	67.032967	88.0	0.23745852	20.62705	1.582237
O-SSM	99001	TRINITY	10	50.0	50.0	33.333333	84.0	0.25002109	27.75068	1.082633
O-SSM	99001	UCLA_1	10	50.0	50.0	33.333333	32.0	0.27183465	14.53831	0.859146
O-SSM	99001	UCLA_2	10	50.0	50.0	33.333333	40.0	0.32307496	23.38044	0.77105
O-SSM	99001	UM_1	10	50.0	50.0	45.054945	68.0	0.24067741	7.65381	0.906315
O-SSM	99001	UM_2	10	50.0	50.0	33.333333	52.0	0.35500597	44.55485	1.357534
O-SSM	99001	USM	10	50.0	50.0	45.054945	52.0	0.24969093	5.81348	0.925942
O-SSM	99001	YALE	10	60.0	60.0	58.333333	48.0	0.28239994	17.99186	0.760198
O-SSM	99887	CALTECH	10	50.0	50.0	33.333333	36.0	0.32004496	26.16172	0.647431
O-SSM	99887	CMU	10	50.0	50.0	33.333333	44.0	0.29489477	27.25545	0.611079
O-SSM	99887	KKI	10	50.0	50.0	33.333333	76.0	0.23593757	18.58127	1.323028
O-SSM	99887	LEUVEN_1	10	50.0	50.0	33.333333	48.0	0.27318441	13.62472	0.935981
O-SSM	99887	LEUVEN_2	10	50.0	50.0	33.333333	44.0	0.25110021	3.99147	1.022953
O-SSM	99887	MAX_MUN	10	30.0	30.0	23.076923	36.0	0.28357713	26.03449	0.884272
O-SSM	99887	NYU	10	50.0	50.0	33.333333	88.0	0.2619842	16.5491	0.847126
O-SSM	99887	OHSU	10	60.0	60.0	52.380952	20.0	0.39535215	58.25289	1.351466
O-SSM	99887	OLIN	10	50.0	50.0	33.333333	32.0	0.30570539	15.56479	0.668701
O-SSM	99887	PITT	10	50.0	50.0	33.333333	80.0	0.24881741	15.96075	0.987982
O-SSM	99887	SBL	10	50.0	50.0	33.333333	40.0	0.30102556	20.77008	1.227404
O-SSM	99887	SDSU	10	60.0	60.0	52.380952	28.0	0.35263798	44.72929	1.014632
O-SSM	99887	STANFORD	10	50.0	50.0	33.333333	20.0	0.36176095	31.92056	1.517881
O-SSM	99887	TRINITY	10	50.0	50.0	33.333333	96.0	0.30739274	26.5729	1.019432
O-SSM	99887	UCLA_1	10	60.0	60.0	52.380952	68.0	0.24219431	17.57512	0.980702
O-SSM	99887	UCLA_2	10	50.0	50.0	33.333333	36.0	0.25719642	7.62834	0.853752
O-SSM	99887	UM_1	10	50.0	50.0	33.333333	60.0	0.25216809	4.93001	0.825161
O-SSM	99887	UM_2	10	50.0	50.0	33.333333	72.0	0.24930599	3.78997	0.920988
O-SSM	99887	USM	10	50.0	50.0	33.333333	60.0	0.26609541	14.05617	0.912906
O-SSM	99887	YALE	10	50.0	50.0	33.333333	60.0	0.30044041	23.48633	0.767928
