id	iri	label
152	http://purl.obolibrary.org/obo/GO_0048869	cellular developmental process
153	http://purl.obolibrary.org/obo/GO_0050789	regulation of biological process
154	http://purl.obolibrary.org/obo/GO_0050896	response to stimulus
155	http://purl.obolibrary.org/obo/GO_0051179	localization
156	http://purl.obolibrary.org/obo/GO_0051216	cartilage development
157	http://purl.obolibrary.org/obo/GO_0051234	establishment of localization
158	http://purl.obolibrary.org/obo/GO_0051301	cell division
159	http://purl.obolibrary.org/obo/GO_0051321	meiotic cell cycle
160	http://purl.obolibrary.org/obo/GO_0055044	symplast
161	http://purl.obolibrary.org/obo/GO_0055057	neuroblast division
162	http://purl.obolibrary.org/obo/GO_0055058	symmetric neuroblast division
163	http://purl.obolibrary.org/obo/GO_0055059	asymmetric neuroblast division
164	http://purl.obolibrary.org/obo/GO_0055060	asymmetric neuroblast division resulting in ganglion mother cell formation
165	http://purl.obolibrary.org/obo/GO_0060322	head development
166	http://purl.obolibrary.org/obo/GO_0060348	bone development
167	http://purl.obolibrary.org/obo/GO_0060349	bone morphogenesis
168	http://purl.obolibrary.org/obo/GO_0060350	endochondral bone morphogenesis
169	http://purl.obolibrary.org/obo/GO_0060351	cartilage development involved in endochondral bone morphogenesis
170	http://purl.obolibrary.org/obo/GO_0060537	muscle tissue development
171	http://purl.obolibrary.org/obo/GO_0060538	skeletal muscle organ development
172	http://purl.obolibrary.org/obo/GO_0061024	membrane organization
173	http://purl.obolibrary.org/obo/GO_0061061	muscle structure development
174	http://purl.obolibrary.org/obo/GO_0061351	neural precursor cell proliferation
175	http://purl.obolibrary.org/obo/GO_0061448	connective tissue development
176	http://purl.obolibrary.org/obo/GO_0061458	reproductive system development
177	http://purl.obolibrary.org/obo/GO_0061640	cytoskeleton-dependent cytokinesis
178	http://purl.obolibrary.org/obo/GO_0062102	female germline stem cell symmetric division
179	http://purl.obolibrary.org/obo/GO_0065007	biological regulation
180	http://purl.obolibrary.org/obo/GO_0065008	regulation of biological quality
181	http://purl.obolibrary.org/obo/GO_0071695	anatomical structure maturation
182	http://purl.obolibrary.org/obo/GO_0071840	cellular component organization or biogenesis
183	http://purl.obolibrary.org/obo/GO_0090148	membrane fission
184	http://purl.obolibrary.org/obo/GO_0090510	anticlinal cell division
185	http://purl.obolibrary.org/obo/GO_0090511	periclinal cell division
186	http://purl.obolibrary.org/obo/GO_0098722	asymmetric stem cell division
187	http://purl.obolibrary.org/obo/GO_0098724	symmetric stem cell division
188	http://purl.obolibrary.org/obo/GO_0098725	symmetric cell division
189	http://purl.obolibrary.org/obo/GO_0098726	symmetric division of skeletal muscle satellite stem cell
190	http://purl.obolibrary.org/obo/GO_0098728	germline stem cell asymmetric division
191	http://purl.obolibrary.org/obo/GO_0098729	germline stem cell symmetric division
192	http://purl.obolibrary.org/obo/GO_0098730	male germline stem cell symmetric division
193	http://purl.obolibrary.org/obo/GO_0098743	cell aggregation
194	http://purl.obolibrary.org/obo/GO_0098868	bone growth
195	http://purl.obolibrary.org/obo/GO_0110069	syncytial embryo cellularization
196	http://purl.obolibrary.org/obo/GO_0110165	cellular anatomical structure
197	http://purl.obolibrary.org/obo/GO_0140013	meiotic nuclear division
198	http://purl.obolibrary.org/obo/GO_0140014	mitotic nuclear division
199	http://purl.obolibrary.org/obo/GO_0140352	export from cell
200	http://purl.obolibrary.org/obo/GO_0160108	animal gross anatomical part developmental process
201	http://purl.obolibrary.org/obo/GO_0160109	plant gross anatomical part developmental process
202	http://purl.obolibrary.org/obo/GO_1903046	meiotic cell cycle process
203	http://purl.obolibrary.org/obo/GO_1903047	mitotic cell cycle process
