id	iri	label
0	http://purl.obolibrary.org/obo/BFO_0000050	part of
1	http://purl.obolibrary.org/obo/BFO_0000051	has part
2	http://purl.obolibrary.org/obo/GOREL_0002004	results in fission of
3	http://purl.obolibrary.org/obo/RO_0002131	overlaps
4	http://purl.obolibrary.org/obo/RO_0002211	regulates
5	http://purl.obolibrary.org/obo/RO_0002338	has target start location
6	http://purl.obolibrary.org/obo/RO_0002339	has target end location
7	http://purl.obolibrary.org/obo/RO_0002592	results in organization of
