Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.854339,0.748362,0.907537,0.836150,0.831109,0.805391,0.796895,0.720515,0.582085,0.583311,1.000000,0.856601,0.605976,0.647656,0.854690,0.591186,0.789422,0.720398,0.709847,0.665309,0.850982,0.739566,0.822357,0.726503,0.919451,0.707698,0.859902,0.691738,0.572129,0.710103,0.856251,0.676508
0.776350,0.772327,0.872180,0.917126,0.745194,0.851291,0.710964,0.743739,0.551108,0.573839,0.856601,1.000000,0.522623,0.700336,0.776171,0.587970,0.807325,0.690136,0.638675,0.678769,0.797558,0.755095,0.754229,0.742039,0.816963,0.815358,0.786827,0.736801,0.561906,0.680832,0.789345,0.696424
0.495033,0.435950,0.541097,0.489255,0.637486,0.503243,0.652989,0.531624,0.643209,0.584375,0.605976,0.522623,1.000000,0.598364,0.621443,0.572547,0.472809,0.445115,0.583851,0.562359,0.534404,0.464911,0.583399,0.529945,0.628236,0.499219,0.604198,0.543290,0.694957,0.495041,0.571308,0.354202
0.621078,0.544511,0.622691,0.636130,0.643778,0.742120,0.634835,0.827677,0.721026,0.797770,0.647656,0.700336,0.598364,1.000000,0.615531,0.857365,0.581130,0.593687,0.542445,0.783329,0.603921,0.567997,0.605888,0.775312,0.650236,0.707138,0.606689,0.896672,0.589688,0.672905,0.684872,0.494504
0.742626,0.748659,0.836473,0.776039,0.848990,0.754396,0.958615,0.713146,0.700267,0.633536,0.854690,0.776171,0.621443,0.615531,1.000000,0.614298,0.768061,0.786394,0.920842,0.706014,0.818627,0.758190,0.959117,0.723886,0.853452,0.615969,0.994425,0.671717,0.634995,0.788237,0.781637,0.674463
0.560166,0.509132,0.578281,0.578281,0.624854,0.690973,0.669602,0.815155,0.793044,0.856840,0.591186,0.587970,0.572547,0.857365,0.614298,1.000000,0.540688,0.595986,0.571384,0.780365,0.570600,0.552206,0.609897,0.734792,0.593436,0.578042,0.597571,0.829939,0.486870,0.685317,0.606136,0.452671
0.796411,0.905621,0.848849,0.890996,0.728735,0.776435,0.704735,0.686103,0.528159,0.540039,0.789422,0.807325,0.472809,0.581130,0.768061,0.540688,1.000000,0.725232,0.657102,0.641979,0.816392,0.803424,0.761755,0.711947,0.750451,0.632507,0.770559,0.652141,0.538901,0.700098,0.715170,0.766374
0.680277,0.716332,0.753434,0.721015,0.742485,0.725048,0.754491,0.708355,0.578049,0.607254,0.720398,0.690136,0.445115,0.593687,0.786394,0.595986,0.725232,1.000000,0.734808,0.673805,0.808007,0.760521,0.852717,0.770731,0.708283,0.535403,0.786365,0.660594,0.468358,0.712088,0.684791,0.719044
0.620654,0.657605,0.690525,0.644212,0.723796,0.632251,0.911702,0.634704,0.683220,0.615564,0.709847,0.638675,0.583851,0.542445,0.920842,0.571384,0.657102,0.734808,1.000000,0.668807,0.677237,0.708259,0.901972,0.649541,0.712155,0.519376,0.912563,0.595921,0.632444,0.784090,0.684341,0.593520
0.666194,0.602185,0.671050,0.663031,0.681034,0.759111,0.717794,0.921517,0.823618,0.905700,0.665309,0.678769,0.562359,0.783329,0.706014,0.780365,0.641979,0.673805,0.668807,1.000000,0.639080,0.593958,0.698438,0.866434,0.651117,0.642768,0.695358,0.886485,0.615458,0.651738,0.648370,0.561852
0.765624,0.776244,0.905383,0.814098,0.903301,0.767890,0.773191,0.692504,0.571020,0.558336,0.850982,0.797558,0.534404,0.603921,0.818627,0.570600,0.816392,0.808007,0.677237,0.639080,1.000000,0.725109,0.852603,0.712589,0.873216,0.645610,0.818935,0.658709,0.537563,0.657727,0.727416,0.727353
0.683238,0.721991,0.764806,0.809681,0.664722,0.815472,0.708145,0.652559,0.508659,0.544433,0.739566,0.755095,0.464911,0.567997,0.758190,0.552206,0.803424,0.760521,0.708259,0.593958,0.725109,1.000000,0.764797,0.736644,0.696870,0.629577,0.763795,0.620330,0.502006,0.690589,0.681960,0.672057
0.712126,0.757435,0.833411,0.767385,0.871691,0.743141,0.919435,0.708338,0.680408,0.629187,0.822357,0.754229,0.583399,0.605888,0.959117,0.609897,0.761755,0.852717,0.901972,0.698438,0.852603,0.764797,1.000000,0.733302,0.840131,0.598838,0.962514,0.664587,0.596377,0.780333,0.746153,0.674112
0.736434,0.649885,0.741963,0.736095,0.712203,0.885512,0.709798,0.926851,0.699539,0.782981,0.726503,0.742039,0.529945,0.775312,0.723886,0.734792,0.711947,0.770731,0.649541,0.866434,0.712589,0.736644,0.733302,1.000000,0.701119,0.684195,0.718648,0.882071,0.577585,0.657736,0.687554,0.621544
0.780955,0.713425,0.890042,0.799935,0.890741,0.777374,0.802880,0.699188,0.604565,0.590944,0.919451,0.816963,0.628236,0.650236,0.853452,0.593436,0.750451,0.708283,0.712155,0.651117,0.873216,0.696870,0.840131,0.701119,1.000000,0.688968,0.859230,0.672197,0.611374,0.666491,0.794645,0.634892
0.644509,0.589926,0.721202,0.757034,0.640932,0.763150,0.591311,0.675937,0.529255,0.576505,0.707698,0.815358,0.499219,0.707138,0.615969,0.578042,0.632507,0.535403,0.519376,0.642768,0.645610,0.629577,0.598838,0.684195,0.688968,1.000000,0.621170,0.733100,0.542386,0.566001,0.647038,0.504125
0.750124,0.758542,0.842288,0.786214,0.840749,0.758459,0.936217,0.708256,0.677936,0.616459,0.859902,0.786827,0.604198,0.606689,0.994425,0.597571,0.770559,0.786365,0.912563,0.695358,0.818935,0.763795,0.962514,0.718648,0.859230,0.621170,1.000000,0.666206,0.637258,0.788809,0.785894,0.684549
0.700146,0.616058,0.687664,0.695210,0.669717,0.821792,0.664379,0.947775,0.688684,0.788321,0.691738,0.736801,0.543290,0.896672,0.671717,0.829939,0.652141,0.660594,0.595921,0.886485,0.658709,0.620330,0.664587,0.882071,0.672197,0.733100,0.666206,1.000000,0.602991,0.716997,0.702306,0.575628
0.546440,0.513107,0.551449,0.516065,0.595404,0.534355,0.600767,0.576415,0.577675,0.528235,0.572129,0.561906,0.694957,0.589688,0.634995,0.486870,0.538901,0.468358,0.632444,0.615458,0.537563,0.502006,0.596377,0.577585,0.611374,0.542386,0.637258,0.602991,1.000000,0.526626,0.574534,0.452596
0.672167,0.704244,0.707804,0.692287,0.648350,0.674497,0.752186,0.689499,0.574228,0.611109,0.710103,0.680832,0.495041,0.672905,0.788237,0.685317,0.700098,0.712088,0.784090,0.651738,0.657727,0.690589,0.780333,0.657736,0.666491,0.566001,0.788809,0.716997,0.526626,1.000000,0.738718,0.621651
0.810178,0.700808,0.768034,0.753872,0.711825,0.746714,0.731926,0.712044,0.534400,0.573540,0.856251,0.789345,0.571308,0.684872,0.781637,0.606136,0.715170,0.684791,0.684341,0.648370,0.727416,0.681960,0.746153,0.687554,0.794645,0.647038,0.785894,0.702306,0.574534,0.738718,1.000000,0.639009
0.706808,0.745047,0.704106,0.724297,0.602764,0.671825,0.596960,0.609066,0.439144,0.449482,0.676508,0.696424,0.354202,0.494504,0.674463,0.452671,0.766374,0.719044,0.593520,0.561852,0.727353,0.672057,0.674112,0.621544,0.634892,0.504125,0.684549,0.575628,0.452596,0.621651,0.639009,1.000000
