Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
1.000000,0.766705,0.758484,0.703911,0.665012,0.704554,0.634764,0.646212,0.459733,0.453218,0.820464,0.673608,0.398113,0.436874,0.708065,0.396161,0.708913,0.634617,0.577910,0.580932,0.685714,0.586597,0.659622,0.650417,0.739064,0.511222,0.711309,0.594555,0.356999,0.460423,0.691401,0.675063
0.766705,1.000000,0.697618,0.751285,0.579034,0.635718,0.572772,0.569255,0.444271,0.437571,0.653090,0.653513,0.338340,0.349034,0.671971,0.352145,0.830398,0.688152,0.577019,0.555864,0.671380,0.584087,0.680689,0.575499,0.598342,0.425561,0.682126,0.494872,0.364981,0.546032,0.521024,0.720992
0.758484,0.697618,1.000000,0.826947,0.808041,0.722673,0.752334,0.637914,0.528165,0.492853,0.893077,0.785410,0.460251,0.428294,0.830949,0.409230,0.773715,0.669934,0.678779,0.608002,0.821247,0.654223,0.796499,0.639870,0.863219,0.601654,0.832018,0.587483,0.388838,0.498516,0.672103,0.661263
0.703911,0.751285,0.826947,1.000000,0.680938,0.821478,0.649476,0.669101,0.461888,0.501269,0.781244,0.866436,0.372430,0.481007,0.737955,0.442797,0.812379,0.649627,0.609947,0.603731,0.735757,0.710862,0.719184,0.658653,0.741738,0.661349,0.749796,0.624921,0.351577,0.482359,0.646921,0.688190
0.665012,0.579034,0.808041,0.680938,1.000000,0.663311,0.870882,0.641305,0.636695,0.559243,0.814203,0.685987,0.545434,0.483389,0.847902,0.471283,0.648584,0.677849,0.756156,0.630696,0.882685,0.567744,0.861907,0.641295,0.893961,0.593798,0.828721,0.595331,0.429558,0.425384,0.683721,0.543404
0.704554,0.635718,0.722673,0.821478,0.663311,1.000000,0.623317,0.839404,0.510055,0.633346,0.739079,0.821811,0.356948,0.650490,0.679524,0.618757,0.679935,0.665268,0.573476,0.706144,0.680013,0.754213,0.669278,0.840972,0.702562,0.692189,0.685662,0.800321,0.347092,0.523257,0.683525,0.616557
0.634764,0.572772,0.752334,0.649476,0.870882,0.623317,1.000000,0.633735,0.736148,0.592285,0.801262,0.642576,0.612035,0.452941,0.942633,0.477584,0.641633,0.677118,0.907278,0.652328,0.760465,0.571573,0.889822,0.641287,0.830594,0.527595,0.912200,0.572858,0.513690,0.479897,0.673597,0.543846
0.646212,0.569255,0.637914,0.669101,0.641305,0.839404,0.633735,1.000000,0.647400,0.795697,0.648521,0.699582,0.362983,0.711373,0.656039,0.744248,0.605805,0.632795,0.588590,0.891349,0.617995,0.580293,0.657145,0.906786,0.624648,0.592336,0.652223,0.918874,0.341876,0.553271,0.618800,0.561142
0.459733,0.444271,0.528165,0.461888,0.636695,0.510055,0.736148,0.647400,1.000000,0.820234,0.531522,0.442154,0.606710,0.444778,0.662078,0.545378,0.508392,0.485095,0.653873,0.782900,0.531182,0.411169,0.644863,0.639627,0.545844,0.381981,0.636978,0.544804,0.520465,0.450535,0.423613,0.398240
0.453218,0.437571,0.492853,0.501269,0.559243,0.633346,0.592285,0.795697,0.820234,1.000000,0.493334,0.499234,0.427664,0.644601,0.562822,0.768525,0.471959,0.512208,0.545601,0.887972,0.484018,0.477752,0.572131,0.728298,0.500257,0.473980,0.551045,0.714393,0.402193,0.527430,0.472759,0.398175
0.820464,0.653090,0.893077,0.781244,0.814203,0.739079,0.801262,0.648521,0.531522,0.493334,1.000000,0.796261,0.550009,0.501051,0.865155,0.445878,0.714235,0.646671,0.719205,0.590962,0.786416,0.644856,0.796346,0.638062,0.935768,0.634915,0.865577,0.616279,0.449324,0.472328,0.825183,0.629867
0.673608,0.653513,0.785410,0.866436,0.685987,0.821811,0.642576,0.699582,0.442154,0.499234,0.796261,1.000000,0.402869,0.627503,0.722584,0.499326,0.685343,0.601753,0.592674,0.597904,0.720756,0.656736,0.679164,0.657311,0.766430,0.783785,0.733320,0.703257,0.384948,0.471316,0.738193,0.615783
0.398113,0.338340,0.460251,0.372430,0.545434,0.356948,0.612035,0.362983,0.606710,0.427664,0.550009,0.402869,1.000000,0.363072,0.559127,0.351905,0.397634,0.334912,0.559854,0.426876,0.454280,0.350259,0.498900,0.380583,0.574219,0.398847,0.539632,0.352344,0.785311,0.395683,0.537317,0.274371
0.436874,0.349034,0.428294,0.481007,0.483389,0.650490,0.452941,0.711373,0.444778,0.644601,0.501051,0.627503,0.363072,1.000000,0.439533,0.851042,0.382903,0.402530,0.402669,0.576640,0.432521,0.476157,0.415260,0.611725,0.510853,0.699545,0.433624,0.841049,0.350196,0.578450,0.657250,0.345664
0.708065,0.671971,0.830949,0.737955,0.847902,0.679524,0.942633,0.656039,0.662078,0.562822,0.865155,0.722584,0.559127,0.439533,1.000000,0.455581,0.719397,0.730793,0.921190,0.657137,0.790166,0.646179,0.946927,0.662085,0.871358,0.528353,0.992579,0.582178,0.520254,0.533938,0.707548,0.643548
0.396161,0.352145,0.409230,0.442797,0.471283,0.618757,0.477584,0.744248,0.545378,0.768525,0.445878,0.499326,0.351905,0.851042,0.455581,1.000000,0.381258,0.439012,0.434049,0.650799,0.403537,0.489476,0.458801,0.620522,0.456085,0.526040,0.448103,0.781929,0.350617,0.624799,0.540453,0.330856
0.708913,0.830398,0.773715,0.812379,0.648584,0.679935,0.641633,0.605805,0.508392,0.471959,0.714235,0.685343,0.397634,0.382903,0.719397,0.381258,1.000000,0.650815,0.601143,0.596037,0.731355,0.656176,0.704847,0.626985,0.660863,0.474052,0.718534,0.535899,0.396133,0.547466,0.548565,0.757844
0.634617,0.688152,0.669934,0.649627,0.677849,0.665268,0.677118,0.632795,0.485095,0.512208,0.646671,0.601753,0.334912,0.402530,0.730793,0.439012,0.650815,1.000000,0.675878,0.592554,0.751004,0.690089,0.805186,0.714201,0.629962,0.417274,0.727149,0.551056,0.325716,0.521457,0.546114,0.645494
0.577910,0.577019,0.678779,0.609947,0.756156,0.573476,0.907278,0.588590,0.653873,0.545601,0.719205,0.592674,0.559854,0.402669,0.921190,0.434049,0.601143,0.675878,1.000000,0.618001,0.672282,0.608026,0.902648,0.594211,0.758087,0.451908,0.912601,0.527641,0.557087,0.513636,0.627748,0.548448
0.580932,0.555864,0.608002,0.603731,0.630696,0.706144,0.652328,0.891349,0.782900,0.887972,0.590962,0.597904,0.426876,0.576640,0.657137,0.650799,0.596037,0.592554,0.618001,1.000000,0.586561,0.519399,0.662266,0.832244,0.575321,0.511164,0.647321,0.796131,0.422035,0.539535,0.511347,0.527885
0.685714,0.671380,0.821247,0.735757,0.882685,0.680013,0.760465,0.617995,0.531182,0.484018,0.786416,0.720756,0.454280,0.432521,0.790166,0.403537,0.731355,0.751004,0.672282,0.586561,1.000000,0.601148,0.815502,0.640302,0.820688,0.571031,0.779613,0.571540,0.371024,0.433970,0.642352,0.648822
0.586597,0.584087,0.654223,0.710862,0.567744,0.754213,0.571573,0.580293,0.411169,0.477752,0.644856,0.656736,0.350259,0.476157,0.646179,0.489476,0.656176,0.690089,0.608026,0.519399,0.601148,1.000000,0.659647,0.637221,0.616823,0.546472,0.658593,0.551411,0.396292,0.553739,0.580621,0.599529
0.659622,0.680689,0.796499,0.719184,0.861907,0.669278,0.889822,0.657145,0.644863,0.572131,0.796346,0.679164,0.498900,0.415260,0.946927,0.458801,0.704847,0.805186,0.902648,0.662266,0.815502,0.659647,1.000000,0.677308,0.824790,0.488837,0.949460,0.570647,0.468350,0.544142,0.641569,0.637121
0.650417,0.575499,0.639870,0.658653,0.641295,0.840972,0.641287,0.906786,0.639627,0.728298,0.638062,0.657311,0.380583,0.611725,0.662085,0.620522,0.626985,0.714201,0.594211,0.832244,0.640302,0.637221,0.677308,1.000000,0.609446,0.566860,0.653396,0.828991,0.356468,0.510786,0.567998,0.575246
0.739064,0.598342,0.863219,0.741738,0.893961,0.702562,0.830594,0.624648,0.545844,0.500257,0.935768,0.766430,0.574219,0.510853,0.871358,0.456085,0.660863,0.629962,0.758087,0.575321,0.820688,0.616823,0.824790,0.609446,1.000000,0.646917,0.872991,0.600277,0.484082,0.425704,0.817623,0.571555
0.511222,0.425561,0.601654,0.661349,0.593798,0.692189,0.527595,0.592336,0.381981,0.473980,0.634915,0.783785,0.398847,0.699545,0.528353,0.526040,0.474052,0.417274,0.451908,0.511164,0.571031,0.546472,0.488837,0.566860,0.646917,1.000000,0.528291,0.708091,0.340737,0.404168,0.658912,0.382147
0.711309,0.682126,0.832018,0.749796,0.828721,0.685662,0.912200,0.652223,0.636978,0.551045,0.865577,0.733320,0.539632,0.433624,0.992579,0.448103,0.718534,0.727149,0.912601,0.647321,0.779613,0.658593,0.949460,0.653396,0.872991,0.528291,1.000000,0.575387,0.525337,0.539965,0.710190,0.652674
0.594555,0.494872,0.587483,0.624921,0.595331,0.800321,0.572858,0.918874,0.544804,0.714393,0.616279,0.703257,0.352344,0.841049,0.582178,0.781929,0.535899,0.551056,0.527641,0.796131,0.571540,0.551411,0.570647,0.828991,0.600277,0.708091,0.575387,1.000000,0.321599,0.586281,0.654200,0.496118
0.356999,0.364981,0.388838,0.351577,0.429558,0.347092,0.513690,0.341876,0.520465,0.402193,0.449324,0.384948,0.785311,0.350196,0.520254,0.350617,0.396133,0.325716,0.557087,0.422035,0.371024,0.396292,0.468350,0.356468,0.484082,0.340737,0.525337,0.321599,1.000000,0.487349,0.488606,0.302036
0.460423,0.546032,0.498516,0.482359,0.425384,0.523257,0.479897,0.553271,0.450535,0.527430,0.472328,0.471316,0.395683,0.578450,0.533938,0.624799,0.547466,0.521457,0.513636,0.539535,0.433970,0.553739,0.544142,0.510786,0.425704,0.404168,0.539965,0.586281,0.487349,1.000000,0.451889,0.491193
0.691401,0.521024,0.672103,0.646921,0.683721,0.683525,0.673597,0.618800,0.423613,0.472759,0.825183,0.738193,0.537317,0.657250,0.707548,0.540453,0.548565,0.546114,0.627748,0.511347,0.642352,0.580621,0.641569,0.567998,0.817623,0.658912,0.710190,0.654200,0.488606,0.451889,1.000000,0.508710
0.675063,0.720992,0.661263,0.688190,0.543404,0.616557,0.543846,0.561142,0.398240,0.398175,0.629867,0.615783,0.274371,0.345664,0.643548,0.330856,0.757844,0.645494,0.548448,0.527885,0.648822,0.599529,0.637121,0.575246,0.571555,0.382147,0.652674,0.496118,0.302036,0.491193,0.508710,1.000000
