Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.870706,0.774576,0.936562,0.830955,0.884121,0.788780,0.806743,0.715249,0.603582,0.614825,1.000000,0.816127,0.710775,0.628949,0.870115,0.602258,0.816909,0.735361,0.737703,0.682869,0.873313,0.734530,0.837814,0.705315,0.969807,0.666530,0.874347,0.669035,0.619422,0.728153,0.892308,0.693838
0.791032,0.787790,0.831325,0.913854,0.741764,0.831246,0.676968,0.737555,0.544605,0.579275,0.816127,1.000000,0.593477,0.692711,0.740836,0.591431,0.817578,0.675642,0.620873,0.674546,0.779155,0.724472,0.722895,0.709934,0.791798,0.799863,0.749648,0.714250,0.569839,0.681729,0.806264,0.696499
0.604078,0.538669,0.659191,0.577803,0.762134,0.615014,0.783425,0.683394,0.825034,0.788473,0.710775,0.593477,1.000000,0.706044,0.739611,0.697718,0.584923,0.567353,0.715379,0.767143,0.667150,0.576809,0.701216,0.677226,0.742361,0.589554,0.718392,0.681217,0.788103,0.617216,0.676800,0.462213
0.597336,0.540925,0.625479,0.631136,0.651902,0.773250,0.660364,0.847523,0.768094,0.822160,0.628949,0.692711,0.706044,1.000000,0.619489,0.860842,0.590916,0.569845,0.573228,0.814211,0.609902,0.589166,0.599909,0.790587,0.625333,0.742107,0.603004,0.902377,0.601633,0.685276,0.654081,0.479251
0.746107,0.747303,0.845395,0.764901,0.909439,0.744494,0.951719,0.717559,0.698985,0.681172,0.870115,0.740836,0.739611,0.619489,1.000000,0.647256,0.771156,0.803948,0.923470,0.728075,0.836992,0.760195,0.964045,0.720346,0.900374,0.597369,0.992369,0.667180,0.662791,0.824428,0.817845,0.668811
0.543249,0.505274,0.604513,0.571033,0.661576,0.708411,0.723986,0.821723,0.836695,0.864124,0.602258,0.591431,0.697718,0.860842,0.647256,1.000000,0.547610,0.571852,0.621092,0.796719,0.589484,0.570414,0.620639,0.741702,0.609605,0.609877,0.621837,0.829519,0.545964,0.695086,0.593004,0.436399
0.817872,0.885021,0.846820,0.887661,0.749682,0.749366,0.692738,0.674458,0.525130,0.545041,0.816909,0.817578,0.584923,0.590916,0.771156,0.547610,1.000000,0.703152,0.657911,0.633806,0.818787,0.767567,0.754071,0.668391,0.793358,0.637524,0.776410,0.639746,0.583890,0.702332,0.774056,0.784798
0.675875,0.717442,0.738762,0.703342,0.794447,0.714754,0.768302,0.672947,0.555023,0.576712,0.735361,0.675642,0.567353,0.569845,0.803948,0.571852,0.703152,1.000000,0.755021,0.630160,0.822371,0.771363,0.871534,0.750543,0.748537,0.536594,0.800613,0.617438,0.502126,0.696008,0.691392,0.677766
0.629483,0.651963,0.716967,0.646292,0.811751,0.638595,0.913970,0.649941,0.687836,0.669914,0.737703,0.620873,0.715379,0.573228,0.923470,0.621092,0.657911,0.755021,1.000000,0.698307,0.714183,0.730998,0.916494,0.660676,0.782479,0.539926,0.916048,0.618377,0.687719,0.828150,0.716457,0.573975
0.643625,0.591601,0.679874,0.645184,0.721457,0.753362,0.754072,0.916964,0.850636,0.911817,0.682869,0.674546,0.767143,0.814211,0.728075,0.796719,0.633806,0.630160,0.698307,1.000000,0.661357,0.606033,0.703098,0.852020,0.681041,0.675118,0.710633,0.899296,0.716043,0.659355,0.659550,0.529956
0.779045,0.775357,0.883088,0.801997,0.908892,0.748301,0.791341,0.691979,0.591019,0.596725,0.873313,0.779155,0.667150,0.609902,0.836992,0.589484,0.818787,0.822371,0.714183,0.661357,1.000000,0.723903,0.865733,0.703604,0.893838,0.633566,0.835612,0.649840,0.573116,0.684987,0.778501,0.708735
0.677614,0.704704,0.747554,0.767162,0.709454,0.798564,0.704881,0.654544,0.525776,0.558961,0.734530,0.724472,0.576809,0.589166,0.760195,0.570414,0.767567,0.771363,0.730998,0.606033,0.723903,1.000000,0.772380,0.722978,0.731551,0.621819,0.766624,0.627319,0.570842,0.709466,0.723045,0.660715
0.724059,0.754072,0.823998,0.749545,0.917867,0.728394,0.914697,0.703205,0.664404,0.656109,0.837814,0.722895,0.701216,0.599909,0.964045,0.620639,0.754071,0.871534,0.916494,0.703098,0.865733,0.772380,1.000000,0.727059,0.882797,0.582204,0.967190,0.651217,0.630223,0.804741,0.785533,0.664527
0.701168,0.624453,0.705171,0.681123,0.729354,0.876203,0.719934,0.917978,0.721706,0.775607,0.705315,0.709934,0.677226,0.790587,0.720346,0.741702,0.668391,0.750543,0.660676,0.852020,0.703604,0.722978,0.727059,1.000000,0.693610,0.690967,0.707799,0.879570,0.628517,0.644776,0.679476,0.584324
0.817797,0.750979,0.910727,0.806916,0.935519,0.769844,0.847660,0.702315,0.624319,0.629723,0.969807,0.791798,0.742361,0.625333,0.900374,0.609605,0.793358,0.748537,0.782479,0.681041,0.893838,0.731551,0.882797,0.693610,1.000000,0.648414,0.906343,0.653459,0.633900,0.738580,0.879062,0.667917
0.638330,0.596498,0.677314,0.733562,0.632580,0.757266,0.589643,0.699459,0.554663,0.609681,0.666530,0.799863,0.589554,0.742107,0.597369,0.609877,0.637524,0.536594,0.539926,0.675118,0.633566,0.621819,0.582204,0.690967,0.648414,1.000000,0.598766,0.756652,0.582752,0.598056,0.650940,0.504371
0.755797,0.761587,0.847348,0.774729,0.895746,0.743000,0.924510,0.705975,0.672423,0.658555,0.874347,0.749648,0.718392,0.603004,0.992369,0.621837,0.776410,0.800613,0.916048,0.710633,0.835612,0.766624,0.967190,0.707799,0.906343,0.598766,1.000000,0.654749,0.672376,0.823961,0.827273,0.680560
0.660923,0.596208,0.679661,0.662570,0.677368,0.820279,0.680310,0.946161,0.731830,0.799839,0.669035,0.714250,0.681217,0.902377,0.667180,0.829519,0.639746,0.617438,0.618377,0.899296,0.649840,0.627319,0.651217,0.879570,0.653459,0.756652,0.654749,1.000000,0.652514,0.700744,0.662997,0.540005
0.586091,0.548310,0.589718,0.546147,0.604849,0.562022,0.632607,0.627364,0.655410,0.643764,0.619422,0.569839,0.788103,0.601633,0.662791,0.545964,0.583890,0.502126,0.687719,0.716043,0.573116,0.570842,0.630223,0.628517,0.633900,0.582752,0.672376,0.652514,1.000000,0.596904,0.639449,0.476930
0.656652,0.693897,0.750439,0.698283,0.733345,0.683708,0.790936,0.675696,0.599852,0.634247,0.728153,0.681729,0.617216,0.685276,0.824428,0.695086,0.702332,0.696008,0.828150,0.659355,0.684987,0.709466,0.804741,0.644776,0.738580,0.598056,0.823961,0.700744,0.596904,1.000000,0.732605,0.595567
0.830577,0.745460,0.824577,0.793348,0.797903,0.764283,0.752188,0.702672,0.568140,0.590645,0.892308,0.806264,0.676800,0.654081,0.817845,0.593004,0.774056,0.691392,0.716457,0.659550,0.778501,0.723045,0.785533,0.679476,0.879062,0.650940,0.827273,0.662997,0.639449,0.732605,1.000000,0.647832
0.694680,0.743586,0.707313,0.736325,0.626911,0.650700,0.581273,0.575606,0.414309,0.434711,0.693838,0.696499,0.462213,0.479251,0.668811,0.436399,0.784798,0.677766,0.573975,0.529956,0.708735,0.660715,0.664527,0.584324,0.667917,0.504371,0.680560,0.540005,0.476930,0.595567,0.647832,1.000000
