Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.748644,0.824897,0.821390,0.880961,0.736847,0.742661,0.685452,0.667333,0.533627,0.522264,0.788985,0.778762,0.543730,0.530598,0.763204,0.497632,1.000000,0.696559,0.624426,0.625647,0.791713,0.758528,0.742751,0.677372,0.763621,0.612286,0.765233,0.631402,0.573111,0.663570,0.703127,0.784562
0.678888,0.715707,0.710136,0.685599,0.761066,0.706414,0.733521,0.661247,0.537969,0.553663,0.712724,0.637945,0.497815,0.506337,0.773041,0.524474,0.696559,1.000000,0.706543,0.622887,0.803104,0.765744,0.837942,0.746039,0.722958,0.514833,0.768461,0.610363,0.470565,0.644265,0.661183,0.687367
0.602337,0.602818,0.672758,0.608068,0.767933,0.597254,0.891455,0.630147,0.669631,0.614426,0.699612,0.576526,0.637352,0.464362,0.905026,0.530308,0.624426,0.706543,1.000000,0.677382,0.672533,0.683642,0.902349,0.635416,0.743538,0.493602,0.897329,0.582485,0.649776,0.736038,0.659707,0.562389
0.635150,0.591642,0.652789,0.650465,0.691422,0.753103,0.728672,0.914918,0.848179,0.913357,0.661753,0.661432,0.655666,0.716441,0.714999,0.748121,0.625647,0.622887,0.677382,1.000000,0.632658,0.573279,0.691632,0.856629,0.653989,0.638501,0.703071,0.869489,0.657878,0.608232,0.625400,0.562010
0.744127,0.734381,0.844649,0.789654,0.901388,0.744698,0.770235,0.679888,0.569615,0.550597,0.846541,0.765533,0.611495,0.564808,0.816523,0.539680,0.791713,0.803104,0.672533,0.632658,1.000000,0.718764,0.842788,0.704747,0.870292,0.629043,0.813235,0.650449,0.547099,0.623170,0.755772,0.724746
0.669638,0.658529,0.737674,0.771477,0.694117,0.795346,0.678618,0.637883,0.499126,0.517502,0.727097,0.696846,0.488895,0.536365,0.735428,0.534109,0.758528,0.765744,0.683642,0.573279,0.718764,1.000000,0.748579,0.713608,0.716635,0.612787,0.738931,0.618770,0.506321,0.670574,0.675426,0.676153
0.716209,0.715443,0.802363,0.734967,0.901349,0.710732,0.909985,0.694667,0.668719,0.615130,0.828862,0.692377,0.641007,0.516796,0.963591,0.564412,0.742751,0.837942,0.902349,0.691632,0.842788,0.748579,1.000000,0.719377,0.870585,0.555283,0.964758,0.637308,0.617103,0.735773,0.748064,0.671032
0.704761,0.628759,0.700423,0.713763,0.725818,0.883643,0.707242,0.920941,0.726015,0.784089,0.710015,0.702807,0.605167,0.726957,0.714345,0.716244,0.677372,0.746039,0.635416,0.856629,0.704747,0.713608,0.719377,1.000000,0.696934,0.681230,0.705675,0.875950,0.581562,0.614709,0.662796,0.615981
0.810636,0.695753,0.901585,0.790286,0.935129,0.761640,0.837325,0.702870,0.611851,0.578295,0.971682,0.773195,0.678599,0.584026,0.890613,0.569432,0.763621,0.722958,0.743538,0.653989,0.870292,0.716635,0.870585,0.696934,1.000000,0.640950,0.895435,0.661647,0.599594,0.655851,0.857484,0.667931
0.595244,0.549369,0.661641,0.737695,0.622237,0.753771,0.555802,0.682411,0.515518,0.571253,0.657719,0.825152,0.484938,0.723241,0.575366,0.569105,0.612286,0.514833,0.493602,0.638501,0.629043,0.612787,0.555283,0.681230,0.640950,1.000000,0.578135,0.749848,0.490771,0.531363,0.628660,0.513217
0.747687,0.722376,0.835527,0.763627,0.882586,0.726890,0.919806,0.706049,0.681266,0.618566,0.867850,0.731730,0.652168,0.525034,0.992983,0.566542,0.765233,0.768461,0.897329,0.703071,0.813235,0.738931,0.964758,0.705675,0.895435,0.578135,1.000000,0.645850,0.659281,0.747408,0.785641,0.685193
0.657155,0.587751,0.674175,0.693469,0.676158,0.837410,0.654590,0.943611,0.704016,0.782080,0.678925,0.722975,0.568075,0.865461,0.652544,0.815217,0.631402,0.610363,0.582485,0.869489,0.650449,0.618770,0.637308,0.875950,0.661647,0.749848,0.645850,1.000000,0.553034,0.675429,0.666043,0.570635
0.558294,0.519951,0.564114,0.529231,0.591698,0.531723,0.615474,0.574377,0.657879,0.585310,0.593190,0.535059,0.791869,0.458081,0.652030,0.469876,0.573111,0.470565,0.649776,0.657878,0.547099,0.506321,0.617103,0.581562,0.599594,0.490771,0.659281,0.553034,1.000000,0.541510,0.563330,0.467454
0.591177,0.632975,0.690614,0.650969,0.645446,0.644189,0.697771,0.644834,0.547624,0.574065,0.660180,0.619762,0.508734,0.614586,0.745131,0.637000,0.663570,0.644265,0.736038,0.608232,0.623170,0.670574,0.735773,0.614709,0.655851,0.531363,0.747408,0.675429,0.541510,1.000000,0.628995,0.594362
0.784411,0.667380,0.768859,0.737388,0.787606,0.743264,0.724889,0.690924,0.542436,0.549176,0.862196,0.746612,0.586033,0.635467,0.780938,0.568038,0.703127,0.661183,0.659707,0.625400,0.755772,0.675426,0.748064,0.662796,0.857484,0.628660,0.785641,0.666043,0.563330,0.628995,1.000000,0.627241
0.691372,0.734999,0.717440,0.740217,0.633834,0.665403,0.585761,0.600054,0.444795,0.449320,0.692046,0.694175,0.429382,0.462338,0.673648,0.427266,0.784562,0.687367,0.562389,0.562010,0.724746,0.676153,0.671032,0.615981,0.667931,0.513217,0.685193,0.570635,0.467454,0.594362,0.627241,1.000000
