Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.873347,0.785449,0.928199,0.842971,0.893099,0.813694,0.817017,0.738722,0.635015,0.639141,1.000000,0.828294,0.725728,0.620713,0.871056,0.639761,0.817397,0.756489,0.739181,0.707497,0.870982,0.765145,0.846043,0.740682,0.971889,0.695059,0.875395,0.718710,0.640127,0.747553,0.894525,0.707377
0.804458,0.799967,0.844654,0.916622,0.769659,0.844697,0.709159,0.752674,0.591305,0.620337,0.828294,1.000000,0.636002,0.666137,0.768047,0.627949,0.819007,0.702036,0.648022,0.713136,0.793134,0.765705,0.749577,0.740400,0.813119,0.819483,0.776135,0.751981,0.610793,0.714042,0.823168,0.714740
0.626689,0.574125,0.678773,0.625423,0.781187,0.647803,0.792272,0.689324,0.822724,0.782705,0.725728,0.636002,1.000000,0.653508,0.749925,0.716157,0.614575,0.591095,0.701847,0.763347,0.670906,0.605244,0.713901,0.683603,0.762372,0.612985,0.730775,0.699843,0.774959,0.617825,0.701230,0.482593
0.584819,0.540299,0.609326,0.634333,0.634817,0.734164,0.635611,0.775435,0.701349,0.746514,0.620713,0.666137,0.653508,1.000000,0.607071,0.810305,0.588764,0.553768,0.542920,0.749360,0.587812,0.592650,0.586963,0.736978,0.618031,0.662095,0.592506,0.840741,0.556839,0.657593,0.644307,0.481329
0.766031,0.771130,0.853763,0.791325,0.911451,0.779143,0.958360,0.745307,0.738401,0.702111,0.871056,0.768047,0.749925,0.607071,1.000000,0.676968,0.785779,0.808245,0.927094,0.752845,0.839232,0.783470,0.967167,0.751444,0.900886,0.627342,0.994574,0.711258,0.687846,0.829488,0.828122,0.684704
0.590253,0.562375,0.630855,0.627857,0.691122,0.751301,0.734139,0.838956,0.851150,0.885248,0.639761,0.627949,0.716157,0.810305,0.676968,1.000000,0.596990,0.610452,0.628854,0.819955,0.615056,0.617645,0.657300,0.773813,0.648392,0.635543,0.656242,0.857324,0.560770,0.710471,0.637814,0.491256
0.810105,0.893047,0.850648,0.898814,0.775439,0.789733,0.720302,0.707175,0.572571,0.592819,0.817397,0.819007,0.614575,0.588764,0.785779,0.596990,1.000000,0.728534,0.675817,0.674950,0.827846,0.805157,0.766266,0.720067,0.800162,0.658913,0.786920,0.690459,0.602657,0.720657,0.772796,0.810047
0.704948,0.730356,0.758802,0.727752,0.801230,0.736203,0.776616,0.699665,0.599957,0.620045,0.756489,0.702036,0.591095,0.553768,0.808245,0.610452,0.728534,1.000000,0.760914,0.670894,0.826606,0.797130,0.871193,0.778032,0.764254,0.561993,0.805451,0.656244,0.522085,0.721712,0.728155,0.721012
0.653820,0.679511,0.725050,0.671540,0.808159,0.671468,0.916183,0.666737,0.710180,0.678120,0.739181,0.648022,0.701847,0.542920,0.927094,0.628854,0.675817,0.760914,1.000000,0.708426,0.717109,0.742043,0.919148,0.684742,0.778442,0.547986,0.918499,0.637165,0.678570,0.822707,0.720374,0.596984
0.679130,0.638735,0.707890,0.702701,0.755548,0.798484,0.771476,0.917925,0.865266,0.923586,0.707497,0.713136,0.763347,0.749360,0.752845,0.819955,0.674950,0.670894,0.708426,1.000000,0.682627,0.648365,0.739251,0.875604,0.710997,0.700094,0.738256,0.905565,0.709202,0.679038,0.692768,0.577081
0.785676,0.780895,0.895480,0.820467,0.912605,0.769483,0.798312,0.700882,0.619901,0.619425,0.870982,0.793134,0.670906,0.587812,0.839232,0.615056,0.827846,0.826606,0.717109,0.682627,1.000000,0.766400,0.863025,0.724455,0.886676,0.657442,0.836087,0.677938,0.589641,0.703472,0.803449,0.746080
0.703878,0.730453,0.794229,0.805178,0.744057,0.825021,0.735033,0.684723,0.571247,0.608323,0.765145,0.765705,0.605244,0.592650,0.783470,0.617645,0.805157,0.797130,0.742043,0.648365,0.766400,1.000000,0.792770,0.758372,0.761652,0.651183,0.786300,0.674507,0.584442,0.746448,0.737254,0.696906
0.746534,0.766643,0.835908,0.771629,0.919172,0.762272,0.926700,0.734449,0.712617,0.689326,0.846043,0.749577,0.713901,0.586963,0.967167,0.657300,0.766266,0.871193,0.919148,0.739251,0.863025,0.792770,1.000000,0.760919,0.883543,0.607285,0.968525,0.693673,0.646777,0.812527,0.804221,0.683765
0.739782,0.674362,0.735898,0.735040,0.758433,0.892271,0.742352,0.931479,0.746473,0.805286,0.740682,0.740400,0.683603,0.736978,0.751444,0.773813,0.720067,0.778032,0.684742,0.875604,0.724455,0.758372,0.760919,1.000000,0.728877,0.698911,0.742382,0.894666,0.644254,0.686329,0.717963,0.640841
0.827336,0.765226,0.912090,0.823935,0.936487,0.795972,0.858055,0.728838,0.661650,0.655939,0.971889,0.813119,0.762372,0.618031,0.900886,0.648392,0.800162,0.764254,0.778442,0.710997,0.886676,0.761652,0.883543,0.728877,1.000000,0.682610,0.905564,0.705383,0.661936,0.749328,0.889777,0.684347
0.661640,0.619276,0.705834,0.769460,0.662304,0.774765,0.614925,0.706985,0.584936,0.636172,0.695059,0.819483,0.612985,0.662095,0.627342,0.635543,0.658913,0.561993,0.547986,0.700094,0.657442,0.651183,0.607285,0.698911,0.682610,1.000000,0.625702,0.767227,0.589241,0.620713,0.688692,0.536326
0.773121,0.779267,0.856456,0.796107,0.899538,0.778788,0.936471,0.736909,0.714859,0.681436,0.875395,0.776135,0.730775,0.592506,0.994574,0.656242,0.786920,0.805451,0.918499,0.738256,0.836087,0.786300,0.968525,0.742382,0.905564,0.625702,1.000000,0.700938,0.695137,0.828846,0.834492,0.693188
0.705866,0.650383,0.715545,0.726486,0.721761,0.862647,0.712661,0.949666,0.751244,0.820526,0.718710,0.751981,0.699843,0.840741,0.711258,0.857324,0.690459,0.656244,0.637165,0.905565,0.677938,0.674507,0.693673,0.894666,0.705383,0.767227,0.700938,1.000000,0.662400,0.732326,0.714888,0.593525
0.611580,0.575962,0.612609,0.583384,0.640074,0.598773,0.652653,0.639226,0.659563,0.638244,0.640127,0.610793,0.774959,0.556839,0.687846,0.560770,0.602657,0.522085,0.678570,0.709202,0.589641,0.584442,0.646777,0.644254,0.661936,0.589241,0.695137,0.662400,1.000000,0.591780,0.647454,0.497319
0.690037,0.715876,0.757661,0.732311,0.743917,0.728729,0.790630,0.703481,0.613726,0.653680,0.747553,0.714042,0.617825,0.657593,0.829488,0.710471,0.720657,0.721712,0.822707,0.679038,0.703472,0.746448,0.812527,0.686329,0.749328,0.620713,0.828846,0.732326,0.591780,1.000000,0.750842,0.634852
0.836072,0.756757,0.836012,0.812613,0.823923,0.786269,0.778646,0.729819,0.610719,0.626582,0.894525,0.823168,0.701230,0.644307,0.828122,0.637814,0.772796,0.728155,0.720374,0.692768,0.803449,0.737254,0.804221,0.717963,0.889777,0.688692,0.834492,0.714888,0.647454,0.750842,1.000000,0.674532
0.719694,0.769165,0.726741,0.755144,0.656222,0.688940,0.609824,0.622647,0.467669,0.485766,0.707377,0.714740,0.482593,0.481329,0.684704,0.491256,0.810047,0.721012,0.596984,0.577081,0.746080,0.696906,0.683765,0.640841,0.684347,0.536326,0.693188,0.593525,0.497319,0.634852,0.674532,1.000000
