Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.803158,0.891953,0.842090,0.896014,0.759778,0.786512,0.716379,0.704483,0.563775,0.576365,0.805652,0.811956,0.594996,0.632986,0.778919,0.575903,1.000000,0.717787,0.675715,0.668117,0.812775,0.805728,0.759156,0.716024,0.783042,0.662391,0.778702,0.683693,0.610308,0.720918,0.745926,0.792689
0.661046,0.700611,0.746697,0.699768,0.780851,0.717871,0.753432,0.676402,0.562031,0.583056,0.734596,0.674925,0.558526,0.577700,0.787485,0.574277,0.717787,1.000000,0.738915,0.648437,0.820255,0.770200,0.845114,0.755188,0.745709,0.549973,0.784142,0.633618,0.509454,0.687789,0.692922,0.713047
0.641570,0.667489,0.725497,0.675548,0.800300,0.662419,0.914045,0.668485,0.702887,0.668049,0.747909,0.658120,0.694041,0.571290,0.928710,0.608672,0.675715,0.738915,1.000000,0.715169,0.704878,0.731726,0.920234,0.676742,0.781443,0.566923,0.919855,0.628851,0.694287,0.809137,0.730630,0.592194
0.665393,0.626896,0.701151,0.690167,0.729618,0.772346,0.772246,0.919098,0.844195,0.915440,0.707571,0.706269,0.744831,0.784214,0.756734,0.775846,0.668117,0.648437,0.715169,1.000000,0.667076,0.621285,0.732942,0.869801,0.704337,0.689040,0.742257,0.883130,0.720568,0.664558,0.684897,0.573580
0.773397,0.757993,0.885254,0.794660,0.907110,0.761752,0.788057,0.700091,0.598488,0.599771,0.873440,0.776030,0.664868,0.637278,0.824015,0.599855,0.812775,0.820255,0.704878,0.667076,1.000000,0.748317,0.850694,0.717212,0.889568,0.659258,0.820168,0.676226,0.581508,0.681699,0.782855,0.724858
0.684683,0.725855,0.776469,0.800225,0.728463,0.814554,0.715171,0.667393,0.541328,0.572621,0.752061,0.746884,0.568913,0.621967,0.764713,0.591876,0.805728,0.770200,0.731726,0.621285,0.748317,1.000000,0.771242,0.737853,0.744505,0.647373,0.768285,0.657223,0.570203,0.730557,0.717159,0.691663
0.723866,0.744195,0.839216,0.759782,0.915381,0.743636,0.925765,0.727666,0.698727,0.671020,0.855299,0.743647,0.707381,0.619091,0.968057,0.635316,0.759156,0.845114,0.920234,0.732942,0.850694,0.771242,1.000000,0.745548,0.890983,0.616028,0.969706,0.683403,0.656078,0.800486,0.795443,0.670196
0.710896,0.649876,0.735547,0.728655,0.746614,0.884405,0.742312,0.926885,0.732400,0.803517,0.734123,0.729031,0.675480,0.784587,0.748619,0.750667,0.716024,0.755188,0.676742,0.869801,0.717212,0.737853,0.745548,1.000000,0.722850,0.705096,0.738074,0.884561,0.646555,0.676675,0.695949,0.619395
0.813023,0.737114,0.915621,0.814228,0.942828,0.790902,0.859510,0.725915,0.651420,0.646218,0.975204,0.815894,0.737671,0.660738,0.901070,0.629502,0.783042,0.745709,0.781443,0.704337,0.889568,0.744505,0.890983,0.722850,1.000000,0.698762,0.905086,0.694268,0.645245,0.734872,0.874724,0.669564
0.650763,0.619749,0.709118,0.773647,0.678279,0.780970,0.631327,0.704683,0.581893,0.632945,0.713388,0.821941,0.604881,0.754532,0.640139,0.619190,0.662391,0.549973,0.566923,0.689040,0.659258,0.647373,0.616028,0.705096,0.698762,1.000000,0.640238,0.769629,0.591686,0.611405,0.676044,0.528242
0.759268,0.763396,0.855022,0.789331,0.890630,0.763734,0.934800,0.735417,0.708210,0.673333,0.882935,0.782025,0.709082,0.627944,0.993876,0.635059,0.778702,0.784142,0.919855,0.742257,0.820168,0.768285,0.969706,0.738074,0.905086,0.640238,1.000000,0.691215,0.694963,0.819143,0.830020,0.683579
0.684654,0.633136,0.714513,0.716552,0.707422,0.847591,0.705187,0.941050,0.725772,0.800349,0.710233,0.744920,0.676029,0.897672,0.701775,0.837404,0.683693,0.633618,0.628851,0.883130,0.676226,0.657223,0.683403,0.884561,0.694268,0.769629,0.691215,1.000000,0.651175,0.734828,0.706826,0.575065
0.593626,0.576238,0.606244,0.581304,0.619095,0.593129,0.656949,0.641382,0.676486,0.639844,0.636234,0.611067,0.787285,0.592916,0.689821,0.534683,0.610308,0.509454,0.694287,0.720568,0.581508,0.570203,0.656078,0.646555,0.645245,0.591686,0.694963,0.651175,1.000000,0.603525,0.634314,0.494613
0.661762,0.707829,0.750767,0.722540,0.722488,0.721557,0.772911,0.698520,0.591136,0.623116,0.736543,0.702154,0.589404,0.694764,0.817805,0.691019,0.720918,0.687789,0.809137,0.664558,0.681699,0.730557,0.800486,0.676675,0.734872,0.611405,0.819143,0.734828,0.603525,1.000000,0.739092,0.620277
0.803822,0.718636,0.809615,0.781785,0.809117,0.769858,0.780598,0.720351,0.602430,0.615386,0.880725,0.801421,0.676835,0.698932,0.826546,0.625020,0.745926,0.692922,0.730630,0.684897,0.782855,0.717159,0.795443,0.695949,0.874724,0.676044,0.830020,0.706826,0.634314,0.739092,1.000000,0.650256
0.707440,0.769289,0.708892,0.743780,0.635778,0.673551,0.601358,0.606633,0.454167,0.473862,0.691782,0.708791,0.476299,0.516850,0.674559,0.464329,0.792689,0.713047,0.592194,0.573580,0.724858,0.691663,0.670196,0.619395,0.669564,0.528242,0.683579,0.575065,0.494613,0.620277,0.650256,1.000000
