Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.857800,0.736245,0.933130,0.806865,0.864283,0.760776,0.785062,0.698652,0.575374,0.575046,1.000000,0.794326,0.671081,0.605121,0.847670,0.565084,0.794343,0.689253,0.701908,0.652471,0.800856,0.712042,0.808727,0.690981,0.967064,0.655985,0.852510,0.654033,0.580355,0.687232,0.862418,0.673112
0.735256,0.751811,0.817555,0.903589,0.733068,0.824522,0.672548,0.734126,0.536035,0.577275,0.794326,1.000000,0.557400,0.693333,0.737876,0.576451,0.785082,0.655640,0.608811,0.675328,0.768507,0.720824,0.713377,0.711594,0.775075,0.821214,0.746885,0.716246,0.542787,0.666799,0.765170,0.685086
0.555908,0.484992,0.613866,0.532078,0.717820,0.549546,0.746806,0.628806,0.784866,0.713467,0.671081,0.557400,1.000000,0.604634,0.700244,0.603894,0.554266,0.503645,0.669147,0.700127,0.592571,0.511678,0.661294,0.624124,0.703252,0.537338,0.680245,0.606981,0.779185,0.542187,0.642542,0.435877
0.560749,0.513502,0.603187,0.622468,0.616454,0.759312,0.617060,0.830520,0.715567,0.789681,0.605121,0.693333,0.604634,1.000000,0.586077,0.843329,0.582648,0.534555,0.523413,0.773294,0.590572,0.569190,0.564363,0.765886,0.601682,0.721114,0.573339,0.891229,0.514023,0.668167,0.636545,0.477632
0.721170,0.717478,0.834138,0.745059,0.888285,0.707734,0.951182,0.711844,0.701124,0.658746,0.847670,0.737876,0.700244,0.586077,1.000000,0.608321,0.763300,0.755403,0.916771,0.719696,0.790426,0.720855,0.958572,0.705749,0.876081,0.580989,0.993183,0.647953,0.657043,0.780555,0.802906,0.660890
0.502114,0.477446,0.570094,0.545640,0.612733,0.685752,0.674097,0.817683,0.794654,0.846726,0.565084,0.576451,0.603894,0.843329,0.608321,1.000000,0.532731,0.533719,0.569024,0.775797,0.554396,0.540657,0.583712,0.725322,0.570333,0.568087,0.586908,0.822319,0.472304,0.671603,0.567154,0.429626
0.754727,0.828531,0.829183,0.871090,0.740369,0.734410,0.690390,0.678480,0.522899,0.538917,0.794343,0.785082,0.554266,0.582648,0.763300,0.532731,1.000000,0.681724,0.638425,0.632533,0.787386,0.740597,0.736073,0.670058,0.769767,0.613644,0.763863,0.638293,0.563187,0.682970,0.727735,0.782325
0.675613,0.715463,0.699385,0.677745,0.742205,0.687649,0.719216,0.643666,0.515956,0.539873,0.689253,0.655640,0.503645,0.534555,0.755403,0.533719,0.681724,1.000000,0.699732,0.600388,0.794051,0.752165,0.820259,0.725389,0.695584,0.516892,0.749999,0.587957,0.464863,0.652007,0.665084,0.662466
0.605799,0.622461,0.691193,0.614563,0.775407,0.598574,0.904119,0.637521,0.682262,0.646902,0.701908,0.608811,0.669147,0.523413,0.916771,0.569024,0.638425,0.699732,1.000000,0.688279,0.663775,0.687965,0.905808,0.637551,0.746283,0.507350,0.909177,0.584375,0.670015,0.776122,0.698096,0.566176
0.617692,0.585509,0.665282,0.636444,0.689576,0.734998,0.739717,0.919923,0.843288,0.911715,0.652471,0.675328,0.700127,0.773294,0.719696,0.775797,0.632533,0.600388,0.688279,1.000000,0.632740,0.572438,0.693321,0.841957,0.650956,0.653976,0.705439,0.877229,0.671495,0.627451,0.637494,0.537577
0.730417,0.748316,0.829006,0.772400,0.883676,0.722406,0.749358,0.675454,0.552267,0.561347,0.800856,0.768507,0.592571,0.590572,0.790426,0.554396,0.787386,0.794051,0.663775,0.632740,1.000000,0.695322,0.825132,0.688028,0.829685,0.633322,0.785868,0.631156,0.526865,0.643443,0.736911,0.698428
0.649921,0.662324,0.730996,0.765665,0.672823,0.789750,0.668234,0.627207,0.489359,0.527267,0.712042,0.720824,0.511678,0.569190,0.720855,0.540657,0.740597,0.752165,0.687965,0.572438,0.695322,1.000000,0.728460,0.703799,0.701643,0.615164,0.725271,0.606656,0.509537,0.686758,0.674316,0.664563
0.695723,0.717009,0.805346,0.724463,0.902670,0.692651,0.909101,0.692290,0.660926,0.633731,0.808727,0.713377,0.661294,0.564363,0.958572,0.583712,0.736073,0.820259,0.905808,0.693321,0.825132,0.728460,1.000000,0.710589,0.855163,0.562057,0.959543,0.628808,0.612664,0.761596,0.767748,0.649014
0.685344,0.615420,0.697295,0.684925,0.703085,0.874970,0.700122,0.914689,0.702743,0.766329,0.690981,0.711594,0.624124,0.765886,0.705749,0.725322,0.670058,0.725389,0.637551,0.841957,0.688028,0.703799,0.710589,1.000000,0.680001,0.677507,0.695058,0.871636,0.583342,0.624993,0.660069,0.591505
0.799038,0.705008,0.903145,0.781127,0.920885,0.740031,0.825323,0.686606,0.596336,0.588573,0.967064,0.775075,0.703252,0.601682,0.876081,0.570333,0.769767,0.695584,0.746283,0.650956,0.829685,0.701643,0.855163,0.680001,1.000000,0.639930,0.881574,0.637248,0.596522,0.692307,0.857765,0.652311
0.596144,0.564207,0.670417,0.738996,0.622137,0.743404,0.569015,0.674326,0.521807,0.585850,0.655985,0.821214,0.537338,0.721114,0.580989,0.568087,0.613644,0.516892,0.507350,0.653976,0.633322,0.615164,0.562057,0.677507,0.639930,1.000000,0.583439,0.729310,0.520175,0.557568,0.623200,0.506168
0.728980,0.725422,0.836175,0.754229,0.875833,0.708064,0.924823,0.702863,0.676270,0.638288,0.852510,0.746885,0.680245,0.573339,0.993183,0.586908,0.763863,0.749999,0.909177,0.705439,0.785868,0.725271,0.959543,0.695058,0.881574,0.583439,1.000000,0.638848,0.665982,0.782230,0.809276,0.669560
0.629375,0.582153,0.666888,0.661689,0.649237,0.819318,0.652322,0.940333,0.697409,0.784719,0.654033,0.716246,0.606981,0.891229,0.647953,0.822319,0.638293,0.587957,0.584375,0.877229,0.631156,0.606656,0.628808,0.871636,0.637248,0.729310,0.638848,1.000000,0.581732,0.696216,0.647782,0.544677
0.548212,0.516009,0.556002,0.509757,0.574781,0.510516,0.620396,0.586882,0.634223,0.591187,0.580355,0.542787,0.779185,0.514023,0.657043,0.472304,0.563187,0.464863,0.670015,0.671495,0.526865,0.509537,0.612664,0.583342,0.596522,0.520175,0.665982,0.581732,1.000000,0.546464,0.601252,0.470341
0.617025,0.656460,0.712721,0.665861,0.681850,0.664743,0.738457,0.669257,0.554095,0.597349,0.687232,0.666799,0.542187,0.668167,0.780555,0.671603,0.682970,0.652007,0.776122,0.627451,0.643443,0.686758,0.761596,0.624993,0.692307,0.557568,0.782230,0.696216,0.546464,1.000000,0.693214,0.597614
0.783631,0.693032,0.780002,0.746205,0.784638,0.730475,0.744448,0.681896,0.551434,0.567000,0.862418,0.765170,0.642542,0.636545,0.802906,0.567154,0.727735,0.665084,0.698096,0.637494,0.736911,0.674316,0.767748,0.660069,0.857765,0.623200,0.809276,0.647782,0.601252,0.693214,1.000000,0.630434
0.683886,0.722924,0.691382,0.728284,0.620555,0.658591,0.577355,0.584226,0.418523,0.434308,0.673112,0.685086,0.435877,0.477632,0.660890,0.429626,0.782325,0.662466,0.566176,0.537577,0.698428,0.664563,0.649014,0.591505,0.652311,0.506168,0.669560,0.544677,0.470341,0.597614,0.630434,1.000000
