Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.784688,0.788336,0.902492,0.824866,0.921375,0.770345,0.798412,0.706672,0.610335,0.614852,0.897289,0.788541,0.681557,0.637854,0.842316,0.597205,0.830623,0.846876,0.718188,0.679818,1.000000,0.733334,0.868104,0.732269,0.907809,0.650840,0.841380,0.668738,0.567683,0.693535,0.785494,0.720742
0.675442,0.706195,0.763623,0.784557,0.709608,0.801089,0.694729,0.641182,0.523032,0.557359,0.743419,0.742493,0.572926,0.584766,0.747934,0.556902,0.774510,0.780967,0.721511,0.598937,0.733334,1.000000,0.763427,0.713158,0.737915,0.621113,0.753060,0.615802,0.542348,0.703363,0.713610,0.665513
0.724512,0.769242,0.844829,0.772405,0.917705,0.741707,0.921779,0.714034,0.685712,0.670040,0.855014,0.740380,0.697158,0.624495,0.968569,0.627231,0.773180,0.890606,0.919538,0.719324,0.868104,0.763427,1.000000,0.743554,0.886731,0.594020,0.971864,0.662638,0.613858,0.807890,0.784715,0.664248
0.729684,0.667499,0.730722,0.722702,0.740500,0.884238,0.727969,0.929683,0.735588,0.794429,0.731492,0.732472,0.672289,0.806337,0.735951,0.750075,0.710312,0.781179,0.672623,0.868940,0.732269,0.713158,0.743554,1.000000,0.717804,0.692397,0.727006,0.891304,0.619442,0.673402,0.701239,0.603297
0.819285,0.759785,0.920215,0.832377,0.944686,0.783940,0.840328,0.707922,0.627915,0.631239,0.975818,0.808951,0.739663,0.647288,0.891103,0.606728,0.803172,0.779477,0.773960,0.686129,0.907809,0.737915,0.886731,0.717804,1.000000,0.672630,0.899522,0.668253,0.617607,0.740229,0.874149,0.667147
0.638151,0.603791,0.693056,0.754234,0.647412,0.750087,0.593955,0.682919,0.559682,0.607547,0.688121,0.819361,0.592753,0.737006,0.604393,0.594337,0.640191,0.562291,0.536136,0.672025,0.650840,0.621113,0.594020,0.692397,0.672630,1.000000,0.608519,0.736755,0.570975,0.593941,0.660440,0.507006
0.752517,0.777031,0.857035,0.789670,0.897004,0.751673,0.927918,0.714615,0.686212,0.661002,0.877575,0.766537,0.705606,0.622687,0.993424,0.620239,0.783751,0.827337,0.917972,0.717825,0.841380,0.753060,0.971864,0.727006,0.899522,0.608519,1.000000,0.663341,0.647377,0.818491,0.810285,0.675532
0.684424,0.624020,0.691865,0.693916,0.683261,0.827778,0.680829,0.946355,0.743729,0.813539,0.688032,0.723287,0.676416,0.908125,0.672243,0.838990,0.660217,0.662498,0.619503,0.904948,0.668738,0.615802,0.662638,0.891304,0.668253,0.736755,0.663341,1.000000,0.632227,0.714585,0.684210,0.553377
0.573587,0.545260,0.574076,0.537520,0.592308,0.551150,0.603291,0.609493,0.634340,0.613796,0.604884,0.574583,0.762992,0.603003,0.639670,0.523650,0.569067,0.505943,0.655461,0.684495,0.567683,0.542348,0.613858,0.619442,0.617607,0.570975,0.647377,0.632227,1.000000,0.565257,0.612171,0.463886
0.680293,0.715950,0.755687,0.719750,0.737799,0.707066,0.791315,0.696554,0.617707,0.654052,0.741615,0.693930,0.617654,0.702495,0.819863,0.704179,0.713995,0.727978,0.822933,0.676851,0.693535,0.703363,0.807890,0.673402,0.740229,0.593941,0.818491,0.714585,0.565257,1.000000,0.739759,0.604323
0.836530,0.748081,0.816044,0.801906,0.798942,0.772640,0.737263,0.712603,0.570697,0.599822,0.885239,0.808501,0.656603,0.674374,0.799120,0.600378,0.769688,0.719012,0.706333,0.667211,0.785494,0.713610,0.784715,0.701239,0.874149,0.660440,0.810285,0.684210,0.612171,0.739759,1.000000,0.650987
0.707892,0.748983,0.707426,0.732175,0.636297,0.666696,0.588287,0.591312,0.433001,0.449176,0.694713,0.693732,0.461200,0.497075,0.669066,0.451451,0.779380,0.694676,0.576420,0.543272,0.720742,0.665513,0.664248,0.603297,0.667147,0.507006,0.675532,0.553377,0.463886,0.604323,0.650987,1.000000
