Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.862445,0.766247,0.924018,0.846890,0.853017,0.793771,0.784670,0.723823,0.592497,0.603392,1.000000,0.833834,0.612119,0.636169,0.842930,0.617421,0.815229,0.745767,0.700936,0.670652,0.868146,0.738239,0.823019,0.720623,0.915883,0.686184,0.851172,0.691328,0.568045,0.720727,0.871321,0.663135
0.781291,0.764581,0.870925,0.919285,0.732403,0.859878,0.667470,0.753695,0.552174,0.593542,0.833834,1.000000,0.523335,0.703847,0.732891,0.612413,0.814958,0.685909,0.599847,0.689641,0.785020,0.754989,0.712589,0.744498,0.792760,0.823624,0.742913,0.742168,0.557241,0.681319,0.794560,0.679312
0.511731,0.466442,0.562902,0.508215,0.678694,0.533225,0.664923,0.576331,0.677328,0.643537,0.612119,0.523335,1.000000,0.631167,0.632115,0.623302,0.495774,0.505475,0.586587,0.608669,0.570531,0.493474,0.611689,0.577550,0.667958,0.530007,0.616908,0.581424,0.687151,0.514871,0.578088,0.364590
0.611057,0.563366,0.638699,0.657736,0.652650,0.778060,0.646102,0.844934,0.763301,0.823203,0.636169,0.703847,0.631167,1.000000,0.614450,0.865930,0.601478,0.610980,0.565273,0.813900,0.618185,0.601398,0.604281,0.810009,0.644839,0.734909,0.602440,0.889002,0.584014,0.684513,0.648508,0.475159
0.731071,0.753252,0.818321,0.753431,0.856237,0.733331,0.955777,0.714307,0.701892,0.649531,0.842930,0.732891,0.632115,0.614450,1.000000,0.635250,0.758298,0.827185,0.906400,0.703927,0.811373,0.743750,0.969503,0.720519,0.842564,0.590557,0.993742,0.672994,0.637676,0.799575,0.788199,0.665564
0.567933,0.528680,0.609154,0.614146,0.647693,0.741915,0.700240,0.840801,0.849426,0.891526,0.617421,0.612413,0.623302,0.865930,0.635250,1.000000,0.572256,0.626644,0.616887,0.819383,0.591231,0.599080,0.625338,0.788772,0.614001,0.630580,0.615564,0.842671,0.531766,0.701907,0.601744,0.447555
0.795763,0.884156,0.864362,0.892676,0.731966,0.768132,0.688372,0.702314,0.537286,0.566739,0.815229,0.814958,0.495774,0.601478,0.758298,0.572256,1.000000,0.731908,0.641933,0.654683,0.821563,0.786975,0.748716,0.709771,0.770254,0.646462,0.764206,0.671286,0.545354,0.697017,0.749972,0.766265
0.685833,0.711951,0.750879,0.720710,0.770237,0.745176,0.797426,0.717374,0.615535,0.629750,0.745767,0.685909,0.505475,0.610980,0.827185,0.626644,0.731908,1.000000,0.787014,0.682928,0.807472,0.778973,0.882441,0.775986,0.738575,0.554188,0.823003,0.679072,0.508139,0.731210,0.707029,0.698664
0.618733,0.655346,0.670337,0.622288,0.734217,0.632267,0.906350,0.660546,0.706150,0.660881,0.700936,0.599847,0.586587,0.565273,0.906400,0.616887,0.641933,0.787014,1.000000,0.690880,0.670022,0.714768,0.904722,0.675885,0.706757,0.514494,0.895097,0.626348,0.631007,0.804906,0.683529,0.587075
0.657633,0.607622,0.677506,0.680091,0.690776,0.790119,0.727557,0.933299,0.853471,0.914208,0.670652,0.689641,0.608669,0.813900,0.703927,0.819383,0.654683,0.682928,0.690880,1.000000,0.652828,0.607306,0.699084,0.893287,0.657401,0.691344,0.690135,0.909861,0.655427,0.674871,0.643892,0.545846
0.782228,0.785502,0.906045,0.809241,0.900577,0.760869,0.761507,0.699010,0.579953,0.583236,0.868146,0.785020,0.570531,0.618185,0.811373,0.591231,0.821563,0.807472,0.670022,0.652828,1.000000,0.720079,0.836271,0.708957,0.884621,0.643084,0.813556,0.671425,0.556249,0.666260,0.764225,0.705485
0.674778,0.696870,0.762586,0.803420,0.671904,0.804709,0.698259,0.659804,0.528612,0.580321,0.738239,0.754989,0.493474,0.601398,0.743750,0.599080,0.786975,0.778973,0.714768,0.607306,0.720079,1.000000,0.750504,0.727535,0.700427,0.658215,0.747322,0.644911,0.513249,0.732366,0.710002,0.663239
0.709946,0.747563,0.809552,0.740852,0.874107,0.725695,0.927873,0.708660,0.685982,0.645310,0.823019,0.712589,0.611689,0.604281,0.969503,0.625338,0.748716,0.882441,0.904722,0.699084,0.836271,0.750504,1.000000,0.723868,0.843977,0.578750,0.970590,0.667027,0.614201,0.784945,0.760733,0.664500
0.721230,0.639922,0.731375,0.738477,0.712217,0.895692,0.717492,0.943730,0.751626,0.817411,0.720623,0.744498,0.577550,0.810009,0.720519,0.788772,0.709771,0.775986,0.675885,0.893287,0.708957,0.727535,0.723868,1.000000,0.698289,0.718933,0.709903,0.914518,0.606062,0.675969,0.689627,0.593840
0.788180,0.732375,0.897742,0.803012,0.910002,0.765376,0.789516,0.704449,0.604850,0.604820,0.915883,0.792760,0.667958,0.644839,0.842564,0.614001,0.770254,0.738575,0.706757,0.657401,0.884621,0.700427,0.843977,0.698289,1.000000,0.670780,0.852773,0.674973,0.617432,0.684113,0.819248,0.623464
0.648822,0.590283,0.721657,0.766935,0.634542,0.784724,0.573530,0.712011,0.560414,0.626993,0.686184,0.823624,0.530007,0.734909,0.590557,0.630580,0.646462,0.554188,0.514494,0.691344,0.643084,0.658215,0.578750,0.718933,0.670780,1.000000,0.594324,0.764192,0.575660,0.595900,0.650568,0.502021
0.741770,0.764512,0.826268,0.763264,0.847670,0.734632,0.931527,0.706586,0.676619,0.629186,0.851172,0.742913,0.616908,0.602440,0.993742,0.615564,0.764206,0.823003,0.895097,0.690135,0.813556,0.747322,0.970590,0.709903,0.852773,0.594324,1.000000,0.665251,0.643522,0.799481,0.795236,0.676386
0.692971,0.624004,0.707241,0.716261,0.680900,0.850389,0.676594,0.953272,0.737370,0.813119,0.691328,0.742168,0.581424,0.889002,0.672994,0.842671,0.671286,0.679072,0.626348,0.909861,0.671425,0.644911,0.667027,0.914518,0.674973,0.764192,0.665251,1.000000,0.621837,0.719369,0.673298,0.552581
0.557696,0.532723,0.562757,0.521154,0.605322,0.543293,0.604337,0.604772,0.607720,0.583302,0.568045,0.557241,0.687151,0.584014,0.637676,0.531766,0.545354,0.508139,0.631007,0.655427,0.556249,0.513249,0.614201,0.606062,0.617432,0.575660,0.643522,0.621837,1.000000,0.534612,0.581699,0.459457
0.659285,0.700471,0.724558,0.706665,0.674464,0.698892,0.767867,0.701307,0.612513,0.649053,0.720727,0.681319,0.514871,0.684513,0.799575,0.701907,0.697017,0.731210,0.804906,0.674871,0.666260,0.732366,0.784945,0.675969,0.684113,0.595900,0.799481,0.719369,0.534612,1.000000,0.730595,0.609562
0.817914,0.728931,0.804522,0.783829,0.758318,0.758452,0.735385,0.703626,0.551365,0.583071,0.871321,0.794560,0.578088,0.648508,0.788199,0.601744,0.749972,0.707029,0.683529,0.643892,0.764225,0.710002,0.760733,0.689627,0.819248,0.650568,0.795236,0.673298,0.581699,0.730595,1.000000,0.633567
0.697340,0.753131,0.695468,0.713632,0.589533,0.647374,0.588138,0.586212,0.437815,0.449576,0.663135,0.679312,0.364590,0.475159,0.665564,0.447555,0.766265,0.698664,0.587075,0.545846,0.705485,0.663239,0.664500,0.593840,0.623464,0.502021,0.676386,0.552581,0.459457,0.609562,0.633567,1.000000
