Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.881286,0.787035,0.942784,0.835951,0.897909,0.801985,0.825926,0.735979,0.638201,0.640183,1.000000,0.835406,0.727262,0.678001,0.880832,0.631241,0.820268,0.751054,0.750744,0.708257,0.878917,0.736850,0.854271,0.727655,0.974483,0.680386,0.884392,0.699169,0.637109,0.741730,0.905420,0.698341
0.792594,0.802617,0.847509,0.914658,0.761557,0.847488,0.712649,0.746911,0.590971,0.619765,0.835406,1.000000,0.621816,0.734446,0.771239,0.616498,0.821623,0.691057,0.658528,0.707856,0.781378,0.745944,0.747838,0.729058,0.809875,0.814651,0.778441,0.735775,0.601498,0.708571,0.823134,0.698950
0.626264,0.561863,0.682663,0.599164,0.780922,0.621545,0.792651,0.683300,0.836530,0.790131,0.727262,0.621816,1.000000,0.729655,0.748254,0.705438,0.603749,0.588445,0.717846,0.761057,0.682354,0.577853,0.718663,0.680900,0.758956,0.589575,0.728215,0.683901,0.781861,0.625871,0.698654,0.469692
0.633694,0.587657,0.667086,0.678559,0.681766,0.795381,0.686631,0.847313,0.782047,0.829328,0.678001,0.734446,0.729655,1.000000,0.655503,0.857151,0.633425,0.617937,0.597250,0.820672,0.644199,0.622518,0.636992,0.804822,0.669007,0.745196,0.641531,0.906569,0.618013,0.699332,0.698019,0.527822
0.766849,0.765339,0.864359,0.782915,0.914273,0.755801,0.957321,0.737069,0.731927,0.702672,0.880832,0.771239,0.748254,0.655503,1.000000,0.661165,0.783453,0.815040,0.930683,0.752860,0.844075,0.754610,0.971536,0.741090,0.906256,0.618751,0.994118,0.685806,0.680356,0.820978,0.843810,0.674840
0.575442,0.549434,0.628872,0.610506,0.675857,0.726832,0.727042,0.841179,0.835779,0.869400,0.631241,0.616498,0.705438,0.857151,0.661165,1.000000,0.587757,0.615253,0.624550,0.807172,0.614595,0.589352,0.641015,0.764043,0.633316,0.603854,0.638797,0.846661,0.543166,0.697264,0.628655,0.482377
0.819222,0.899323,0.854263,0.889099,0.764816,0.772538,0.716375,0.705861,0.570049,0.587167,0.820268,0.821623,0.603749,0.633425,0.783453,0.587757,1.000000,0.722802,0.676756,0.671415,0.822712,0.775461,0.767359,0.702877,0.797302,0.641552,0.785688,0.673793,0.595898,0.713469,0.777283,0.795878
0.697856,0.728296,0.754887,0.718206,0.798067,0.740838,0.779603,0.706186,0.593531,0.611671,0.751054,0.691057,0.588445,0.617937,0.815040,0.615253,0.722802,1.000000,0.763396,0.661850,0.833351,0.774878,0.870823,0.775796,0.761652,0.543807,0.811702,0.657963,0.520167,0.708724,0.726940,0.710164
0.650100,0.672270,0.738824,0.671448,0.817319,0.654776,0.915931,0.666382,0.708868,0.686974,0.750744,0.658528,0.717846,0.597250,0.930683,0.624550,0.676756,0.763396,1.000000,0.716136,0.725752,0.725553,0.925827,0.677599,0.790129,0.557492,0.923274,0.625874,0.686744,0.822729,0.747416,0.587800
0.671751,0.635275,0.711365,0.679564,0.738427,0.759815,0.773194,0.917142,0.867307,0.921431,0.708257,0.707856,0.761057,0.820672,0.752860,0.807172,0.671415,0.661850,0.716136,1.000000,0.684898,0.615674,0.732894,0.857241,0.703294,0.671602,0.737995,0.891506,0.712907,0.669860,0.693125,0.570052
0.799334,0.791990,0.885732,0.804887,0.915468,0.763189,0.805555,0.707856,0.623329,0.623649,0.878917,0.781378,0.682354,0.644199,0.844075,0.614595,0.822712,0.833351,0.725752,0.684898,1.000000,0.733171,0.868893,0.724374,0.894804,0.632415,0.840441,0.670057,0.589186,0.685950,0.805632,0.728472
0.684680,0.714336,0.757123,0.786723,0.710005,0.821775,0.701335,0.666752,0.543889,0.575915,0.736850,0.745944,0.577853,0.622518,0.754610,0.589352,0.775461,0.774878,0.725553,0.615674,0.733171,1.000000,0.767668,0.737119,0.731426,0.631735,0.760039,0.647367,0.565228,0.707921,0.734186,0.686302
0.744446,0.761494,0.846928,0.766048,0.920855,0.740796,0.926405,0.723099,0.701255,0.682722,0.854271,0.747838,0.718663,0.636992,0.971536,0.641015,0.767359,0.870823,0.925827,0.732894,0.868893,0.767668,1.000000,0.744794,0.891948,0.599419,0.973064,0.671048,0.654024,0.802221,0.820417,0.675170
0.725298,0.661623,0.730204,0.710354,0.742267,0.877991,0.738721,0.925716,0.738402,0.793110,0.727655,0.729058,0.680900,0.804822,0.741090,0.764043,0.702877,0.775796,0.677599,0.857241,0.724374,0.737119,0.744794,1.000000,0.714273,0.679716,0.730468,0.885792,0.623352,0.668091,0.710213,0.629260
0.834457,0.761988,0.920913,0.812909,0.944660,0.778943,0.862751,0.719176,0.656463,0.650391,0.974483,0.809875,0.758956,0.669007,0.906256,0.633316,0.797302,0.761652,0.790129,0.703294,0.894804,0.731426,0.891948,0.714273,1.000000,0.664321,0.910217,0.676924,0.651874,0.743524,0.898423,0.674075
0.631405,0.606420,0.689558,0.743428,0.642529,0.759452,0.610220,0.678914,0.568424,0.618133,0.680386,0.814651,0.589575,0.745196,0.618751,0.603854,0.641552,0.543807,0.557492,0.671602,0.632415,0.631735,0.599419,0.679716,0.664321,1.000000,0.620231,0.735393,0.581032,0.612511,0.664558,0.514910
0.772503,0.773913,0.865697,0.789833,0.901958,0.755799,0.934006,0.727495,0.707691,0.681390,0.884392,0.778441,0.728215,0.641531,0.994118,0.638797,0.785688,0.811702,0.923274,0.737995,0.840441,0.760039,0.973064,0.730468,0.910217,0.620231,1.000000,0.674665,0.689265,0.819860,0.850489,0.684881
0.685994,0.634563,0.702949,0.701627,0.692200,0.835919,0.693201,0.942275,0.741082,0.806742,0.699169,0.735775,0.683901,0.906569,0.685806,0.846661,0.673793,0.657963,0.625874,0.891506,0.670057,0.647367,0.671048,0.885792,0.676924,0.735393,0.674665,1.000000,0.643051,0.715653,0.697951,0.581702
0.602502,0.569242,0.610708,0.565740,0.625278,0.567651,0.643356,0.625114,0.663024,0.639595,0.637109,0.601498,0.781861,0.618013,0.680356,0.543166,0.595898,0.520167,0.686744,0.712907,0.589186,0.565228,0.654024,0.623352,0.651874,0.581032,0.689265,0.643051,1.000000,0.590776,0.653945,0.491439
0.667502,0.708293,0.753367,0.721673,0.734118,0.708753,0.789143,0.691990,0.613051,0.645481,0.741730,0.708571,0.625871,0.699332,0.820978,0.697264,0.713469,0.708724,0.822729,0.669860,0.685950,0.707921,0.802221,0.668091,0.743524,0.612511,0.819860,0.715653,0.590776,1.000000,0.751254,0.610728
0.840616,0.767050,0.840725,0.804748,0.831698,0.787859,0.789476,0.726768,0.613999,0.630600,0.905420,0.823134,0.698654,0.698019,0.843810,0.628655,0.777283,0.726940,0.747416,0.693125,0.805632,0.734186,0.820417,0.710213,0.898423,0.664558,0.850489,0.697951,0.653945,0.751254,1.000000,0.662328
0.712438,0.758725,0.710961,0.744910,0.639270,0.682949,0.597764,0.617934,0.454093,0.478771,0.698341,0.698950,0.469692,0.527822,0.674840,0.482377,0.795878,0.710164,0.587800,0.570052,0.728472,0.686302,0.675170,0.629260,0.674075,0.514910,0.684881,0.581702,0.491439,0.610728,0.662328,1.000000
