Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.845266,0.715689,0.929927,0.810667,0.880479,0.778845,0.818461,0.711634,0.614138,0.595904,1.000000,0.803148,0.667129,0.607872,0.872207,0.579758,0.781293,0.709352,0.735309,0.675750,0.830441,0.729742,0.834579,0.711343,0.970608,0.680958,0.875921,0.678558,0.584539,0.681954,0.860289,0.690955
0.726168,0.732868,0.823664,0.889537,0.729048,0.829784,0.672222,0.726881,0.531069,0.567273,0.803148,1.000000,0.524003,0.691021,0.735220,0.576066,0.768087,0.646635,0.619578,0.662679,0.753037,0.737099,0.708215,0.710390,0.782609,0.829583,0.745362,0.722968,0.516505,0.663815,0.746971,0.697582
0.545506,0.484948,0.605529,0.514868,0.714331,0.533739,0.738610,0.591119,0.786475,0.663795,0.667129,0.524003,1.000000,0.510207,0.693163,0.539291,0.542911,0.509356,0.665578,0.662592,0.608488,0.489877,0.666623,0.603526,0.695744,0.490698,0.674102,0.561522,0.782201,0.522689,0.614626,0.435585
0.563486,0.506385,0.591420,0.605370,0.608855,0.746733,0.603437,0.812531,0.652988,0.754722,0.607872,0.691021,0.510207,1.000000,0.585667,0.844518,0.556671,0.521673,0.526412,0.740286,0.564786,0.572594,0.560884,0.743115,0.604267,0.729108,0.575412,0.879393,0.460345,0.673309,0.642267,0.489845
0.730456,0.717992,0.836259,0.751582,0.898374,0.730592,0.957386,0.738230,0.730940,0.677298,0.872207,0.735220,0.693163,0.585667,1.000000,0.619297,0.756841,0.773693,0.928481,0.749828,0.812310,0.726330,0.967607,0.739698,0.897878,0.600452,0.994401,0.683625,0.650641,0.765175,0.792713,0.674137
0.529683,0.494971,0.573267,0.556341,0.617573,0.706793,0.661553,0.823223,0.745552,0.831612,0.579758,0.576066,0.539291,0.844518,0.619297,1.000000,0.527439,0.533871,0.572719,0.769666,0.542611,0.555444,0.593879,0.737294,0.583176,0.584865,0.602081,0.827698,0.461399,0.691220,0.569075,0.450295
0.744076,0.840941,0.819617,0.864043,0.724283,0.742882,0.690397,0.672248,0.545374,0.543933,0.781293,0.768087,0.542911,0.556671,0.756841,0.527439,1.000000,0.691922,0.651430,0.635182,0.781391,0.763560,0.736524,0.682660,0.751254,0.608586,0.757846,0.642936,0.553611,0.688879,0.698185,0.782031
0.669574,0.709219,0.708764,0.681471,0.751528,0.700144,0.736609,0.657808,0.548894,0.561643,0.709352,0.646635,0.509356,0.521673,0.773693,0.533871,0.691922,1.000000,0.728707,0.628539,0.805142,0.755320,0.834322,0.747381,0.719097,0.526830,0.769925,0.608480,0.469544,0.656953,0.666305,0.707871
0.621535,0.639430,0.704554,0.636831,0.793575,0.634894,0.914778,0.672833,0.701720,0.655101,0.735309,0.619578,0.665578,0.526412,0.928481,0.572719,0.651430,0.728707,1.000000,0.713470,0.698214,0.690734,0.920565,0.680485,0.776257,0.527618,0.920305,0.623838,0.658586,0.746948,0.699802,0.592020
0.635895,0.621321,0.671906,0.647236,0.710147,0.752991,0.756975,0.924607,0.843398,0.913844,0.675750,0.662679,0.662592,0.740286,0.749828,0.769666,0.635182,0.628539,0.713470,1.000000,0.641839,0.586237,0.726560,0.862044,0.676977,0.633006,0.737608,0.879226,0.645196,0.661265,0.629410,0.570634
0.739752,0.741670,0.837489,0.775591,0.892534,0.731176,0.774713,0.673032,0.580114,0.567179,0.830441,0.753037,0.608488,0.564786,0.812310,0.542611,0.781391,0.805142,0.698214,0.641839,1.000000,0.712605,0.841184,0.700478,0.857282,0.627133,0.807293,0.636050,0.532854,0.635720,0.744746,0.727322
0.671154,0.681457,0.748880,0.780689,0.681212,0.802145,0.670536,0.640434,0.504656,0.538649,0.729742,0.737099,0.489877,0.572594,0.726330,0.555444,0.763560,0.755320,0.690734,0.586237,0.712605,1.000000,0.735883,0.718058,0.715144,0.643235,0.730922,0.625797,0.500945,0.681757,0.670951,0.678958
0.702234,0.715927,0.810178,0.733190,0.903762,0.714370,0.921994,0.716693,0.696240,0.654017,0.834579,0.708215,0.666623,0.560884,0.967607,0.593879,0.736524,0.834322,0.920565,0.726560,0.841184,0.735883,1.000000,0.742187,0.876037,0.577121,0.968357,0.661239,0.623150,0.750633,0.761973,0.676496
0.700585,0.649423,0.707051,0.702878,0.724744,0.884328,0.728440,0.922035,0.726760,0.789801,0.711343,0.710390,0.603526,0.743115,0.739698,0.737294,0.682660,0.747381,0.680485,0.862044,0.700478,0.718058,0.742187,1.000000,0.700894,0.675315,0.729976,0.882103,0.574861,0.672482,0.660003,0.624146
0.794623,0.689329,0.898775,0.782062,0.929118,0.754433,0.856949,0.700218,0.635491,0.609794,0.970608,0.782609,0.695744,0.604267,0.897878,0.583176,0.751254,0.719097,0.776257,0.676977,0.857282,0.715144,0.876037,0.700894,1.000000,0.668787,0.901842,0.661248,0.600017,0.671064,0.856402,0.666227
0.612454,0.565344,0.686112,0.744852,0.640037,0.759637,0.586816,0.674000,0.508371,0.574943,0.680958,0.829583,0.490698,0.729108,0.600452,0.584865,0.608586,0.526830,0.527618,0.633006,0.627133,0.643235,0.577121,0.675315,0.668787,1.000000,0.602138,0.739022,0.461121,0.569255,0.634166,0.523817
0.734478,0.724059,0.838224,0.759250,0.884997,0.731112,0.933888,0.730349,0.708906,0.659764,0.875921,0.745362,0.674102,0.575412,0.994401,0.602081,0.757846,0.769925,0.920305,0.737608,0.807293,0.730922,0.968357,0.729976,0.901842,0.602138,1.000000,0.674701,0.657622,0.766829,0.796120,0.683003
0.656841,0.607339,0.681474,0.680404,0.676035,0.838040,0.681968,0.947983,0.698923,0.792692,0.678558,0.722968,0.561522,0.879393,0.683625,0.827698,0.642936,0.608480,0.623838,0.879226,0.636050,0.625797,0.661239,0.882103,0.661248,0.739022,0.674701,1.000000,0.543549,0.730675,0.654951,0.574357
0.524564,0.518432,0.545445,0.502574,0.582034,0.512462,0.613062,0.568181,0.648954,0.573071,0.584539,0.516505,0.782201,0.460345,0.650641,0.461399,0.553611,0.469544,0.658586,0.645196,0.532854,0.500945,0.623150,0.574861,0.600017,0.461121,0.657622,0.543549,1.000000,0.543309,0.579808,0.453906
0.614407,0.660867,0.710087,0.671440,0.665284,0.697634,0.717996,0.709596,0.588456,0.626719,0.681954,0.663815,0.522689,0.673309,0.765175,0.691220,0.688879,0.656953,0.746948,0.661265,0.635720,0.681757,0.750633,0.672482,0.671064,0.569255,0.766829,0.730675,0.543309,1.000000,0.658303,0.617919
0.772066,0.673969,0.761189,0.720543,0.780625,0.730149,0.746408,0.679292,0.553636,0.558748,0.860289,0.746971,0.614626,0.642267,0.792713,0.569075,0.698185,0.666305,0.699802,0.629410,0.744746,0.670951,0.761973,0.660003,0.856402,0.634166,0.796120,0.654951,0.579808,0.658303,1.000000,0.639449
0.707237,0.751711,0.708414,0.728408,0.633071,0.668921,0.597380,0.605735,0.454468,0.471361,0.690955,0.697582,0.435585,0.489845,0.674137,0.450295,0.782031,0.707871,0.592020,0.570634,0.727322,0.678958,0.676496,0.624146,0.666227,0.523817,0.683003,0.574357,0.453906,0.617919,0.639449,1.000000
