Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.887968,0.801765,0.945974,0.856919,0.915036,0.828295,0.829083,0.760379,0.650342,0.661763,1.000000,0.859139,0.736423,0.704642,0.881889,0.651433,0.822863,0.775078,0.755365,0.719521,0.890473,0.755276,0.864549,0.760445,0.975393,0.738217,0.885413,0.728289,0.641991,0.761070,0.905420,0.699822
0.804284,0.808739,0.872774,0.926339,0.790025,0.862216,0.732190,0.770094,0.606137,0.634773,0.859139,1.000000,0.640846,0.756340,0.792662,0.640564,0.829231,0.723647,0.680779,0.714347,0.804879,0.764310,0.774679,0.759294,0.840262,0.845791,0.801411,0.762413,0.608033,0.738857,0.838125,0.710561
0.632044,0.572268,0.689189,0.615967,0.791604,0.637784,0.801286,0.699414,0.839954,0.803081,0.736423,0.640846,1.000000,0.744470,0.751099,0.730238,0.609231,0.600814,0.719445,0.775531,0.688262,0.583292,0.722286,0.697767,0.764756,0.648561,0.730048,0.710091,0.781877,0.650895,0.697470,0.477051
0.653485,0.596884,0.695906,0.690911,0.712865,0.798834,0.712551,0.866516,0.798645,0.842099,0.704642,0.756340,0.744470,1.000000,0.682819,0.874821,0.643941,0.626958,0.616137,0.838776,0.667934,0.619628,0.659983,0.817905,0.698243,0.782584,0.668973,0.915208,0.642071,0.718215,0.710164,0.528235
0.764802,0.767884,0.861737,0.797518,0.920588,0.785619,0.957424,0.748794,0.738314,0.715864,0.881889,0.792662,0.751099,0.682819,1.000000,0.674734,0.780621,0.824265,0.930229,0.755868,0.839223,0.766657,0.972946,0.761093,0.909120,0.674367,0.993471,0.711034,0.671993,0.843977,0.844269,0.676599
0.587921,0.543714,0.647645,0.615791,0.693474,0.735982,0.738292,0.842949,0.850805,0.886522,0.651433,0.640564,0.730238,0.874821,0.674734,1.000000,0.582759,0.622831,0.636399,0.820351,0.625945,0.584399,0.654127,0.773073,0.653674,0.660390,0.652606,0.850881,0.569995,0.717651,0.629923,0.474914
0.827003,0.910922,0.853676,0.889169,0.773073,0.785679,0.715726,0.709593,0.568677,0.589219,0.822863,0.829231,0.609231,0.643941,0.780621,0.582759,1.000000,0.738799,0.678242,0.665657,0.829553,0.797726,0.768013,0.722202,0.800569,0.675216,0.782302,0.677987,0.595830,0.711482,0.784401,0.795376
0.711156,0.729865,0.776949,0.755484,0.808362,0.766801,0.788332,0.711247,0.603139,0.625483,0.775078,0.723647,0.600814,0.626958,0.824265,0.622831,0.738799,1.000000,0.763741,0.670112,0.841361,0.797698,0.874676,0.783373,0.781706,0.603516,0.821373,0.666005,0.524079,0.731587,0.738577,0.729980
0.652800,0.681746,0.735107,0.687209,0.815754,0.678629,0.914993,0.673900,0.716752,0.697815,0.755365,0.680779,0.719445,0.616137,0.930229,0.636399,0.678242,0.763741,1.000000,0.717186,0.714249,0.738391,0.922850,0.684755,0.794272,0.606643,0.924996,0.645198,0.684790,0.840598,0.754208,0.590236
0.683904,0.629678,0.712271,0.678554,0.755522,0.771444,0.779770,0.923701,0.871758,0.923700,0.719521,0.714347,0.775531,0.838776,0.755868,0.820351,0.665657,0.670112,0.717186,1.000000,0.690074,0.614593,0.739135,0.870942,0.715673,0.714103,0.740750,0.903663,0.722188,0.691982,0.695964,0.564440
0.815568,0.798904,0.901096,0.822041,0.913919,0.790205,0.801273,0.726607,0.625687,0.633433,0.890473,0.804879,0.688262,0.667934,0.839223,0.625945,0.829553,0.841361,0.714249,0.690074,1.000000,0.746554,0.857450,0.747893,0.898294,0.681117,0.834587,0.691365,0.592878,0.699997,0.804731,0.749452
0.690959,0.735890,0.772315,0.816537,0.722905,0.821939,0.710001,0.675147,0.542607,0.579527,0.755276,0.764310,0.583292,0.619628,0.766657,0.584399,0.797726,0.797698,0.738391,0.614593,0.746554,1.000000,0.781129,0.747385,0.751485,0.665275,0.774114,0.647145,0.565940,0.726479,0.744210,0.710729
0.750146,0.763577,0.847471,0.786878,0.922637,0.772582,0.927033,0.735256,0.708399,0.697849,0.864549,0.774679,0.722286,0.659983,0.972946,0.654127,0.768013,0.874676,0.922850,0.739135,0.857450,0.781129,1.000000,0.763348,0.898805,0.656550,0.975781,0.693172,0.650431,0.826795,0.827358,0.679268
0.740608,0.669507,0.754641,0.735888,0.769050,0.892421,0.757692,0.933729,0.749768,0.807575,0.760445,0.759294,0.697767,0.817905,0.761093,0.773073,0.722202,0.783373,0.684755,0.870942,0.747893,0.747385,0.763348,1.000000,0.745691,0.732700,0.751499,0.891467,0.639086,0.687160,0.727932,0.633915
0.840913,0.777275,0.922594,0.838068,0.951173,0.811458,0.864957,0.743741,0.669089,0.672970,0.975393,0.840262,0.764756,0.698243,0.909120,0.653674,0.800569,0.781706,0.794272,0.715673,0.898294,0.751485,0.898805,0.745691,1.000000,0.729230,0.913850,0.709369,0.657919,0.766576,0.900232,0.674933
0.675124,0.640081,0.740194,0.778871,0.708835,0.788876,0.671435,0.734548,0.619943,0.662911,0.738217,0.845791,0.648561,0.782584,0.674367,0.660390,0.675216,0.603516,0.606643,0.714103,0.681117,0.665275,0.656550,0.732700,0.729230,1.000000,0.675347,0.779913,0.611966,0.654788,0.714109,0.548373
0.772155,0.777508,0.862841,0.805936,0.908701,0.786959,0.932929,0.740031,0.713361,0.693974,0.885413,0.801411,0.730048,0.668973,0.993471,0.652606,0.782302,0.821373,0.924996,0.740750,0.834587,0.774114,0.975781,0.751499,0.913850,0.675347,1.000000,0.700949,0.680878,0.843519,0.853495,0.684707
0.704557,0.636596,0.731448,0.708813,0.724606,0.836972,0.719285,0.946617,0.757328,0.819748,0.728289,0.762413,0.710091,0.915208,0.711034,0.850881,0.677987,0.666005,0.645198,0.903663,0.691365,0.647145,0.693172,0.891467,0.709369,0.779913,0.700949,1.000000,0.670774,0.731642,0.711026,0.575968
0.608027,0.580669,0.611922,0.568551,0.638734,0.576726,0.645984,0.643675,0.673477,0.651799,0.641991,0.608033,0.781877,0.642071,0.671993,0.569995,0.595830,0.524079,0.684790,0.722188,0.592878,0.565940,0.650431,0.639086,0.657919,0.611966,0.680878,0.670774,1.000000,0.599491,0.656438,0.490542
0.682263,0.713968,0.769816,0.737802,0.756952,0.729413,0.811681,0.711973,0.644335,0.675095,0.761070,0.738857,0.650895,0.718215,0.843977,0.717651,0.711482,0.731587,0.840598,0.691982,0.699997,0.726479,0.826795,0.687160,0.766576,0.654788,0.843519,0.731642,0.599491,1.000000,0.763437,0.617541
0.845954,0.775345,0.852153,0.819139,0.837000,0.797367,0.785968,0.737803,0.621764,0.638737,0.905420,0.838125,0.697470,0.710164,0.844269,0.629923,0.784401,0.738577,0.754208,0.695964,0.804731,0.744210,0.827358,0.727932,0.900232,0.714109,0.853495,0.711026,0.656438,0.763437,1.000000,0.658112
0.713696,0.763288,0.717749,0.748281,0.651571,0.692496,0.601002,0.610986,0.460334,0.481203,0.699822,0.710561,0.477051,0.528235,0.676599,0.474914,0.795376,0.729980,0.590236,0.564440,0.749452,0.710729,0.679268,0.633915,0.674933,0.548373,0.684707,0.575968,0.490542,0.617541,0.658112,1.000000
