NODE_ID	U_DEPTH	U_INDEX	S_DEPTH	S_INDEX	INPUT_SHA256	RECEIPT_SHA256	RUN_CHALLENGE	HPG_WORKER_BINARY_SHA256	SELECTION_CENSUS_SHA256	ORIGINAL_WORKER_SHA_MATCH	OLD_RC	OLD_STDERR_EMPTY	OLD_OUTCOME	OLD_STDERR_SHA256	OLD_VERIFICATION_SHA256	V5_RC	V5_STDERR_EMPTY	V5_STRUCTURAL_PASS	V5_PROBE_PASS	V5_SUBDIVISION_REQUIRED	V5_CERTIFICATE_PASS	V5_MUTATION_TESTS	V5_MUTATIONS_REJECTED	V5_PLAIN_VERIFICATION_SHA256	V5_MUTATION_VERIFICATION_SHA256
U02-0000000002_S03-0000000004	2	2	3	4	670a9c5cb8743beeda63cbf73dd3f7862fad8c9f85b1de4436d6b2811a3cd4c2	261da477b8518b4247481e932f3f207416c3fecce46f6db5b1aba8dbc1b1f79f	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	MIDPOINT_RECONSTRUCTION	c65a83e659d394bb1dbcbe3de448a7fd7d70f9cc16cc7fea843561d8ce8ac3d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	776cc7750abbf14e0367b068547f5d50a318227fd079d95193378dd7b827edd3	27094968c42f87413239fb528444ee8dc9f3f21c44014ea04c7f93960511be99
U02-0000000003_S02-0000000001	2	3	2	1	80f2c15505f518d8f3275bf5ee97c34dc72b16d68d5e3856249965ea0dcffdf6	3acabbab438ac6a908330148a4051f47e7641335c469855937b8f52797ac184f	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	EVENT_ORDER_OR_PLUS_SIDE	fdd8acc0f1f610b64f6b4eeb0530bb4bd5253026d1cd852863ca7fdbf6358b8a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	941bc64b6db397d81b8e6144dc521538e50bf29fada958dd3ac85a8e8d9e1536	a8a11754e55142380e2e48d30a4da316afdd3c5b64a67a035933efbd8fe8961a
U02-0000000003_S02-0000000002	2	3	2	2	1bfeafb93a8d22e28ef6dd7a222f3798f47fbd2398e74f743ed12795aa9ae5bb	1e01060abfa82109076ab36a4ba185ebf443b5b1c50f31997ab8d1e78c5a34b2	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	EVENT_ORDER_OR_PLUS_SIDE	fdd8acc0f1f610b64f6b4eeb0530bb4bd5253026d1cd852863ca7fdbf6358b8a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	61da93f97dee3eaaf54364b0638595c3e97afb380079aa02733ec74fa78f77e4	a3ee9f73f59c3e3e758bb89aec642ea2b37709ea5c7e2d0468909df06d2f03f2
U02-0000000003_S02-0000000003	2	3	2	3	78ad03450ac057f3b0783ef66ea3ae5273a9fb074c3fed32736cfbaef6c22416	15165f54ac82d5e24fcb80b3a7f6cdcba4972672f9f5baefb0a4a5147636c66d	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	MIDPOINT_RECONSTRUCTION	c65a83e659d394bb1dbcbe3de448a7fd7d70f9cc16cc7fea843561d8ce8ac3d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	5fd74204031cf94ab51a0d38f85d94b51e83b8470aaeebdeb55d0b9e6c8320e0	45ce0877e79cf9d2913b1e5250b3409c090ce4de54422023b631efcb905c770b
U02-0000000003_S03-0000000005	2	3	3	5	5428ea1e73d399cdf9c9d1139001ccb6891e99c71807e7e8cbddede504e47185	79395b4908d05d29be4c3fb128ab4d133b74350a08543b3bc081707c6dbf6615	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	d9eec6fea1092a587d88114e24732919f4ac84f6649ad758c9f076c922da6029	0	true	true	false	true	false	79	79	d9eec6fea1092a587d88114e24732919f4ac84f6649ad758c9f076c922da6029	703f164511e29e7a59b5c0199ada44deaaf75ae97e488d694f5938944a1e120b
U02-0000000003_S03-0000000006	2	3	3	6	ed020e34bf1a47dbf37e9cde50e54d1c310dd5ae11441040455beea0eb47970b	aa2044fe80869acae1da0b1d19b84a449b7791dc256db69d1bed4191d5115c8f	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	6a8e99d17bf353f2d4a492e32c7243b0d565772e3e28f5b9493918c6dca36853	0	true	true	false	true	false	79	79	6a8e99d17bf353f2d4a492e32c7243b0d565772e3e28f5b9493918c6dca36853	9b4e9059e5a675b9f33ee0d3379e7e74aec7cae8dc31b6a7c2484480115e01fb
U03-0000000000_S03-0000000001	3	0	3	1	2ca9e27439fa1e11d6145edcb983ae8593579d46964442a84d4534db16551600	feb53844cc239280eb65f795a2c1d63e74a9f0ffa9c0e2d02e13c4a9446bd146	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1b4d9a9b8c13deba4c4634d8f2c7d0378c4c54c0381eb0d1f851f8bb0f89b8fb	0	true	true	false	true	false	79	79	1b4d9a9b8c13deba4c4634d8f2c7d0378c4c54c0381eb0d1f851f8bb0f89b8fb	8d72efd69acb9e8dcc2279355e290a8e06953d75ce67d6ea3c034092631164a6
U03-0000000000_S03-0000000006	3	0	3	6	74e45627363cb5e3f40984fded1eec4ff010907c5731917cc48b973d1feac601	fa6a5853b4acbdeffd7a602e14af16d197a378500b12f46c46bdbb70c6947f9c	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	MIDPOINT_RECONSTRUCTION	c65a83e659d394bb1dbcbe3de448a7fd7d70f9cc16cc7fea843561d8ce8ac3d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	e5f536fa17539d0fbb5e91e8614778cf641caa65226d250a1490cb8c329a05f1	ccfd243a7ce4eeec75fbbf2f9d5c540fc932062421c903094d68653b78a17479
U03-0000000001_S03-0000000002	3	1	3	2	d68346134d22fd5aeb6bba39c1671fbb1ab8792434813c743fa5c49d2a92d0c4	a46b72cb2a5a0ab58fe5c99c8faf5261da88b033d1f84eaeef1f51c5f88b060c	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1f9faa00556f7e85ae723183e8628e6acc84a8e2638545ac760e20c86ec78610	0	true	true	false	true	false	79	79	1f9faa00556f7e85ae723183e8628e6acc84a8e2638545ac760e20c86ec78610	aaee48bef299b23db551b66f81ff8291ba776a504895e032d9c31ad6b239321c
U03-0000000001_S04-0000000011	3	1	4	11	5c7713b8e54823969d1cec0a63618aee4c0832ab70bd7ef640275c3d60b68cd2	cb027f8d37b107b4cabeff2b019b980e84ac7b275dad0c6a3100c915b3b23a6c	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	EVENT_ORDER_OR_PLUS_SIDE	fdd8acc0f1f610b64f6b4eeb0530bb4bd5253026d1cd852863ca7fdbf6358b8a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	5c5498ba87a2cdd40c2595eab4cc6dae0ac1c37a59a3764f96e3d7f194828d32	82cadbebbb078de67d8beab0628705ea31a51e44aa42df205e7f22d7057e233b
U03-0000000002_S03-0000000007	3	2	3	7	62c1a1cad5a75510a6a3fd8d4ab4887d929bcdef6e0ad057e96095cde902aa38	75fd13be31bcde1b490c608604fbe99e4cbc2fddb205788c706f81e8feb954f6	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	381f1555492932b50a140ac8f253e587650364edd6c16a7bc9e30df514c75043	0	true	true	false	true	false	79	79	381f1555492932b50a140ac8f253e587650364edd6c16a7bc9e30df514c75043	f41d37ef74c6e34f2164a1408dfb8368e235c30c3b8a338e38c0447f8e55e174
U03-0000000002_S04-0000000012	3	2	4	12	eba843f0d7dbc2b8bcec54c3c476110983974932f209298ba7d035cba118c67f	ad9066761b6235c3165cb9106c377e3c7ab9d1dd63a2a7a1d8c8d1ce48c02909	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0bd1ceea3d7c568915475d1eee799f65099afd6e0d8c0f8bdc85fa2b3da32c0e	0	true	true	false	true	false	79	79	0bd1ceea3d7c568915475d1eee799f65099afd6e0d8c0f8bdc85fa2b3da32c0e	c4477b48ecfa9c814c4cd22eb47ead0d4b813d75740314193bc279a9d69782fd
U03-0000000002_S04-0000000013	3	2	4	13	4be1a6d1538d925b984de5717cb09ef325b7575baec2f18fd6b69b4e1cfc61cc	8f882f79fdcc7cce352de469cc753d77cd39131b55e3034aed5165a7ea5fdc6c	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	54803000a07b153e12cc4ad991a4261ca7314ea1b99fefa88ecc6ab14544c079	0	true	true	false	true	false	79	79	54803000a07b153e12cc4ad991a4261ca7314ea1b99fefa88ecc6ab14544c079	af78d2d408c70c8d1af812303e3b8b6dca49c4af83cb01905c2b538dec124d9a
U03-0000000002_S04-0000000014	3	2	4	14	a4eccaa7c6ce4c6822be29b2fc66489d1717f464d606b5fd85052843143252f2	d81d6e1721b3400df6f86d67d69a52d626d792ff00d69d0b98beadb67a17fb50	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	54ab44a93b94ddd45be0c035a847ca0a28731e331ec346cd39b8edd5366988c9	0	true	true	false	true	false	79	79	54ab44a93b94ddd45be0c035a847ca0a28731e331ec346cd39b8edd5366988c9	75d73dd6930d7b8af32e893cdf80f1042b2d5baaef27120fabad4f791be968a6
U03-0000000003_S04-0000000000	3	3	4	0	d2e05b758746d7f86405fedf6bc89f872a43eae231646d345ad5d4e4b8a74a19	b0058c57869ad19ff27e63fa4783c50ea5ef0d40df0e4e7c38aa3dd50f7efad6	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	af98152e364e38f8d0a0f6e802ba98ab53ca6bd064f83165b4b1bed8ea7c985a	0	true	true	false	true	false	79	79	af98152e364e38f8d0a0f6e802ba98ab53ca6bd064f83165b4b1bed8ea7c985a	2be74326ca1a3345bbb1403edef91a7c0b2602f0cbfaafb21096b10640f8550a
U03-0000000003_S04-0000000012	3	3	4	12	5e6e6bc3a11826c68bbd81ce5ca1af5997feeb56fa843a25c30237a754ff14e0	3d330d0bcf60b0e04e5efdf77c9703d76e417bf4be690373eaeeb372e8f2ac31	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	c5375d228ce41b7639e36d9bf21c8410beef645d607dc7002c5e202473c41960	0	true	true	false	true	false	79	79	c5375d228ce41b7639e36d9bf21c8410beef645d607dc7002c5e202473c41960	8bb8a204ded752a7da7693b117ee40c4369801ded07bc2ecc58f656ad9ac123c
U03-0000000003_S04-0000000014	3	3	4	14	9a037a7c1b34643a4748d27ca17d28383cee91183da3a12af18823be3f3ddf6a	401d07fbe3dcc09d943b050177b7cd49d2c514595ddbc582381c9803e19850a6	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	b4f06a7a274f19677505618fcb0d09e675c1c871722b8ab94377f2debae6afe7	0	true	true	false	true	false	79	79	b4f06a7a274f19677505618fcb0d09e675c1c871722b8ab94377f2debae6afe7	c5113ac0c857f4e5331c20b9cf5e9cf0f5413b1855dd55523722eaf292ee3f4c
U03-0000000004_S03-0000000004	3	4	3	4	def4259198b524b84f052c55441a1e0a2aff8235c1da6b19c6821bc407a4473b	a40a1bee84d4b02206cd4c42417587b1eb79ad17f4db92a69a00d8148e78011f	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2437d29b177038e6d13777e55bca95843759dc4180d04538ad12c74dabd417ef	0	true	true	false	true	false	79	79	2437d29b177038e6d13777e55bca95843759dc4180d04538ad12c74dabd417ef	00fd7a6706cfce575d6ca510ca02981991c3bb81a6aa8de602a071eca45007e4
U03-0000000004_S03-0000000005	3	4	3	5	aabf4662ffe21e70409236d6e5093b9881ac929c7691decdcb5a1d708af34f78	1bc74bb18e853b937f460df1c174cd0d22d4b42b1fdf18a67b8fd12808a02354	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	MIDPOINT_RECONSTRUCTION	c65a83e659d394bb1dbcbe3de448a7fd7d70f9cc16cc7fea843561d8ce8ac3d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	7b340b5d1516753361de6cf383d8bc86b2e85a130c8f23e3d81d6818a0e29650	c317ed43fa60aa6094fef1990e22e19968e844dd766064824b6d46bc3ac8ddb8
U03-0000000005_S03-0000000000	3	5	3	0	71723fdb72bb70e6d6ae7f447b67606a4c6856c1205a0679b44f377b814743f9	f0261af8f2c8e495102287e1ca6b24d1e0666be8210ff8cc7b125223859da62e	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	92f13adc96b467f1e165d871e06dab367b045ae03d6bd66a475d8f9a3a43a823	0	true	true	false	true	false	79	79	92f13adc96b467f1e165d871e06dab367b045ae03d6bd66a475d8f9a3a43a823	70004b294076836f631074d9c31e772c1a5af6904526fdf66e935482a3c0088d
U03-0000000005_S03-0000000004	3	5	3	4	b5dd498675a6d18a9ddd773d90225d23d7d60fbb4da87cc399e3cadf372231d8	a0738f5e6b65ef324ede38b07f523aa7cdefa05d93105f388328ecc4a2d22bd7	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	MIDPOINT_RECONSTRUCTION	c65a83e659d394bb1dbcbe3de448a7fd7d70f9cc16cc7fea843561d8ce8ac3d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	2dc2824d60fb5298f184f94801a6b8db7491ff0223109a4dc45b70a132cbc9e2	22b1a49a087ddc0e7f9aae43c9d3f1423cc38187750351bf33bc55342ac53393
U03-0000000005_S03-0000000005	3	5	3	5	c2cc6d35102c8a319fe7ca8c8946498671476d4109f44c1b438c59dd04a46cd7	4ecbc183ca97b2091a03bc74a4152fa59b4f01f5a8bed2a465c81cd5359eb86e	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	MIDPOINT_RECONSTRUCTION	c65a83e659d394bb1dbcbe3de448a7fd7d70f9cc16cc7fea843561d8ce8ac3d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	2e85c3868d30a08341e11ed56002269d5a1b8dcb1a39cb9e52945d696076f5a8	82d3798fa09a28343682c26992204c49496fdfd03a5384b66299036ca8548292
U03-0000000005_S04-0000000002	3	5	4	2	db18e0b993194a3b3089c57ae2a1411ca156599d8c9e9748d7e3dda1c1f85955	b6d2a0aafa087b0f1deee03195b33be3467ec6b45900658465ecbf25f55151a3	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e677c594e216d22771ab05d557bb93a99f0e9908e0c97964e71f699b4b2a40bc	0	true	true	false	true	false	79	79	e677c594e216d22771ab05d557bb93a99f0e9908e0c97964e71f699b4b2a40bc	03c1962180033272223ab014c5b9347a326531fdb7c7903ffd55f2a701ab3b27
U03-0000000005_S04-0000000003	3	5	4	3	2710a0a526a62ecd4f86517baf2e6ff3c4017aa01f5980c44579cadf0d6354b7	3c3b6c97f791eabb5d6e584135fbde5e46f03abdad0c2c9df902cf3addd4f2c6	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	c64f898b2169e1f8410e0356806cfa199767d310b1a5413b83c318c3ebe080e4	0	true	true	false	true	false	79	79	c64f898b2169e1f8410e0356806cfa199767d310b1a5413b83c318c3ebe080e4	58aec1562b2e01ebe5fee2f6e727a5f8f4e321ed133ebcff4bad9a63ea605d5a
U03-0000000005_S04-0000000004	3	5	4	4	8c1916afef53bfa49e30b7a832ec54f1c3ac42c017b74f71bf4431202a1c2ddc	3a12e5e080467620b67ecff5b2142e692c3b09d6317dbb9587a2f8212be948a8	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0f897c1aba9476eb24a2d72d7dc53982a479a87960a18f64c866ed714f7f097a	0	true	true	false	true	false	79	79	0f897c1aba9476eb24a2d72d7dc53982a479a87960a18f64c866ed714f7f097a	3865432ed78d01b12c42c5fbbf67b08d4d551a587e8e9e510e4ceb9d1ca0ee47
U03-0000000006_S03-0000000000	3	6	3	0	92e0cb7d4b77954f37e964ed517aa79a6d63e198c3d2b1a98b5d2b28edacdb99	d91cde437f6e888bfd949553627b169448cfe21a1efd5c349edd3fa4b4e1da3f	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	9d23a55789f60e200f176ad5771f41c5fdeb195c02950731df80f9daa2013e5a	0	true	true	false	true	false	79	79	9d23a55789f60e200f176ad5771f41c5fdeb195c02950731df80f9daa2013e5a	6617da2139ee8ae042b03493b06bda6bce8cdf3e4a51f123040b82dc3fd8623a
U03-0000000006_S03-0000000004	3	6	3	4	68db3581e39dd498eeb8d79104a89a44b1c7989ed9a721d8446233d5edd5ece0	6ad43f22205bd895cc98a8272677f8c96381c79ec8e0141a066a65852a9faad0	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	MIDPOINT_RECONSTRUCTION	c65a83e659d394bb1dbcbe3de448a7fd7d70f9cc16cc7fea843561d8ce8ac3d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	72ffa3b01b9245edb89ea35ab5c164d59006f215b84c2a8b0d05eec8ecb0a5ac	e2294ef79406bac190eadb8b50f9c94f4bc753179fb1b398b0b6a789a43d68d0
U03-0000000006_S03-0000000005	3	6	3	5	b0fc9ac97a0ffcdc9bbf07be1c64fcdb25be3b39b2d59f6983ecda7641116a95	dd79150207dafed381bf7a9c74bb4d1fa7276a9bec79d7f186ca92692f576bdb	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	MIDPOINT_RECONSTRUCTION	c65a83e659d394bb1dbcbe3de448a7fd7d70f9cc16cc7fea843561d8ce8ac3d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	d04c3529facd09b2f0e31a922a3793da90bbac19923351eaf74b868411d5f3f6	08d3fade3a92aee4daf025dd00ef0f969ca6a28cad55b15f4224dd424fb893a9
U03-0000000006_S03-0000000006	3	6	3	6	c2e49c8257619c17df5e17b6a916bf252faa2ef9a9279e1248bca3e219c64aa1	62caae6c77aaef587c0ebb124782f88e2c13a4c677e4d7ffddee12ddcb007534	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	1	false	MIDPOINT_RECONSTRUCTION	c65a83e659d394bb1dbcbe3de448a7fd7d70f9cc16cc7fea843561d8ce8ac3d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	true	true	false	true	false	79	79	6240e71c98ae68422e93b7ea8210580c07a983e841e3b977712c1f2a69ac6801	e91e702f170c89b454c9e7d7ec744d2f85234fa036899c4093b481eaffdf321e
U03-0000000006_S04-0000000006	3	6	4	6	bc9480f4182aff4277e449dcddd2247b7714eb97af03bcfe07516950569bb2f8	2df83b43adcbaa70e4ee7932272cf8c93b6d54ec7e3b73a410d905f8ff5ad7e4	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	b28c246a5d7ab61cfb580c13137c720ef828de922fa122f358b54e14a90ed7d3	0	true	true	false	true	false	79	79	b28c246a5d7ab61cfb580c13137c720ef828de922fa122f358b54e14a90ed7d3	53d2d2d10feb6320caf8eae72a8954b611576663efbc683e6f9954275cfdca3c
U03-0000000007_S03-0000000000	3	7	3	0	708e697fee925e16f2dd0c3974be63e9bc883ae9b94e6143d65a2949ce2e17fe	c6502f1794854011ad506f1323665c1f2962cf9944de2f5b8d8833033d89075a	31705580073156b4584fa42bf0528d74078184023be55f88b5da2f16646875e8	2a4ccd962de266edc4457c25e2d0b8a00b430556d4263c827c1b1a708d9d0361	ab7385b93b13a128a45d25d637eef29a71df894b1d94b5fc8fc5a239697122d4	true	0	true	PASS	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	be2994050fbb828d36d0697079f20aa59751e82ca6a354c25f3c7751212dd4a6	0	true	true	false	true	false	79	79	be2994050fbb828d36d0697079f20aa59751e82ca6a354c25f3c7751212dd4a6	ad875086a31a467b688ddb292d4fe82c6cdaf6e3aaba67f9e55f9b25fb7c508b
