model	seed	site	subjects	accuracy_pct	balanced_accuracy_pct	macro_f1_pct	auroc_pct	brier	ece_pct	assoc_mean
H-SSM	67890	MAX_MUN	6	50.0	50.0	33.333333	0.0	0.25445503	6.6746	0.0
H-SSM	67890	NYU	6	50.0	50.0	33.333333	0.0	0.26229548	11.0885	0.0
H-SSM	67890	OHSU	4	50.0	50.0	33.333333	0.0	0.336349	29.3852	0.0
H-SSM	67890	OLIN	4	50.0	50.0	33.333333	0.0	0.2576157	8.7268	0.0
H-SSM	67890	PITT	6	50.0	50.0	33.333333	0.0	0.25047415	2.1775	0.0
H-SSM	67890	SBL	4	50.0	50.0	33.333333	0.0	0.25652557	8.0781	0.0
H-SSM	67890	SDSU	4	50.0	50.0	33.333333	0.0	0.28725247	19.3009	0.0
H-SSM	67890	STANFORD	6	50.0	50.0	33.333333	0.0	0.25776337	8.811	0.0
H-SSM	67890	TRINITY	6	50.0	50.0	33.333333	0.0	0.26139151	10.6731	0.0
H-SSM	67890	UCLA_1	6	50.0	50.0	33.333333	0.0	0.25518126	7.1981	0.0
H-SSM	67890	UCLA_2	4	50.0	50.0	33.333333	0.0	0.25001865	0.4318	0.0
H-SSM	67890	UM_1	6	50.0	50.0	33.333333	0.0	0.28788162	19.4632	0.0
H-SSM	67890	UM_2	4	50.0	50.0	33.333333	0.0	0.25845296	9.194	0.0
H-SSM	67890	USM	6	50.0	50.0	33.333333	0.0	0.26212223	11.0101	0.0
H-SSM	67890	YALE	6	50.0	50.0	33.333333	0.0	0.2619677	10.9397	0.0
H-SSM	77777	CALTECH	4	50.0	50.0	33.333333	0.0	0.26165601	10.7963	0.0
H-SSM	77777	CMU	4	50.0	50.0	33.333333	0.0	0.25178777	4.2282	0.0
H-SSM	77777	KKI	6	50.0	50.0	33.333333	0.0	0.26841612	13.5706	0.0
H-SSM	77777	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.32219808	26.8697	0.0
H-SSM	77777	LEUVEN_2	4	50.0	50.0	33.333333	0.0	0.25154339	3.9286	0.0
H-SSM	77777	MAX_MUN	6	50.0	50.0	33.333333	0.0	0.25832255	9.1228	0.0
H-SSM	77777	NYU	6	50.0	50.0	33.333333	0.0	0.26232122	11.1001	0.0
H-SSM	77777	OHSU	4	50.0	50.0	33.333333	0.0	0.26432929	11.9705	0.0
H-SSM	77777	OLIN	4	50.0	50.0	33.333333	0.0	0.25094932	3.0811	0.0
H-SSM	77777	PITT	6	50.0	50.0	33.333333	0.0	0.27625988	16.2049	0.0
H-SSM	77777	SBL	4	50.0	50.0	33.333333	0.0	0.25910421	9.5416	0.0
H-SSM	77777	SDSU	4	50.0	50.0	33.333333	0.0	0.25105456	3.2474	0.0
H-SSM	77777	STANFORD	6	50.0	50.0	33.333333	0.0	0.25511697	7.1533	0.0
H-SSM	77777	TRINITY	6	50.0	50.0	33.333333	0.0	0.28896439	19.7394	0.0
H-SSM	77777	UCLA_1	6	50.0	50.0	33.333333	0.0	0.25445062	6.6713	0.0
H-SSM	77777	UCLA_2	4	50.0	50.0	33.333333	0.0	0.28243457	18.0096	0.0
H-SSM	77777	UM_1	6	50.0	50.0	33.333333	0.0	0.27200832	14.8352	0.0
H-SSM	77777	UM_2	4	50.0	50.0	33.333333	0.0	0.25438085	6.6188	0.0
H-SSM	77777	USM	6	50.0	50.0	33.333333	0.0	0.25320854	5.6644	0.0
H-SSM	77777	YALE	6	50.0	50.0	33.333333	0.0	0.25777748	8.819	0.0
H-SSM	77889	CALTECH	4	50.0	50.0	33.333333	0.0	0.25004969	0.7049	0.0
H-SSM	77889	CMU	4	50.0	50.0	33.333333	0.0	0.2541511	6.4429	0.0
H-SSM	77889	KKI	6	50.0	50.0	33.333333	0.0	0.25000278	0.1668	0.0
H-SSM	77889	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.2731761	15.2237	0.0
H-SSM	77889	LEUVEN_2	4	50.0	50.0	33.333333	0.0	0.27754405	16.5964	0.0
H-SSM	77889	MAX_MUN	6	50.0	50.0	33.333333	0.0	0.33376046	28.9414	0.0
H-SSM	77889	NYU	6	50.0	50.0	33.333333	0.0	0.25618283	7.8631	0.0
H-SSM	77889	OHSU	4	50.0	50.0	33.333333	0.0	0.27443	15.6301	0.0
H-SSM	77889	OLIN	4	50.0	50.0	33.333333	0.0	0.25428004	6.5422	0.0
H-SSM	77889	PITT	6	50.0	50.0	33.333333	0.0	0.25077495	2.7838	0.0
H-SSM	77889	SBL	4	50.0	50.0	33.333333	0.0	0.25275415	5.248	0.0
H-SSM	77889	SDSU	4	50.0	50.0	33.333333	0.0	0.25192388	4.3862	0.0
H-SSM	77889	STANFORD	6	50.0	50.0	33.333333	0.0	0.25002786	0.5278	0.0
H-SSM	77889	TRINITY	6	50.0	50.0	33.333333	0.0	0.25655776	8.098	0.0
H-SSM	77889	UCLA_1	6	50.0	50.0	33.333333	0.0	0.25120298	3.4684	0.0
H-SSM	77889	UCLA_2	4	50.0	50.0	33.333333	0.0	0.25836676	9.147	0.0
H-SSM	77889	UM_1	6	50.0	50.0	33.333333	0.0	0.2640885	11.8695	0.0
H-SSM	77889	UM_2	4	50.0	50.0	33.333333	0.0	0.27600092	16.1248	0.0
H-SSM	77889	USM	6	50.0	50.0	33.333333	0.0	0.25009063	0.952	0.0
H-SSM	77889	YALE	6	50.0	50.0	33.333333	0.0	0.25000321	0.1791	0.0
H-SSM	88888	CALTECH	4	50.0	50.0	33.333333	0.0	0.27158343	14.6913	0.0
H-SSM	88888	CMU	4	50.0	50.0	33.333333	0.0	0.2919242	20.4754	0.0
H-SSM	88888	KKI	6	50.0	50.0	33.333333	0.0	0.25044197	2.1023	0.0
H-SSM	88888	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.25381751	6.1786	0.0
H-SSM	88888	LEUVEN_2	4	50.0	50.0	33.333333	0.0	0.25000381	0.1951	0.0
H-SSM	88888	MAX_MUN	6	50.0	50.0	33.333333	0.0	0.26007896	10.0394	0.0
H-SSM	88888	NYU	6	50.0	50.0	33.333333	0.0	0.25006941	0.8331	0.0
H-SSM	88888	OHSU	4	50.0	50.0	33.333333	0.0	0.25070273	2.6509	0.0
H-SSM	88888	OLIN	4	50.0	50.0	33.333333	0.0	0.27900277	17.0302	0.0
H-SSM	88888	PITT	6	50.0	50.0	33.333333	0.0	0.30023739	22.4137	0.0
H-SSM	88888	SBL	4	50.0	50.0	33.333333	0.0	0.2523354	4.8326	0.0
H-SSM	88888	SDSU	4	50.0	50.0	33.333333	0.0	0.25283652	5.3259	0.0
H-SSM	88888	STANFORD	6	50.0	50.0	33.333333	0.0	0.25072388	2.6905	0.0
H-SSM	88888	TRINITY	6	50.0	50.0	33.333333	0.0	0.25925078	9.6181	0.0
H-SSM	88888	UCLA_1	6	50.0	50.0	33.333333	0.0	0.25340461	5.8349	0.0
H-SSM	88888	UCLA_2	4	50.0	50.0	33.333333	0.0	0.25311409	5.5804	0.0
H-SSM	88888	UM_1	6	50.0	50.0	33.333333	0.0	0.27853599	16.8926	0.0
H-SSM	88888	UM_2	4	50.0	50.0	33.333333	0.0	0.25758031	8.7065	0.0
H-SSM	88888	USM	6	50.0	50.0	33.333333	0.0	0.25773767	8.7964	0.0
H-SSM	88888	YALE	6	50.0	50.0	33.333333	0.0	0.28431534	18.5244	0.0
H-SSM	99001	CALTECH	4	50.0	50.0	33.333333	0.0	0.26183896	10.8807	0.0
H-SSM	99001	CMU	4	50.0	50.0	33.333333	0.0	0.25040514	2.0128	0.0
H-SSM	99001	KKI	6	50.0	50.0	33.333333	0.0	0.2759458	16.1077	0.0
H-SSM	99001	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.25107204	3.2742	0.0
H-SSM	99001	LEUVEN_2	4	50.0	50.0	33.333333	0.0	0.26026007	10.1292	0.0
H-SSM	99001	MAX_MUN	6	50.0	50.0	33.333333	0.0	0.25273299	5.2278	0.0
H-SSM	99001	NYU	6	50.0	50.0	33.333333	0.0	0.25055691	2.3599	0.0
H-SSM	99001	OHSU	4	50.0	50.0	33.333333	0.0	0.25093056	3.0505	0.0
H-SSM	99001	OLIN	4	50.0	50.0	33.333333	0.0	0.27449601	15.6512	0.0
H-SSM	99001	PITT	6	50.0	50.0	33.333333	0.0	0.25586189	7.6563	0.0
H-SSM	99001	SBL	4	50.0	50.0	33.333333	0.0	0.25506716	7.1184	0.0
H-SSM	99001	SDSU	4	50.0	50.0	33.333333	0.0	0.27338453	15.292	0.0
H-SSM	99001	STANFORD	6	50.0	50.0	33.333333	0.0	0.2816719	17.7966	0.0
H-SSM	99001	TRINITY	6	50.0	50.0	33.333333	0.0	0.25930916	9.6484	0.0
H-SSM	99001	UCLA_1	6	50.0	50.0	33.333333	0.0	0.25252878	5.0287	0.0
H-SSM	99001	UCLA_2	4	50.0	50.0	33.333333	0.0	0.25303182	5.5062	0.0
H-SSM	99001	UM_1	6	50.0	50.0	33.333333	0.0	0.25617246	7.8565	0.0
H-SSM	99001	UM_2	4	50.0	50.0	33.333333	0.0	0.25239552	4.8944	0.0
H-SSM	99001	USM	6	50.0	50.0	33.333333	0.0	0.25008131	0.9017	0.0
H-SSM	99001	YALE	6	50.0	50.0	33.333333	0.0	0.26153755	10.7413	0.0
H-SSM	99887	CALTECH	4	50.0	50.0	33.333333	0.0	0.25411253	6.4129	0.0
H-SSM	99887	CMU	4	50.0	50.0	33.333333	0.0	0.26483037	12.178	0.0
H-SSM	99887	KKI	6	50.0	50.0	33.333333	0.0	0.25598055	7.7334	0.0
H-SSM	99887	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.25163289	4.0409	0.0
H-SSM	99887	LEUVEN_2	4	50.0	50.0	33.333333	0.0	0.25044268	2.104	0.0
H-SSM	99887	MAX_MUN	6	50.0	50.0	33.333333	0.0	0.25035464	1.8832	0.0
H-SSM	99887	NYU	6	50.0	50.0	33.333333	0.0	0.25069364	2.6337	0.0
H-SSM	99887	OHSU	4	50.0	50.0	33.333333	0.0	0.25078972	2.8102	0.0
H-SSM	99887	OLIN	4	50.0	50.0	33.333333	0.0	0.2546653	6.8303	0.0
H-SSM	99887	PITT	6	50.0	50.0	33.333333	0.0	0.25832474	9.124	0.0
H-SSM	99887	SBL	4	50.0	50.0	33.333333	0.0	0.25940221	9.6965	0.0
H-SSM	99887	SDSU	4	50.0	50.0	33.333333	0.0	0.25097619	3.1244	0.0
H-SSM	99887	STANFORD	6	50.0	50.0	33.333333	0.0	0.25298225	5.461	0.0
H-SSM	99887	TRINITY	6	50.0	50.0	33.333333	0.0	0.25008281	0.91	0.0
H-SSM	99887	UCLA_1	6	50.0	50.0	33.333333	0.0	0.25910612	9.5426	0.0
H-SSM	99887	UCLA_2	4	50.0	50.0	33.333333	0.0	0.25004808	0.6934	0.0
H-SSM	99887	UM_1	6	50.0	50.0	33.333333	0.0	0.25611368	7.819	0.0
H-SSM	99887	UM_2	4	50.0	50.0	33.333333	0.0	0.30181132	22.7621	0.0
H-SSM	99887	USM	6	50.0	50.0	33.333333	0.0	0.25338596	5.8189	0.0
H-SSM	99887	YALE	6	50.0	50.0	33.333333	0.0	0.2626621	11.2526	0.0
O-SSM	11111	CALTECH	4	50.0	50.0	33.333333	100.0	0.24695265	5.91855	0.743454
O-SSM	11111	CMU	4	50.0	50.0	33.333333	50.0	0.27470833	15.877975	0.70963
O-SSM	11111	KKI	6	50.0	50.0	33.333333	0.0	0.39413987	39.92825	1.239893
O-SSM	11111	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.31210504	37.11685	1.110653
O-SSM	11111	LEUVEN_2	4	50.0	50.0	33.333333	50.0	0.28713457	32.612975	1.370904
O-SSM	11111	MAX_MUN	6	50.0	50.0	33.333333	33.333333	0.31174821	22.95225	0.907325
O-SSM	11111	NYU	6	0.0	0.0	0.0	0.0	0.43547514	53.403283	0.792444
O-SSM	11111	OHSU	4	50.0	50.0	33.333333	75.0	0.25034623	4.3789	0.988367
O-SSM	11111	OLIN	4	50.0	50.0	50.0	25.0	0.29258504	34.396475	0.829952
O-SSM	11111	PITT	6	50.0	50.0	33.333333	33.333333	0.32536135	26.4907	1.121461
O-SSM	11111	SBL	4	50.0	50.0	33.333333	50.0	0.25553601	11.369075	1.256144
O-SSM	11111	SDSU	4	50.0	50.0	33.333333	0.0	0.25897539	8.4591	0.915453
O-SSM	11111	STANFORD	6	50.0	50.0	33.333333	100.0	0.27503241	31.707717	1.559025
O-SSM	11111	TRINITY	6	50.0	50.0	33.333333	88.888889	0.2586742	12.411567	1.089395
O-SSM	11111	UCLA_1	6	50.0	50.0	33.333333	66.666667	0.24513882	2.679767	1.206536
O-SSM	11111	UCLA_2	4	50.0	50.0	50.0	75.0	0.21798723	30.020075	0.917187
O-SSM	11111	UM_1	6	33.333333	33.333333	33.333333	22.222222	0.29381747	16.954	0.926892
O-SSM	11111	UM_2	4	50.0	50.0	33.333333	75.0	0.23402125	26.847125	1.37871
O-SSM	11111	USM	6	50.0	50.0	33.333333	55.555556	0.2954781	22.019667	0.630223
O-SSM	11111	YALE	6	50.0	50.0	33.333333	44.444444	0.26675144	7.8434	0.652687
O-SSM	11223	CALTECH	4	50.0	50.0	33.333333	0.0	0.28216238	16.966225	0.838744
O-SSM	11223	CMU	4	50.0	50.0	33.333333	50.0	0.31598473	50.388325	0.657145
O-SSM	11223	KKI	6	50.0	50.0	33.333333	66.666667	0.27204084	16.691133	1.60976
O-SSM	11223	LEUVEN_1	4	50.0	50.0	33.333333	25.0	0.30307482	36.4381	1.043278
O-SSM	11223	LEUVEN_2	4	50.0	50.0	33.333333	50.0	0.39992145	36.8612	1.404259
O-SSM	11223	MAX_MUN	6	50.0	50.0	33.333333	33.333333	0.27493136	39.727733	0.982014
O-SSM	11223	NYU	6	33.333333	33.333333	25.0	0.0	0.30400577	35.935117	0.810161
O-SSM	11223	OHSU	4	50.0	50.0	33.333333	50.0	0.26398552	26.88305	1.144923
O-SSM	11223	OLIN	4	25.0	25.0	20.0	25.0	0.34858527	37.1804	0.628476
O-SSM	11223	PITT	6	50.0	50.0	33.333333	66.666667	0.26278199	30.46035	1.313756
O-SSM	11223	SBL	4	50.0	50.0	33.333333	50.0	0.27293551	16.801275	1.166775
O-SSM	11223	SDSU	4	25.0	25.0	20.0	0.0	0.31606171	28.4406	1.103338
O-SSM	11223	STANFORD	6	33.333333	33.333333	25.0	44.444444	0.45062586	42.48925	1.597161
O-SSM	11223	TRINITY	6	66.666667	66.666667	62.5	88.888889	0.22800321	25.268117	1.082196
O-SSM	11223	UCLA_1	6	83.333333	83.333333	82.857143	88.888889	0.19020637	38.473233	0.847757
O-SSM	11223	UCLA_2	4	50.0	50.0	33.333333	75.0	0.25340153	21.3406	0.792879
O-SSM	11223	UM_1	6	50.0	50.0	33.333333	11.111111	0.26636597	4.243833	0.907159
O-SSM	11223	UM_2	4	50.0	50.0	33.333333	100.0	0.25345717	32.270225	1.487766
O-SSM	11223	USM	6	50.0	50.0	33.333333	55.555556	0.32462169	27.317917	0.600744
O-SSM	11223	YALE	6	50.0	50.0	33.333333	33.333333	0.29816421	20.9036	0.697067
O-SSM	12321	CALTECH	4	25.0	25.0	20.0	0.0	0.30104254	45.908875	0.786995
O-SSM	12321	CMU	4	75.0	75.0	73.333333	50.0	0.24488618	25.861025	0.56021
O-SSM	12321	KKI	6	50.0	50.0	33.333333	22.222222	0.33433563	22.8146	1.185935
O-SSM	12321	LEUVEN_1	4	50.0	50.0	33.333333	75.0	0.24059553	35.415475	1.002676
O-SSM	12321	LEUVEN_2	4	50.0	50.0	33.333333	75.0	0.25713858	9.548775	1.269006
O-SSM	12321	MAX_MUN	6	33.333333	33.333333	25.0	33.333333	0.26657526	35.0419	0.904415
O-SSM	12321	NYU	6	50.0	50.0	33.333333	100.0	0.36917365	36.871883	0.812821
O-SSM	12321	OHSU	4	25.0	25.0	20.0	25.0	0.27262373	30.81155	1.065278
O-SSM	12321	OLIN	4	50.0	50.0	33.333333	75.0	0.28391513	18.650175	0.711463
O-SSM	12321	PITT	6	66.666667	66.666667	62.5	77.777778	0.21694772	17.17775	1.198409
O-SSM	12321	SBL	4	50.0	50.0	33.333333	100.0	0.23532882	23.58785	1.366166
O-SSM	12321	SDSU	4	50.0	50.0	33.333333	0.0	0.32538775	43.817275	1.023263
O-SSM	12321	STANFORD	6	50.0	50.0	33.333333	77.777778	0.25584951	24.966167	2.121512
O-SSM	12321	TRINITY	6	66.666667	66.666667	62.5	77.777778	0.21258374	23.874483	1.093552
O-SSM	12321	UCLA_1	6	50.0	50.0	33.333333	100.0	0.24392879	7.740883	0.836502
O-SSM	12321	UCLA_2	4	50.0	50.0	33.333333	75.0	0.25341823	7.372125	0.731437
O-SSM	12321	UM_1	6	50.0	50.0	48.571429	44.444444	0.24920403	0.767133	0.827331
O-SSM	12321	UM_2	4	50.0	50.0	50.0	75.0	0.19740476	51.162375	1.356352
O-SSM	12321	USM	6	50.0	50.0	33.333333	33.333333	0.26680579	12.130083	0.603685
O-SSM	12321	YALE	6	66.666667	66.666667	66.666667	66.666667	0.24533125	16.458417	0.739674
O-SSM	13579	CALTECH	4	50.0	50.0	33.333333	0.0	0.27170251	4.1729	0.84102
O-SSM	13579	CMU	4	50.0	50.0	33.333333	50.0	0.28477051	30.39135	0.507669
O-SSM	13579	KKI	6	50.0	50.0	33.333333	22.222222	0.32137888	23.929583	1.270327
O-SSM	13579	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.28522359	15.8382	1.005564
O-SSM	13579	LEUVEN_2	4	50.0	50.0	33.333333	75.0	0.25522012	15.149125	1.282773
O-SSM	13579	MAX_MUN	6	16.666667	16.666667	14.285714	22.222222	0.46975427	51.37095	0.82969
O-SSM	13579	NYU	6	50.0	50.0	33.333333	0.0	0.39342895	59.85415	0.681108
O-SSM	13579	OHSU	4	50.0	50.0	33.333333	25.0	0.26175722	7.866725	1.078262
O-SSM	13579	OLIN	4	25.0	25.0	20.0	25.0	0.39109989	44.810325	1.002358
O-SSM	13579	PITT	6	50.0	50.0	48.571429	33.333333	0.2563245	2.3223	1.073611
O-SSM	13579	SBL	4	50.0	50.0	33.333333	100.0	0.21934793	46.108125	1.162174
O-SSM	13579	SDSU	4	50.0	50.0	33.333333	0.0	0.331907	43.5903	1.112442
O-SSM	13579	STANFORD	6	66.666667	66.666667	62.5	100.0	0.1764192	26.128233	1.896251
O-SSM	13579	TRINITY	6	50.0	50.0	33.333333	22.222222	0.27207524	14.148733	1.096634
O-SSM	13579	UCLA_1	6	50.0	50.0	33.333333	0.0	0.27888901	15.175367	1.065348
O-SSM	13579	UCLA_2	4	50.0	50.0	33.333333	75.0	0.26555653	17.978025	0.800867
O-SSM	13579	UM_1	6	50.0	50.0	33.333333	55.555556	0.29169971	18.005133	0.906809
O-SSM	13579	UM_2	4	50.0	50.0	33.333333	75.0	0.23769929	15.509375	1.162622
O-SSM	13579	USM	6	50.0	50.0	33.333333	44.444444	0.27343593	15.733667	0.61891
O-SSM	13579	YALE	6	50.0	50.0	33.333333	66.666667	0.27364019	17.30345	0.64667
O-SSM	22222	CALTECH	4	0.0	0.0	0.0	0.0	0.30796114	51.365525	0.592359
O-SSM	22222	CMU	4	50.0	50.0	33.333333	50.0	0.25387058	25.263325	0.726416
O-SSM	22222	KKI	6	50.0	50.0	33.333333	0.0	0.37064238	33.933467	1.613132
O-SSM	22222	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.30096118	48.53975	1.154753
O-SSM	22222	LEUVEN_2	4	50.0	50.0	33.333333	50.0	0.31262188	25.094725	1.322319
O-SSM	22222	MAX_MUN	6	50.0	50.0	33.333333	66.666667	0.30488881	23.5483	0.81902
O-SSM	22222	NYU	6	0.0	0.0	0.0	0.0	0.37599183	54.241733	0.868428
O-SSM	22222	OHSU	4	50.0	50.0	50.0	75.0	0.24041901	1.313625	1.100889
O-SSM	22222	OLIN	4	50.0	50.0	33.333333	50.0	0.33523074	29.2002	0.770561
O-SSM	22222	PITT	6	50.0	50.0	33.333333	44.444444	0.28715589	20.7832	1.268775
O-SSM	22222	SBL	4	50.0	50.0	33.333333	75.0	0.25393521	30.087875	1.534083
O-SSM	22222	SDSU	4	25.0	25.0	20.0	0.0	0.33901948	43.69645	1.147931
O-SSM	22222	STANFORD	6	33.333333	33.333333	33.333333	11.111111	0.39833583	32.418717	1.526648
O-SSM	22222	TRINITY	6	33.333333	33.333333	25.0	33.333333	0.27688408	21.2281	1.126301
O-SSM	22222	UCLA_1	6	50.0	50.0	33.333333	0.0	0.32681041	23.0903	0.963206
O-SSM	22222	UCLA_2	4	50.0	50.0	33.333333	75.0	0.24504846	26.603375	0.899969
O-SSM	22222	UM_1	6	33.333333	33.333333	25.0	33.333333	0.2629593	13.917267	1.065155
O-SSM	22222	UM_2	4	50.0	50.0	50.0	75.0	0.23106437	34.608575	1.435956
O-SSM	22222	USM	6	50.0	50.0	33.333333	55.555556	0.27633263	20.3891	0.634271
O-SSM	22222	YALE	6	83.333333	83.333333	82.857143	66.666667	0.2315274	41.952367	0.79889
O-SSM	24680	CALTECH	4	25.0	25.0	20.0	0.0	0.2824474	18.680075	0.659489
O-SSM	24680	CMU	4	50.0	50.0	33.333333	50.0	0.26123785	31.947575	0.658052
O-SSM	24680	KKI	6	50.0	50.0	33.333333	11.111111	0.31747835	29.33925	1.287765
O-SSM	24680	LEUVEN_1	4	50.0	50.0	33.333333	100.0	0.24785968	21.46975	1.179963
O-SSM	24680	LEUVEN_2	4	50.0	50.0	33.333333	100.0	0.25779376	31.3649	1.279358
O-SSM	24680	MAX_MUN	6	50.0	50.0	33.333333	44.444444	0.31265064	24.339017	0.961938
O-SSM	24680	NYU	6	16.666667	16.666667	14.285714	0.0	0.29771304	28.850233	0.700403
O-SSM	24680	OHSU	4	50.0	50.0	33.333333	0.0	0.32159071	31.21145	1.183486
O-SSM	24680	OLIN	4	50.0	50.0	50.0	50.0	0.36238743	32.701075	0.790789
O-SSM	24680	PITT	6	50.0	50.0	33.333333	66.666667	0.27412819	28.680667	1.363746
O-SSM	24680	SBL	4	75.0	75.0	73.333333	75.0	0.2248546	25.632625	1.028886
O-SSM	24680	SDSU	4	0.0	0.0	0.0	0.0	0.35034091	49.803375	0.995847
O-SSM	24680	STANFORD	6	50.0	50.0	33.333333	0.0	0.44052272	34.108317	1.598087
O-SSM	24680	TRINITY	6	50.0	50.0	33.333333	88.888889	0.22525481	20.06325	1.011772
O-SSM	24680	UCLA_1	6	50.0	50.0	33.333333	77.777778	0.26818325	14.582167	1.029433
O-SSM	24680	UCLA_2	4	75.0	75.0	73.333333	75.0	0.21796563	30.62555	0.836556
O-SSM	24680	UM_1	6	50.0	50.0	33.333333	44.444444	0.36671392	25.40935	1.024555
O-SSM	24680	UM_2	4	50.0	50.0	33.333333	25.0	0.28912856	15.1361	1.071294
O-SSM	24680	USM	6	33.333333	33.333333	25.0	44.444444	0.31001526	15.447167	0.708361
O-SSM	24680	YALE	6	50.0	50.0	33.333333	22.222222	0.30119723	22.5535	0.724208
O-SSM	27182	CALTECH	4	50.0	50.0	33.333333	0.0	0.34182672	55.570925	0.769729
O-SSM	27182	CMU	4	50.0	50.0	33.333333	50.0	0.26773939	12.938325	0.665314
O-SSM	27182	KKI	6	50.0	50.0	33.333333	11.111111	0.26714907	35.698383	1.535479
O-SSM	27182	LEUVEN_1	4	50.0	50.0	33.333333	100.0	0.24308105	22.62435	1.106192
O-SSM	27182	LEUVEN_2	4	50.0	50.0	33.333333	50.0	0.27968031	34.55175	1.257071
O-SSM	27182	MAX_MUN	6	50.0	50.0	33.333333	33.333333	0.27910298	16.383567	1.027911
O-SSM	27182	NYU	6	0.0	0.0	0.0	0.0	0.50198011	55.530917	0.667518
O-SSM	27182	OHSU	4	50.0	50.0	33.333333	0.0	0.26402807	8.371775	1.257584
O-SSM	27182	OLIN	4	50.0	50.0	33.333333	25.0	0.25929959	4.692925	0.70912
O-SSM	27182	PITT	6	50.0	50.0	33.333333	11.111111	0.30000046	38.840383	1.160162
O-SSM	27182	SBL	4	50.0	50.0	33.333333	100.0	0.25229932	50.83075	1.216691
O-SSM	27182	SDSU	4	50.0	50.0	33.333333	0.0	0.44708766	63.277725	1.000976
O-SSM	27182	STANFORD	6	50.0	50.0	33.333333	0.0	0.46507556	29.276567	1.35637
O-SSM	27182	TRINITY	6	50.0	50.0	33.333333	77.777778	0.23484938	20.198433	1.036667
O-SSM	27182	UCLA_1	6	50.0	50.0	33.333333	100.0	0.21809013	42.821433	1.11134
O-SSM	27182	UCLA_2	4	75.0	75.0	73.333333	75.0	0.21758381	28.130025	0.751153
O-SSM	27182	UM_1	6	66.666667	66.666667	66.666667	77.777778	0.21793593	16.52585	0.959745
O-SSM	27182	UM_2	4	50.0	50.0	33.333333	25.0	0.3142996	20.9335	1.66199
O-SSM	27182	USM	6	66.666667	66.666667	62.5	66.666667	0.24531087	15.235983	0.688836
O-SSM	27182	YALE	6	50.0	50.0	33.333333	33.333333	0.26589898	11.129683	0.696534
O-SSM	31415	CALTECH	4	50.0	50.0	33.333333	0.0	0.2964764	53.3742	0.829741
O-SSM	31415	CMU	4	75.0	75.0	73.333333	50.0	0.25685365	48.7698	0.643107
O-SSM	31415	KKI	6	33.333333	33.333333	25.0	44.444444	0.32868104	24.32035	1.452567
O-SSM	31415	LEUVEN_1	4	25.0	25.0	20.0	25.0	0.30426361	36.243925	1.121012
O-SSM	31415	LEUVEN_2	4	50.0	50.0	33.333333	50.0	0.2669309	48.628825	1.19813
O-SSM	31415	MAX_MUN	6	16.666667	16.666667	14.285714	22.222222	0.29756306	38.579517	0.694128
O-SSM	31415	NYU	6	50.0	50.0	33.333333	0.0	0.31519471	14.394	0.770728
O-SSM	31415	OHSU	4	50.0	50.0	33.333333	100.0	0.24653101	6.947525	1.115324
O-SSM	31415	OLIN	4	50.0	50.0	33.333333	75.0	0.2401226	29.8709	0.677794
O-SSM	31415	PITT	6	50.0	50.0	33.333333	77.777778	0.28821027	19.774	1.194591
O-SSM	31415	SBL	4	50.0	50.0	33.333333	50.0	0.33372071	30.96145	1.378214
O-SSM	31415	SDSU	4	50.0	50.0	33.333333	0.0	0.39158681	60.6833	1.214242
O-SSM	31415	STANFORD	6	0.0	0.0	0.0	0.0	0.39698075	43.233967	1.546722
O-SSM	31415	TRINITY	6	50.0	50.0	33.333333	88.888889	0.25966072	38.073367	1.479622
O-SSM	31415	UCLA_1	6	50.0	50.0	33.333333	33.333333	0.28474591	14.7013	1.066862
O-SSM	31415	UCLA_2	4	50.0	50.0	33.333333	50.0	0.30736179	26.549775	1.021418
O-SSM	31415	UM_1	6	50.0	50.0	33.333333	22.222222	0.30189058	21.422383	0.90136
O-SSM	31415	UM_2	4	50.0	50.0	50.0	75.0	0.2295644	4.5191	1.37143
O-SSM	31415	USM	6	33.333333	33.333333	33.333333	22.222222	0.32007136	35.30995	0.618424
O-SSM	31415	YALE	6	33.333333	33.333333	25.0	55.555556	0.24871344	19.381467	0.637511
O-SSM	33333	CALTECH	4	25.0	25.0	20.0	0.0	0.29079592	21.661025	0.83887
O-SSM	33333	CMU	4	50.0	50.0	33.333333	50.0	0.25195522	24.0512	0.706767
O-SSM	33333	KKI	6	50.0	50.0	33.333333	44.444444	0.30557019	32.512783	1.158522
O-SSM	33333	LEUVEN_1	4	50.0	50.0	33.333333	75.0	0.2844293	20.0164	0.830369
O-SSM	33333	LEUVEN_2	4	50.0	50.0	33.333333	50.0	0.26978923	14.570525	1.16388
O-SSM	33333	MAX_MUN	6	50.0	50.0	33.333333	33.333333	0.3050976	44.7078	0.964399
O-SSM	33333	NYU	6	50.0	50.0	33.333333	0.0	0.3898671	60.073683	0.771621
