file	a_compile	nv2_compile	a_run	nv2_run	stdout_match	exit_match	category
examples/ml/autodiff_demo.sio	0	3	139	-	-	-	nv2_compile
examples/epistemic_propagation.sio	0	3	0	-	-	-	nv2_compile
examples/test_one_qnn_intrinsic.sio	0	3	0	-	-	-	nv2_compile
examples/oct_associator_ddi_drugbank.sio	0	3	0	-	-	-	nv2_compile
examples/conjecture3_weak_values.sio	0	3	0	-	-	-	nv2_compile
examples/oct_associator_ddi.sio	0	3	0	-	-	-	nv2_compile
examples/io/argparse_demo.sio	0	3	1	-	-	-	nv2_compile
examples/lean_utils_self_host.sio	0	3	63	-	-	-	nv2_compile
examples/zd_antiwindup_pid.sio	0	3	0	-	-	-	nv2_compile
examples/gpu.sio	0	3	0	-	-	-	nv2_compile
examples/beta_epistemic.sio	1	3	-	-	-	-	both_fail
examples/epistemic_quantum_vqe.sio	1	3	-	-	-	-	both_fail
examples/sedenion_boundary.sio	1	3	-	-	-	-	both_fail
examples/test_jacobian_simple.sio	0	3	0	-	-	-	nv2_compile
examples/epistemic_mcts_full.sio	1	3	-	-	-	-	both_fail
examples/darwin_pbpk/rodgers_rowland_demo.sio	1	3	-	-	-	-	both_fail
examples/darwin_pbpk/tsit5_pbpk14_demo.sio	0	3	1	-	-	-	nv2_compile
examples/darwin_pbpk/simulation_demo.sio	1	3	-	-	-	-	both_fail
examples/g2_projection_preictal.sio	1	3	-	-	-	-	both_fail
examples/wave2_autodiff_simple.sio	1	3	-	-	-	-	both_fail
examples/sorting_k_sweep.sio	0	3	0	-	-	-	nv2_compile
examples/lsp_demo.sio	1	3	-	-	-	-	both_fail
examples/lethal_dose_sedenion.sio	1	3	-	-	-	-	both_fail
examples/epistemic_kan_trained.sio	0	3	0	-	-	-	nv2_compile
examples/sedenion_ssm_edge_annihilation.sio	0	3	0	-	-	-	nv2_compile
examples/door_f_assoc_preictal_chb03.sio	0	3	0	-	-	-	nv2_compile
examples/epistemic_gpu_pipeline.sio	1	3	-	-	-	-	both_fail
examples/test_autodiff_hyp_complete.sio	1	3	-	-	-	-	both_fail
examples/listops_3way_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/ofssm_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/native_epistemic_pk.sio	0	3	63	-	-	-	nv2_compile
examples/cosine_theorem_proof.sio	0	3	0	-	-	-	nv2_compile
examples/ppcr_neural_net_demo.sio	0	3	0	-	-	-	nv2_compile
examples/epistemic_lm_32k.sio	0	3	0	-	-	-	nv2_compile
examples/connectome_abide_associator.sio	1	3	-	-	-	-	both_fail
examples/pbpk_simple.sio	0	3	0	-	-	-	nv2_compile
examples/sleep_orbit_demo.sio	0	3	139	-	-	-	nv2_compile
examples/sedenion_ssm_seizure_chb05.sio	1	3	-	-	-	-	both_fail
examples/linalg_demo.sio	1	3	-	-	-	-	both_fail
examples/epistemic_ml_demo.sio	1	3	-	-	-	-	both_fail
examples/zd_ratio_sweep.sio	0	3	124	-	-	-	nv2_compile
examples/uncertainty.sio	1	3	-	-	-	-	both_fail
examples/bracket_l_sweep.sio	0	3	0	-	-	-	nv2_compile
examples/ossm_adam_sweep.sio	0	3	0	-	-	-	nv2_compile
examples/ossm_order_sensitivity.sio	0	3	0	-	-	-	nv2_compile
examples/wave3_pinn_heat.sio	1	3	-	-	-	-	both_fail
examples/qnn_complete_demo.sio	1	3	-	-	-	-	both_fail
examples/day21_build_system.sio	1	3	-	-	-	-	both_fail
examples/epistemic_kan.sio	0	3	0	-	-	-	nv2_compile
examples/hsi_sedenion_demo.sio	1	3	-	-	-	-	both_fail
examples/multi_feature_training_example.sio	1	3	-	-	-	-	both_fail
examples/minimal.sio	0	0	42	42	1	1	ok
examples/run_sedenion_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/ossm_vs_qssm_ablation.sio	0	3	0	-	-	-	nv2_compile
examples/unified_closure_demo.sio	0	3	0	-	-	-	nv2_compile
examples/sedenion_wirtinger_theorem.sio	1	3	-	-	-	-	both_fail
examples/ossm_scaled_lm.sio	0	3	0	-	-	-	nv2_compile
examples/units_simple.sio	1	3	-	-	-	-	both_fail
examples/kernel_source_level.sio	1	0	-	0	-	-	a_only
examples/test_array_repeat.sio	0	3	0	-	-	-	nv2_compile
examples/dissertation_pbpk_rapamycin.sio	0	3	0	-	-	-	nv2_compile
examples/simulation/nbody.sio	0	3	0	-	-	-	nv2_compile
examples/ffi_demo.sio	1	3	-	-	-	-	both_fail
examples/clifford_benchmark.sio	1	3	-	-	-	-	both_fail
examples/ossm_cayley_dickson_tower.sio	0	3	0	-	-	-	nv2_compile
examples/exit42.sio	0	0	42	42	1	1	ok
examples/medlang/population/model_demo.sio	1	3	-	-	-	-	both_fail
examples/medlang/population/variability_demo.sio	1	3	-	-	-	-	both_fail
examples/medlang/population/estimation_demo.sio	0	3	1	-	-	-	nv2_compile
examples/medlang/population/simulation_demo.sio	0	3	1	-	-	-	nv2_compile
examples/medlang/integrate_demo.sio	0	3	1	-	-	-	nv2_compile
examples/medlang/parser_demo.sio	0	3	1	-	-	-	nv2_compile
examples/medlang/lexer_demo.sio	0	3	1	-	-	-	nv2_compile
examples/medlang/codegen_demo.sio	0	3	1	-	-	-	nv2_compile
examples/medlang/parser_ext_demo.sio	0	3	1	-	-	-	nv2_compile
examples/medlang/ast_demo.sio	0	3	1	-	-	-	nv2_compile
examples/alpha_sounio.sio	1	3	-	-	-	-	both_fail
examples/qnn_minimal_test.sio	1	3	-	-	-	-	both_fail
examples/ode/pbpk_fast_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/pbpk_minimal_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/pbpk14_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/pbpk_working_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/pbpk14_rk4_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/pbpk_unrolled_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/rk4_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/tsit5_demo.sio	0	3	136	-	-	-	nv2_compile
examples/ode/pbpk_debug_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/pbpk3_stable_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/pbpk_tiny_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/tsit5_multicomp_demo.sio	1	3	-	-	-	-	both_fail
examples/ode/solver_demo.sio	1	3	-	-	-	-	both_fail
examples/kernel_epistemic_wmma_matmul.sio	1	0	-	0	-	-	a_only
examples/dissertation_steady_state_demo.sio	0	3	0	-	-	-	nv2_compile
examples/octonionic_relativity.sio	0	3	0	-	-	-	nv2_compile
examples/epistemic_classifier.sio	0	3	3	-	-	-	nv2_compile
examples/native_algebra_4way_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/sedenion_ssm_selective.sio	0	3	0	-	-	-	nv2_compile
examples/kernel_matmul.sio	0	0	0	0	1	1	ok
examples/dissertation_demo.sio	0	3	0	-	-	-	nv2_compile
examples/test_sort.sio	0	3	0	-	-	-	nv2_compile
examples/dissertation_steady_state_fullvd_demo.sio	0	3	0	-	-	-	nv2_compile
examples/eeg_hessian_temporal.sio	0	3	0	-	-	-	nv2_compile
examples/test_autodiff_log_atan2.sio	1	3	-	-	-	-	both_fail
examples/ossm_moufang_dynamics.sio	0	3	0	-	-	-	nv2_compile
examples/octonion_g2_automorphisms.sio	0	3	0	-	-	-	nv2_compile
examples/sedenion_ssm_transfer.sio	0	3	0	-	-	-	nv2_compile
examples/therapy_session.sio	0	3	0	-	-	-	nv2_compile
examples/zd_vs_capacity_ablation.sio	0	3	0	-	-	-	nv2_compile
examples/palindrome_benchmark.sio	1	3	-	-	-	-	both_fail
examples/qnn_mnist.sio	1	3	-	-	-	-	both_fail
examples/autodiff.sio	1	3	-	-	-	-	both_fail
examples/interp_168_basis.sio	0	3	0	-	-	-	nv2_compile
examples/playground_scientific_contract.sio	0	3	0	-	-	-	nv2_compile
examples/test_grad.sio	0	3	0	-	-	-	nv2_compile
examples/sedenion_wirtinger_residue.sio	1	3	-	-	-	-	both_fail
examples/build_system_demo.sio	1	3	-	-	-	-	both_fail
examples/ekan_regression_benchmark.sio	1	3	-	-	-	-	both_fail
examples/hssm_bptt_ablation.sio	0	3	0	-	-	-	nv2_compile
examples/sedenion_ssm_eeg_real.sio	1	3	-	-	-	-	both_fail
examples/kernel_epistemic_vec_add.sio	1	0	-	0	-	-	a_only
examples/oct_mediator_test.sio	1	3	-	-	-	-	both_fail
examples/test_knowledge_type.sio	124	3	-	-	-	-	both_fail
examples/atomic_demo.sio	0	3	0	-	-	-	nv2_compile
examples/tile_matmul.sio	1	3	-	-	-	-	both_fail
examples/ekan_final_experiments.sio	1	3	-	-	-	-	both_fail
examples/interop_serve.sio	0	3	0	-	-	-	nv2_compile
examples/bracket_3way_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/qnn_mnist_train.sio	1	3	-	-	-	-	both_fail
examples/zd_bptt_ssm.sio	0	3	0	-	-	-	nv2_compile
examples/algorithms/complex_native_demo.sio	0	3	0	-	-	-	nv2_compile
examples/algorithms/matrix_mul.sio	0	3	0	-	-	-	nv2_compile
examples/algorithms/quicksort.sio	0	3	0	-	-	-	nv2_compile
examples/algorithms/mandelbrot.sio	1	3	-	-	-	-	both_fail
examples/algorithms/radix_sort.sio	0	3	0	-	-	-	nv2_compile
examples/algorithms/sieve.sio	0	3	0	-	-	-	nv2_compile
examples/advanced_glm_optimization.sio	1	3	-	-	-	-	both_fail
examples/deep_psychiatry_demo.sio	0	3	0	-	-	-	nv2_compile
examples/wave1_ode_exponential_decay.sio	1	3	-	-	-	-	both_fail
examples/octonion_example.sio	0	3	0	-	-	-	nv2_compile
examples/http/mod_demo.sio	0	3	1	-	-	-	nv2_compile
examples/kernel_vec_add.sio	0	0	0	0	1	1	ok
examples/listops_benchmark.sio	1	3	-	-	-	-	both_fail
examples/native_calculus.sio	0	3	49	-	-	-	nv2_compile
examples/collections/bitset_demo.sio	1	3	-	-	-	-	both_fail
examples/collections/heap_demo.sio	1	3	-	-	-	-	both_fail
examples/sedenion_ssm.sio	0	3	0	-	-	-	nv2_compile
examples/octonion_nn_demo.sio	0	3	0	-	-	-	nv2_compile
examples/test_array_len.sio	0	3	0	-	-	-	nv2_compile
examples/ossm_hessian_newton.sio	0	3	0	-	-	-	nv2_compile
examples/phonon_liver_test.sio	0	3	0	-	-	-	nv2_compile
examples/octonion_cross_product_7d.sio	1	3	-	-	-	-	both_fail
examples/sedenion_168_verify.sio	0	3	0	-	-	-	nv2_compile
examples/arithmetic.sio	0	0	3	3	1	1	ok
examples/interp_vs_sae.sio	0	3	0	-	-	-	nv2_compile
examples/sedenion_ssm_alpha_why.sio	1	3	-	-	-	-	both_fail
examples/cdylib_export.sio	0	3	0	-	-	-	nv2_compile
examples/oct_cohort_test.sio	1	3	-	-	-	-	both_fail
examples/typed_literals.sio	1	3	-	-	-	-	both_fail
examples/gpu_epistemic_showcase.sio	0	3	0	-	-	-	nv2_compile
examples/wave3_hybrid_regression.sio	1	3	-	-	-	-	both_fail
examples/pharmacokinetic_model.sio	1	3	-	-	-	-	both_fail
examples/associativity_probe_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/ekan_concrete_uci.sio	1	3	-	-	-	-	both_fail
examples/token_erase_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/debug_profile_demo.sio	1	3	-	-	-	-	both_fail
examples/conjecture5_pbpk_test.sio	0	3	0	-	-	-	nv2_compile
examples/door_e_alpha_mechanism.sio	1	3	-	-	-	-	both_fail
examples/psmnist_benchmark.sio	1	3	-	-	-	-	both_fail
examples/sedenion_ssm_train.sio	1	3	-	-	-	-	both_fail
examples/quantum_ml_pipeline.sio	0	3	139	-	-	-	nv2_compile
examples/gate_vs_zd_ablation.sio	0	3	124	-	-	-	nv2_compile
examples/genetic_code_168_demo.sio	1	3	-	-	-	-	both_fail
examples/test_autodiff_tan_atan_abs.sio	1	3	-	-	-	-	both_fail
examples/test_autodiff_tanh_only.sio	1	3	-	-	-	-	both_fail
examples/random/sampling_demo.sio	0	3	139	-	-	-	nv2_compile
examples/random/rng_demo.sio	0	3	139	-	-	-	nv2_compile
examples/random/distributions_demo.sio	0	3	139	-	-	-	nv2_compile
examples/random/mod_demo.sio	0	0	0	0	1	1	ok
examples/octonion_ssm_extended.sio	0	3	0	-	-	-	nv2_compile
examples/door_f_assoc_preictal_chb10.sio	0	3	0	-	-	-	nv2_compile
examples/hssm_4way_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/sorting_lr_ablation.sio	0	3	0	-	-	-	nv2_compile
examples/brain_associator_demo.sio	0	3	0	-	-	-	nv2_compile
examples/autodiff/tape_demo.sio	1	3	-	-	-	-	both_fail
examples/autodiff/epistemic_dual_demo.sio	0	3	0	-	-	-	nv2_compile
examples/autodiff/grad_demo.sio	0	3	0	-	-	-	nv2_compile
examples/autodiff/dual_demo.sio	0	3	0	-	-	-	nv2_compile
examples/autodiff/tape_test.sio	1	3	-	-	-	-	both_fail
examples/wave3_kepler_discovery.sio	1	3	-	-	-	-	both_fail
examples/ekan_uq_baselines.sio	1	3	-	-	-	-	both_fail
examples/wave1_bayesian_coin.sio	1	3	-	-	-	-	both_fail
examples/fractal_g2_ossm_v3.sio	0	3	124	-	-	-	nv2_compile
examples/pkpd.sio	1	3	-	-	-	-	both_fail
examples/hot_reload/server.sio	1	3	-	-	-	-	both_fail
examples/dissertation_scenario_gate_demo.sio	0	3	0	-	-	-	nv2_compile
examples/ontology/biomedical/snomed_demo.sio	0	3	1	-	-	-	nv2_compile
examples/ontology/biomedical/loinc_demo.sio	0	3	1	-	-	-	nv2_compile
examples/ontology/biomedical/hpo_demo.sio	1	3	-	-	-	-	both_fail
examples/ontology/biomedical/go_demo.sio	1	3	-	-	-	-	both_fail
examples/ontology/biomedical/mod_demo.sio	0	0	0	0	1	1	ok
examples/ontology/query_demo.sio	0	3	1	-	-	-	nv2_compile
examples/ontology/cache_demo.sio	0	3	1	-	-	-	nv2_compile
examples/ontology/namespaces_demo.sio	1	3	-	-	-	-	both_fail
examples/ontology/model_demo.sio	0	3	1	-	-	-	nv2_compile
examples/ontology/reasoner_demo.sio	0	3	1	-	-	-	nv2_compile
examples/ontology/mod_demo.sio	0	0	0	0	1	1	ok
examples/octonion_triality.sio	1	3	-	-	-	-	both_fail
examples/unified_epistemic_science.sio	1	3	-	-	-	-	both_fail
examples/watch_mode_demo.sio	1	3	-	-	-	-	both_fail
examples/octonion_associator_field.sio	0	3	0	-	-	-	nv2_compile
examples/grand_challenges/euler_line.sio	0	3	0	-	-	-	nv2_compile
examples/grand_challenges/toxic_peak.sio	1	3	-	-	-	-	both_fail
examples/grand_challenges/turbulence.sio	0	3	0	-	-	-	nv2_compile
examples/scientific_hello.sio	0	3	0	-	-	-	nv2_compile
examples/ekan_gum_vs_montecarlo.sio	0	3	0	-	-	-	nv2_compile
examples/native_higher_order.sio	0	3	75	-	-	-	nv2_compile
examples/test_jacobian_codegen.sio	0	3	0	-	-	-	nv2_compile
examples/darwin_atlas/verify_knowledge.sio	1	3	-	-	-	-	both_fail
examples/darwin_atlas/operators.sio	1	3	-	-	-	-	both_fail
examples/darwin_atlas/test_runner.sio	1	3	-	-	-	-	both_fail
examples/darwin_atlas/lib.sio	1	3	-	-	-	-	both_fail
examples/darwin_atlas/ffi.sio	1	3	-	-	-	-	both_fail
examples/darwin_atlas/exact_symmetry.sio	1	3	-	-	-	-	both_fail
examples/darwin_atlas/approx_metric.sio	1	3	-	-	-	-	both_fail
examples/darwin_atlas/quaternion.sio	1	3	-	-	-	-	both_fail
examples/knowledge_native.sio	1	3	-	-	-	-	both_fail
examples/qnn/02_basic_linear.sio	0	3	0	-	-	-	nv2_compile
examples/qnn/01_hello_quaternion.sio	0	3	0	-	-	-	nv2_compile
examples/wave2_gradient_descent.sio	1	3	-	-	-	-	both_fail
examples/ossm_ekan_pipeline.sio	0	3	0	-	-	-	nv2_compile
examples/data/frame_demo.sio	0	3	139	-	-	-	nv2_compile
examples/data/series_demo.sio	1	3	-	-	-	-	both_fail
examples/data/io_demo.sio	0	3	1	-	-	-	nv2_compile
examples/data/ops_demo.sio	0	3	2	-	-	-	nv2_compile
examples/data/mod_demo.sio	0	0	0	0	1	1	ok
examples/fibonacci.sio	0	3	0	-	-	-	nv2_compile
examples/units/pharma_dose.sio	1	3	-	-	-	-	both_fail
examples/units/basics.sio	0	3	0	-	-	-	nv2_compile
examples/data_pipeline/main.sio	1	3	-	-	-	-	both_fail
examples/sedenion_ssm_orbit.sio	1	3	-	-	-	-	both_fail
examples/dissertation_oral_pd_demo.sio	0	3	0	-	-	-	nv2_compile
examples/zd_capacity_constrained.sio	0	3	0	-	-	-	nv2_compile
examples/epistemic_transformer.sio	0	3	0	-	-	-	nv2_compile
examples/quaternion_embeddings.sio	1	3	-	-	-	-	both_fail
examples/epistemic_lm_scaled.sio	0	3	0	-	-	-	nv2_compile
examples/playground_publication_gate.sio	0	0	0	0	0	1	nv2_run
examples/epistemic_lm_fileio.sio	0	3	1	-	-	-	nv2_compile
examples/science/pbpk_population.sio	0	3	0	-	-	-	nv2_compile
examples/science/darwin_pop_confidence_budget.sio	1	3	-	-	-	-	both_fail
examples/science/pbpk_2comp.sio	0	3	0	-	-	-	nv2_compile
examples/science/kalman_filter_tracking.sio	0	3	0	-	-	-	nv2_compile
examples/science/signal_analysis.sio	0	3	0	-	-	-	nv2_compile
examples/science/simpsons_paradox.sio	0	3	0	-	-	-	nv2_compile
examples/science/darwin_epistemic_pbpk.sio	1	3	-	-	-	-	both_fail
examples/science/lotka_volterra_ecosystem.sio	0	3	0	-	-	-	nv2_compile
examples/science/epistemic_decay.sio	1	3	-	-	-	-	both_fail
examples/science/maxwell_cl13.sio	0	3	0	-	-	-	nv2_compile
examples/science/active_inference.sio	1	3	-	-	-	-	both_fail
examples/science/epistemic_measured.sio	0	3	0	-	-	-	nv2_compile
examples/science/epistemic_adaptive.sio	0	3	1	-	-	-	nv2_compile
examples/science/entropy_information.sio	0	3	0	-	-	-	nv2_compile
examples/science/markov_chain_monte_carlo.sio	0	3	0	-	-	-	nv2_compile
examples/science/bayesian_clinical_trial.sio	0	3	0	-	-	-	nv2_compile
examples/science/uncertainty_propagation.sio	0	3	0	-	-	-	nv2_compile
examples/science/pkpd_simulation.sio	0	3	0	-	-	-	nv2_compile
examples/science/epistemic_cascade.sio	0	3	0	-	-	-	nv2_compile
examples/linalg/vector_demo.sio	0	3	139	-	-	-	nv2_compile
examples/linalg/matrix_demo.sio	1	3	-	-	-	-	both_fail
examples/pbpk/pbpk_simple.sio	1	3	-	-	-	-	both_fail
examples/pbpk/darwin_14comp.sio	1	3	-	-	-	-	both_fail
examples/pbpk/metformin_model.sio	1	3	-	-	-	-	both_fail
examples/pbpk/metformin_simulation.sio	1	3	-	-	-	-	both_fail
examples/pbpk/darwin_full_ode.sio	1	3	-	-	-	-	both_fail
examples/pbpk/ode_solver.sio	1	3	-	-	-	-	both_fail
examples/pbpk/covariate_demo.sio	0	3	0	-	-	-	nv2_compile
examples/pbpk/darwin_calibrated_10drugs.sio	1	1	-	-	-	-	both_fail
examples/pbpk/darwin_pbpk_14comp.sio	1	3	-	-	-	-	both_fail
examples/pbpk/mechanistic_ddi.sio	1	3	-	-	-	-	both_fail
examples/pbpk/metformin_model_v2.sio	1	3	-	-	-	-	both_fail
examples/pbpk/darwin_pbpk_units.sio	1	3	-	-	-	-	both_fail
examples/pbpk/error_models_demo.sio	0	3	0	-	-	-	nv2_compile
examples/pbpk/darwin_output.sio	1	3	-	-	-	-	both_fail
examples/pbpk/neural_ode_pbpk.sio	1	3	-	-	-	-	both_fail
examples/pbpk/types_demo.sio	0	3	1	-	-	-	nv2_compile
examples/pbpk/darwin_full_pbpk.sio	1	3	-	-	-	-	both_fail
examples/pbpk/rbc_dynamics.sio	1	3	-	-	-	-	both_fail
examples/pbpk/caffeine_model_v2.sio	1	3	-	-	-	-	both_fail
examples/pbpk/population_demo.sio	1	3	-	-	-	-	both_fail
examples/pbpk/darwin_validation_1232.sio	1	3	-	-	-	-	both_fail
examples/pbpk/caffeine_model.sio	1	3	-	-	-	-	both_fail
examples/seizure_dynamics.sio	0	3	0	-	-	-	nv2_compile
examples/ossm_selective.sio	0	3	0	-	-	-	nv2_compile
examples/s4_baseline_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/test_jacobian_real.sio	0	3	0	-	-	-	nv2_compile
examples/ekan_ablation_suite.sio	1	3	-	-	-	-	both_fail
examples/gpu/fft_demo.sio	0	3	1	-	-	-	nv2_compile
examples/gpu/smooth_demo.sio	0	3	1	-	-	-	nv2_compile
examples/gpu/vec_add.sio	0	3	0	-	-	-	nv2_compile
examples/gpu/stats_demo.sio	0	3	1	-	-	-	nv2_compile
examples/gpu/mod_demo.sio	0	0	0	0	1	1	ok
examples/test_grad_comprehensive.sio	0	3	0	-	-	-	nv2_compile
examples/test_autodiff_x_squared.sio	1	3	-	-	-	-	both_fail
examples/bayesian_ssm.sio	0	3	0	-	-	-	nv2_compile
examples/contest_seizure_detection.sio	0	3	0	-	-	-	nv2_compile
examples/ofssm_trajectory_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/octonion_malcev_algebra.sio	0	3	0	-	-	-	nv2_compile
examples/seizure_hessian_ossm.sio	0	3	0	-	-	-	nv2_compile
examples/qnn_intrinsic_test.sio	0	3	0	-	-	-	nv2_compile
examples/retrocausal_interference.sio	0	3	0	-	-	-	nv2_compile
examples/test_autodiff_inverse_hyp.sio	1	3	-	-	-	-	both_fail
examples/gpu_hypercomplex.sio	0	3	0	-	-	-	nv2_compile
examples/test_hessian_real.sio	0	3	0	-	-	-	nv2_compile
examples/octonion_catalan_branching.sio	1	3	-	-	-	-	both_fail
examples/stats/validation_demo.sio	0	3	0	-	-	-	nv2_compile
examples/stats/effect_sizes_demo.sio	1	3	-	-	-	-	both_fail
examples/stats/descriptive_demo.sio	0	3	1	-	-	-	nv2_compile
examples/stats/inferential_demo.sio	0	3	1	-	-	-	nv2_compile
examples/stats/multiple_testing_demo.sio	0	3	1	-	-	-	nv2_compile
examples/stats/resampling_demo.sio	0	3	1	-	-	-	nv2_compile
examples/mode_switch_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/door_f_assoc_preictal_chb05.sio	0	3	0	-	-	-	nv2_compile
examples/epistemic_dempster_shafer.sio	0	3	0	-	-	-	nv2_compile
examples/test_linalg.sio	1	3	-	-	-	-	both_fail
examples/ode_demo.sio	1	3	-	-	-	-	both_fail
examples/test_simple_struct.sio	0	0	0	0	1	1	ok
examples/cross_compilation.sio	1	3	-	-	-	-	both_fail
examples/multihead_unit_oct_benchmark.sio	0	3	124	-	-	-	nv2_compile
examples/visual/09_pkpd_color_curves.sio	1	3	-	-	-	-	both_fail
examples/visual/08_climate_ensemble_color.sio	1	3	-	-	-	-	both_fail
examples/visual/11_sir_epidemic_color.sio	1	3	-	-	-	-	both_fail
examples/visual/12_animated_diffusion.sio	1	3	-	-	-	-	both_fail
examples/visual/07_epistemic_uncertainty_bars.sio	1	3	-	-	-	-	both_fail
examples/visual/01_octonion_multiplication_table.sio	1	3	-	-	-	-	both_fail
examples/visual/02_fmri_octonion_activation.sio	1	3	-	-	-	-	both_fail
examples/visual/05_color_demo.sio	1	3	-	-	-	-	both_fail
examples/visual/06_octonion_color_table.sio	1	3	-	-	-	-	both_fail
examples/visual/03_octonion_network_efficiency.sio	1	3	-	-	-	-	both_fail
examples/visual/04_fmri_color_heatmap.sio	1	3	-	-	-	-	both_fail
examples/visual/10_kalman_filter_color.sio	1	3	-	-	-	-	both_fail
examples/connectivity/phase_demo.sio	0	3	1	-	-	-	nv2_compile
examples/connectivity/network_metrics_demo.sio	0	3	1	-	-	-	nv2_compile
examples/test_import_qnn.sio	0	0	0	0	1	1	ok
examples/autodiff_neural.sio	1	3	-	-	-	-	both_fail
examples/ai_scientific_demo.sio	1	3	-	-	-	-	both_fail
examples/categorical_bridge_dagger.sio	0	3	0	-	-	-	nv2_compile
examples/sedenion_ssm_seizure_chb03.sio	1	3	-	-	-	-	both_fail
examples/wave1_hello_scientific.sio	0	3	0	-	-	-	nv2_compile
examples/precision_dosing.sio	0	3	0	-	-	-	nv2_compile
examples/zd_constructive_reset_proof.sio	0	3	0	-	-	-	nv2_compile
examples/wave2_causal_intervention.sio	0	0	0	0	0	1	nv2_run
examples/fractal_g2_ossm_v2.sio	0	3	124	-	-	-	nv2_compile
examples/zd_revivable_edit.sio	0	3	0	-	-	-	nv2_compile
examples/door_f_assoc_preictal_chb06.sio	0	3	0	-	-	-	nv2_compile
examples/octonion_albert_algebra.sio	1	3	-	-	-	-	both_fail
examples/triple_product_ossm_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/categorical_bridge_bidir.sio	0	3	0	-	-	-	nv2_compile
examples/ekan_second_order_gum.sio	1	3	-	-	-	-	both_fail
examples/quaternion_null_model.sio	0	3	0	-	-	-	nv2_compile
examples/sedenion_ssm_16freq.sio	1	3	-	-	-	-	both_fail
examples/listops_nesting_depth.sio	0	3	0	-	-	-	nv2_compile
examples/oct_associator_direction.sio	0	3	0	-	-	-	nv2_compile
examples/clifford_demo.sio	1	3	-	-	-	-	both_fail
examples/ossm_associator_attention.sio	0	3	0	-	-	-	nv2_compile
examples/process_test.sio	0	3	0	-	-	-	nv2_compile
examples/signal/epoch_demo.sio	0	3	1	-	-	-	nv2_compile
examples/signal/spectral_demo.sio	0	3	1	-	-	-	nv2_compile
examples/signal/fractal_demo.sio	0	3	1	-	-	-	nv2_compile
examples/signal/filter_demo.sio	0	3	1	-	-	-	nv2_compile
examples/categorical_bridge_skew.sio	0	3	0	-	-	-	nv2_compile
examples/cybernetic_demo.sio	1	3	-	-	-	-	both_fail
examples/test_autodiff_exp_log.sio	1	3	-	-	-	-	both_fail
examples/door_f_assoc_preictal_chb02.sio	0	3	0	-	-	-	nv2_compile
examples/ekan_energy_uci.sio	1	3	-	-	-	-	both_fail
examples/sedenion_ssm_spectrum.sio	0	3	0	-	-	-	nv2_compile
examples/csv/mod_demo.sio	0	3	139	-	-	-	nv2_compile
examples/serialization/toml_demo.sio	1	3	-	-	-	-	both_fail
examples/cayley_dickson_hessian_tower.sio	0	3	0	-	-	-	nv2_compile
examples/sorting_classification_benchmark.sio	1	3	-	-	-	-	both_fail
examples/oct_associator_expanded.sio	0	3	0	-	-	-	nv2_compile
examples/physics/cl13_lorentz.sio	0	3	1	-	-	-	nv2_compile
examples/qnn_simple_test.sio	1	3	-	-	-	-	both_fail
examples/playground_provenance_gate.sio	0	0	0	0	0	1	nv2_run
examples/brain_orc_demo.sio	0	3	0	-	-	-	nv2_compile
examples/sedenion_unitarity_break.sio	0	3	0	-	-	-	nv2_compile
examples/nn/tensor_demo.sio	0	3	139	-	-	-	nv2_compile
examples/nn/mlp_xor_demo.sio	1	3	-	-	-	-	both_fail
examples/nn/mlp_classifier_demo.sio	0	3	139	-	-	-	nv2_compile
examples/nn/pbpk_example.sio	1	3	-	-	-	-	both_fail
examples/nn/quaternion_demo.sio	1	3	-	-	-	-	both_fail
examples/nn/dense_layer_demo.sio	1	3	-	-	-	-	both_fail
examples/nn/dense2_demo.sio	0	3	1	-	-	-	nv2_compile
examples/nn/g2_equivariant_demo.sio	0	3	139	-	-	-	nv2_compile
examples/nn/optimizers_quaternion_demo.sio	1	3	-	-	-	-	both_fail
examples/nn/dense_demo.sio	0	3	1	-	-	-	nv2_compile
examples/nn/dense_quaternion_demo.sio	1	3	-	-	-	-	both_fail
examples/nn/activation_demo.sio	0	3	0	-	-	-	nv2_compile
