file	a_compile	nv2_compile	a_run	nv2_run	stdout_match	exit_match	category
tests/run-pass/kernel_multi_backend.sio	0	0	0	0	1	1	ok
tests/run-pass/ontology_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/async_sleep.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gtt_body_precision_param_usage.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/associator_variance_mc.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/async_stress_forks.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/issue11_ref_deref_read.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ffi_integer_return.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/pbpk_rapamycin_second_order.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/epistemic_bmi.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gtt_indirect_call_topology.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/octonion_basic_ops_standalone.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/effect_handler_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/oct_graph_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/generic_struct_instantiate.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/lsp_cross_file_nav.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/import_chain_c.sio	0	0	0	0	1	1	ok
tests/run-pass/spearman_holm_bca.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/test_functional.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gpu_epistemic_f64_ossm_parity.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gpu_vec_scale.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/knowledge_octonion_structure.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/budget64_test.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/pkg_registry_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/pbpk_analytical_crossvalidation.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/epistemic_pbpk_multidrug.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/study_with_audit.sio	0	0	0	0	1	1	ok
tests/run-pass/ontology_multiple_disjoint_known_failure.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/async_channels.sio	0	3	0	-	-	-	nv2_compile
