id	iri	label
165	http://purl.obolibrary.org/obo/UBERON_0000301	amniotic cavity
166	http://purl.obolibrary.org/obo/UBERON_0000303	adductor longus
167	http://purl.obolibrary.org/obo/UBERON_0000304	tendon sheath
168	http://purl.obolibrary.org/obo/UBERON_0000305	amnion
169	http://purl.obolibrary.org/obo/UBERON_0000307	blastula
170	http://purl.obolibrary.org/obo/UBERON_0000309	body wall
171	http://purl.obolibrary.org/obo/UBERON_0000310	breast
172	http://purl.obolibrary.org/obo/UBERON_0000311	extensor muscle
173	http://purl.obolibrary.org/obo/UBERON_0000312	inner cambium layer of periosteum
174	http://purl.obolibrary.org/obo/UBERON_0000313	portion of cartilage tissue in tibia
175	http://purl.obolibrary.org/obo/UBERON_0000314	cecum mucosa
176	http://purl.obolibrary.org/obo/UBERON_0000315	subarachnoid space
177	http://purl.obolibrary.org/obo/UBERON_0000316	cervical mucus
178	http://purl.obolibrary.org/obo/UBERON_0000317	colonic mucosa
179	http://purl.obolibrary.org/obo/UBERON_0000319	cytotrophoblast
180	http://purl.obolibrary.org/obo/UBERON_0000320	duodenal mucosa
181	http://purl.obolibrary.org/obo/UBERON_0000323	late embryo
182	http://purl.obolibrary.org/obo/UBERON_0000325	gastric gland
183	http://purl.obolibrary.org/obo/UBERON_0000326	pancreatic juice
184	http://purl.obolibrary.org/obo/UBERON_0000328	gut wall
185	http://purl.obolibrary.org/obo/UBERON_0000329	hair root
186	http://purl.obolibrary.org/obo/UBERON_0000331	ileal mucosa
187	http://purl.obolibrary.org/obo/UBERON_0000332	yellow bone marrow
188	http://purl.obolibrary.org/obo/UBERON_0000333	intestinal gland
189	http://purl.obolibrary.org/obo/UBERON_0000341	throat
190	http://purl.obolibrary.org/obo/UBERON_0000344	mucosa
191	http://purl.obolibrary.org/obo/UBERON_0000345	myelin
192	http://purl.obolibrary.org/obo/UBERON_0000347	entire myelin sheath
193	http://purl.obolibrary.org/obo/UBERON_0000348	ophthalmic nerve
194	http://purl.obolibrary.org/obo/UBERON_0000349	limbic system
195	http://purl.obolibrary.org/obo/UBERON_0000351	nuchal ligament
196	http://purl.obolibrary.org/obo/UBERON_0000353	parenchyma
197	http://purl.obolibrary.org/obo/UBERON_0000355	pharyngeal mucosa
198	http://purl.obolibrary.org/obo/UBERON_0000358	blastocyst
199	http://purl.obolibrary.org/obo/UBERON_0000359	preputial gland
200	http://purl.obolibrary.org/obo/UBERON_0000361	red bone marrow
201	http://purl.obolibrary.org/obo/UBERON_0000362	renal medulla
202	http://purl.obolibrary.org/obo/UBERON_0000363	reticuloendothelial system
203	http://purl.obolibrary.org/obo/UBERON_0000365	urothelium
204	http://purl.obolibrary.org/obo/UBERON_0000366	flexor muscle
205	http://purl.obolibrary.org/obo/UBERON_0000368	adductor brevis
206	http://purl.obolibrary.org/obo/UBERON_0000369	corpus striatum
207	http://purl.obolibrary.org/obo/UBERON_0000370	adductor magnus
208	http://purl.obolibrary.org/obo/UBERON_0000371	syncytiotrophoblast
209	http://purl.obolibrary.org/obo/UBERON_0000372	extensor digitorum brevis pes
210	http://purl.obolibrary.org/obo/UBERON_0000373	tapetum of corpus callosum
211	http://purl.obolibrary.org/obo/UBERON_0000375	mandibular nerve
212	http://purl.obolibrary.org/obo/UBERON_0000376	hindlimb stylopod
213	http://purl.obolibrary.org/obo/UBERON_0000377	maxillary nerve
214	http://purl.obolibrary.org/obo/UBERON_0000378	tongue muscle
215	http://purl.obolibrary.org/obo/UBERON_0000379	tracheal mucosa
216	http://purl.obolibrary.org/obo/UBERON_0000381	urinary bladder detrusor smooth muscle
217	http://purl.obolibrary.org/obo/UBERON_0000382	apocrine sweat gland
218	http://purl.obolibrary.org/obo/UBERON_0000383	musculature of body
219	http://purl.obolibrary.org/obo/UBERON_0000387	meniscus
220	http://purl.obolibrary.org/obo/UBERON_0000388	epiglottis
221	http://purl.obolibrary.org/obo/UBERON_0000389	lens cortex
222	http://purl.obolibrary.org/obo/UBERON_0000390	lens nucleus
223	http://purl.obolibrary.org/obo/UBERON_0000391	leptomeninx
224	http://purl.obolibrary.org/obo/UBERON_0000392	longissimus muscle
225	http://purl.obolibrary.org/obo/UBERON_0000395	cochlear ganglion
226	http://purl.obolibrary.org/obo/UBERON_0000396	vallate papilla
227	http://purl.obolibrary.org/obo/UBERON_0000397	colonic epithelium
228	http://purl.obolibrary.org/obo/UBERON_0000398	cartilage tissue of sternum
229	http://purl.obolibrary.org/obo/UBERON_0000399	jejunal mucosa
230	http://purl.obolibrary.org/obo/UBERON_0000400	jejunal epithelium
231	http://purl.obolibrary.org/obo/UBERON_0000401	mandibular ramus
232	http://purl.obolibrary.org/obo/UBERON_0000402	nasal vestibule
233	http://purl.obolibrary.org/obo/UBERON_0000403	scalp
234	http://purl.obolibrary.org/obo/UBERON_0000407	sympathetic trunk
235	http://purl.obolibrary.org/obo/UBERON_0000408	vertebral ganglion
236	http://purl.obolibrary.org/obo/UBERON_0000409	serous gland
237	http://purl.obolibrary.org/obo/UBERON_0000410	bronchial mucosa
238	http://purl.obolibrary.org/obo/UBERON_0000411	visual cortex
239	http://purl.obolibrary.org/obo/UBERON_0000412	dermal papilla
240	http://purl.obolibrary.org/obo/UBERON_0000414	mucous gland
241	http://purl.obolibrary.org/obo/UBERON_0000415	artery wall
242	http://purl.obolibrary.org/obo/UBERON_0000416	subdural space
243	http://purl.obolibrary.org/obo/UBERON_0000420	myoepithelium
244	http://purl.obolibrary.org/obo/UBERON_0000423	eccrine sweat gland
245	http://purl.obolibrary.org/obo/UBERON_0000424	gastric pit
246	http://purl.obolibrary.org/obo/UBERON_0000426	extravillous trophoblast
247	http://purl.obolibrary.org/obo/UBERON_0000428	prostate epithelium
248	http://purl.obolibrary.org/obo/UBERON_0000429	enteric plexus
249	http://purl.obolibrary.org/obo/UBERON_0000430	ventral intermediate nucleus of thalamus
250	http://purl.obolibrary.org/obo/UBERON_0000431	ventral medial complex of thalamus
251	http://purl.obolibrary.org/obo/UBERON_0000432	endopeduncular nucleus
252	http://purl.obolibrary.org/obo/UBERON_0000433	posterior paraventricular nucleus of thalamus
253	http://purl.obolibrary.org/obo/UBERON_0000434	anterior paraventricular nucleus of thalamus
254	http://purl.obolibrary.org/obo/UBERON_0000435	lateral tuberal nucleus
255	http://purl.obolibrary.org/obo/UBERON_0000437	arachnoid barrier layer
256	http://purl.obolibrary.org/obo/UBERON_0000439	arachnoid trabecula
257	http://purl.obolibrary.org/obo/UBERON_0000440	trabecula
258	http://purl.obolibrary.org/obo/UBERON_0000442	right testicular vein
259	http://purl.obolibrary.org/obo/UBERON_0000443	left testicular vein
260	http://purl.obolibrary.org/obo/UBERON_0000444	lymphoid follicle
261	http://purl.obolibrary.org/obo/UBERON_0000445	habenular trigone
262	http://purl.obolibrary.org/obo/UBERON_0000446	septum of telencephalon
263	http://purl.obolibrary.org/obo/UBERON_0000450	corpus albicans
264	http://purl.obolibrary.org/obo/UBERON_0000451	prefrontal cortex
265	http://purl.obolibrary.org/obo/UBERON_0000453	decidua basalis
266	http://purl.obolibrary.org/obo/UBERON_0000454	cerebral subcortex
267	http://purl.obolibrary.org/obo/UBERON_0000456	secretion of exocrine gland
268	http://purl.obolibrary.org/obo/UBERON_0000457	cavernous artery
269	http://purl.obolibrary.org/obo/UBERON_0000458	endocervix
270	http://purl.obolibrary.org/obo/UBERON_0000459	uterine wall
271	http://purl.obolibrary.org/obo/UBERON_0000460	major vestibular gland
272	http://purl.obolibrary.org/obo/UBERON_0000461	minor vestibular gland
273	http://purl.obolibrary.org/obo/UBERON_0000463	organism substance
274	http://purl.obolibrary.org/obo/UBERON_0000464	anatomical space
275	http://purl.obolibrary.org/obo/UBERON_0000465	material anatomical entity
276	http://purl.obolibrary.org/obo/UBERON_0000466	immaterial anatomical entity
277	http://purl.obolibrary.org/obo/UBERON_0000467	anatomical system
278	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
279	http://purl.obolibrary.org/obo/UBERON_0000471	compound organ component
280	http://purl.obolibrary.org/obo/UBERON_0000472	simple organ
281	http://purl.obolibrary.org/obo/UBERON_0000473	testis
282	http://purl.obolibrary.org/obo/UBERON_0000474	female reproductive system
283	http://purl.obolibrary.org/obo/UBERON_0000475	organism subdivision
284	http://purl.obolibrary.org/obo/UBERON_0000476	acellular anatomical structure
285	http://purl.obolibrary.org/obo/UBERON_0000477	anatomical cluster
286	http://purl.obolibrary.org/obo/UBERON_0000478	extraembryonic structure
287	http://purl.obolibrary.org/obo/UBERON_0000479	tissue
288	http://purl.obolibrary.org/obo/UBERON_0000480	anatomical group
289	http://purl.obolibrary.org/obo/UBERON_0000481	multi-tissue structure
290	http://purl.obolibrary.org/obo/UBERON_0000482	basal lamina of epithelium
291	http://purl.obolibrary.org/obo/UBERON_0000483	epithelium
292	http://purl.obolibrary.org/obo/UBERON_0000484	simple cuboidal epithelium
293	http://purl.obolibrary.org/obo/UBERON_0000485	simple columnar epithelium
294	http://purl.obolibrary.org/obo/UBERON_0000486	multilaminar epithelium
295	http://purl.obolibrary.org/obo/UBERON_0000487	simple squamous epithelium
296	http://purl.obolibrary.org/obo/UBERON_0000488	atypical epithelium
297	http://purl.obolibrary.org/obo/UBERON_0000489	cavitated compound organ
298	http://purl.obolibrary.org/obo/UBERON_0000490	unilaminar epithelium
299	http://purl.obolibrary.org/obo/UBERON_0000491	solid compound organ
300	http://purl.obolibrary.org/obo/UBERON_0000569	ileocecal valve
301	http://purl.obolibrary.org/obo/UBERON_0000642	suspensory ligament of duodenum
302	http://purl.obolibrary.org/obo/UBERON_0000711	splenius capitis
303	http://purl.obolibrary.org/obo/UBERON_0000908	hippocampal commissure
304	http://purl.obolibrary.org/obo/UBERON_0000910	chyme
305	http://purl.obolibrary.org/obo/UBERON_0000911	chyle
306	http://purl.obolibrary.org/obo/UBERON_0000912	mucus
307	http://purl.obolibrary.org/obo/UBERON_0000913	interstitial fluid
308	http://purl.obolibrary.org/obo/UBERON_0000914	organismal segment
309	http://purl.obolibrary.org/obo/UBERON_0000915	thoracic segment of trunk
310	http://purl.obolibrary.org/obo/UBERON_0000916	abdomen
311	http://purl.obolibrary.org/obo/UBERON_0000920	egg chorion
312	http://purl.obolibrary.org/obo/UBERON_0000922	embryo
313	http://purl.obolibrary.org/obo/UBERON_0000923	germ layer
314	http://purl.obolibrary.org/obo/UBERON_0000924	ectoderm
315	http://purl.obolibrary.org/obo/UBERON_0000925	endoderm
316	http://purl.obolibrary.org/obo/UBERON_0000926	mesoderm
317	http://purl.obolibrary.org/obo/UBERON_0000927	mesectoderm
318	http://purl.obolibrary.org/obo/UBERON_0000929	pharyngeal branch of vagus nerve
319	http://purl.obolibrary.org/obo/UBERON_0000930	stomodeum
320	http://purl.obolibrary.org/obo/UBERON_0000931	proctodeum
321	http://purl.obolibrary.org/obo/UBERON_0000933	chordate pharyngeal muscle
322	http://purl.obolibrary.org/obo/UBERON_0000934	ventral nerve cord
323	http://purl.obolibrary.org/obo/UBERON_0000935	anterior commissure
324	http://purl.obolibrary.org/obo/UBERON_0000936	posterior commissure
325	http://purl.obolibrary.org/obo/UBERON_0000939	imaginal disc
326	http://purl.obolibrary.org/obo/UBERON_0000941	cranial nerve II
327	http://purl.obolibrary.org/obo/UBERON_0000942	frontal nerve (branch of ophthalmic)
328	http://purl.obolibrary.org/obo/UBERON_0000945	stomach
329	http://purl.obolibrary.org/obo/UBERON_0000946	cardiac valve
330	http://purl.obolibrary.org/obo/UBERON_0000947	aorta
331	http://purl.obolibrary.org/obo/UBERON_0000948	heart
332	http://purl.obolibrary.org/obo/UBERON_0000949	endocrine system
333	http://purl.obolibrary.org/obo/UBERON_0000950	gracilis
334	http://purl.obolibrary.org/obo/UBERON_0000951	rotator muscle of the vertebral column
335	http://purl.obolibrary.org/obo/UBERON_0000955	brain
336	http://purl.obolibrary.org/obo/UBERON_0000956	cerebral cortex
337	http://purl.obolibrary.org/obo/UBERON_0000957	lamina
338	http://purl.obolibrary.org/obo/UBERON_0000958	medulla of organ
339	http://purl.obolibrary.org/obo/UBERON_0000959	optic chiasma
340	http://purl.obolibrary.org/obo/UBERON_0000961	thoracic ganglion
341	http://purl.obolibrary.org/obo/UBERON_0000962	nerve of cervical vertebra
342	http://purl.obolibrary.org/obo/UBERON_0000963	head sensillum
343	http://purl.obolibrary.org/obo/UBERON_0000964	cornea
344	http://purl.obolibrary.org/obo/UBERON_0000965	lens of camera-type eye
345	http://purl.obolibrary.org/obo/UBERON_0000966	retina
346	http://purl.obolibrary.org/obo/UBERON_0000970	eye
347	http://purl.obolibrary.org/obo/UBERON_0000971	ommatidium
348	http://purl.obolibrary.org/obo/UBERON_0000972	antenna
349	http://purl.obolibrary.org/obo/UBERON_0000974	neck
350	http://purl.obolibrary.org/obo/UBERON_0000975	sternum
351	http://purl.obolibrary.org/obo/UBERON_0000976	humerus
352	http://purl.obolibrary.org/obo/UBERON_0000977	pleura
353	http://purl.obolibrary.org/obo/UBERON_0000978	leg
354	http://purl.obolibrary.org/obo/UBERON_0000979	tibia
355	http://purl.obolibrary.org/obo/UBERON_0000980	trochanter
356	http://purl.obolibrary.org/obo/UBERON_0000981	femur
357	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint
358	http://purl.obolibrary.org/obo/UBERON_0000983	metatarsus region
359	http://purl.obolibrary.org/obo/UBERON_0000984	imaginal disc-derived wing
