id	iri	label
851	http://purl.obolibrary.org/obo/CL_0001020	mature CD8-alpha-low Langerhans cell
852	http://purl.obolibrary.org/obo/CL_0001021	CD34-positive, CD38-positive common lymphoid progenitor
853	http://purl.obolibrary.org/obo/CL_0001022	CD115-positive monocyte
854	http://purl.obolibrary.org/obo/CL_0001023	Kit-positive, CD34-positive common myeloid progenitor
855	http://purl.obolibrary.org/obo/CL_0001024	CD34-positive, CD38-negative hematopoietic stem cell
856	http://purl.obolibrary.org/obo/CL_0001025	Kit-positive, Sca1-positive common lymphoid progenitor
857	http://purl.obolibrary.org/obo/CL_0001026	CD34-positive, CD38-positive common myeloid progenitor
858	http://purl.obolibrary.org/obo/CL_0001027	CD7-negative lymphoid progenitor cell
859	http://purl.obolibrary.org/obo/CL_0001028	CD7-positive lymphoid progenitor cell
860	http://purl.obolibrary.org/obo/CL_0001029	common dendritic progenitor
861	http://purl.obolibrary.org/obo/CL_0001030	CD117-positive common myeloid progenitor OR CD217-positive common lymphoid progenitor
862	http://purl.obolibrary.org/obo/CL_0001031	cerebellar granule cell
863	http://purl.obolibrary.org/obo/CL_0001032	cortical granule cell
864	http://purl.obolibrary.org/obo/CL_0001033	hippocampal granule cell
865	http://purl.obolibrary.org/obo/CL_0001034	cell in vitro
866	http://purl.obolibrary.org/obo/CL_0001035	bone cell
867	http://purl.obolibrary.org/obo/CL_0001039	terminally differentiated osteoblast
868	http://purl.obolibrary.org/obo/CL_0001040	non-terminally differentiated osteoblast
869	http://purl.obolibrary.org/obo/CL_0001041	CD8-positive, CXCR3-positive, alpha-beta regulatory T cell
870	http://purl.obolibrary.org/obo/CL_0001042	T-helper 22 cell
871	http://purl.obolibrary.org/obo/CL_0001043	activated CD4-positive, alpha-beta T cell, human
872	http://purl.obolibrary.org/obo/CL_0001044	effector CD4-positive, alpha-beta T cell
873	http://purl.obolibrary.org/obo/CL_0001045	naive CCR4-positive regulatory T cell
874	http://purl.obolibrary.org/obo/CL_0001046	memory CCR4-positive regulatory T cell
875	http://purl.obolibrary.org/obo/CL_0001047	CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T cell
876	http://purl.obolibrary.org/obo/CL_0001048	activated CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T cell, human
877	http://purl.obolibrary.org/obo/CL_0001049	activated CD8-positive, alpha-beta T cell, human
878	http://purl.obolibrary.org/obo/CL_0001050	effector CD8-positive, alpha-beta T cell
879	http://purl.obolibrary.org/obo/CL_0001051	CD4-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell
880	http://purl.obolibrary.org/obo/CL_0001052	CD8-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell
881	http://purl.obolibrary.org/obo/CL_0001053	IgD-negative memory B cell
882	http://purl.obolibrary.org/obo/CL_0001054	CD14-positive monocyte
883	http://purl.obolibrary.org/obo/CL_0001055	CD14-positive, CD16-low monocyte
884	http://purl.obolibrary.org/obo/CL_0001056	dendritic cell, human
885	http://purl.obolibrary.org/obo/CL_0001057	myeloid dendritic cell, human
886	http://purl.obolibrary.org/obo/CL_0001058	plasmacytoid dendritic cell, human
887	http://purl.obolibrary.org/obo/CL_0001059	common myeloid progenitor, CD34-positive
888	http://purl.obolibrary.org/obo/CL_0001060	hematopoietic oligopotent progenitor cell, lineage-negative
889	http://purl.obolibrary.org/obo/CL_0001061	abnormal cell
890	http://purl.obolibrary.org/obo/CL_0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated
891	http://purl.obolibrary.org/obo/CL_0001063	neoplastic cell
892	http://purl.obolibrary.org/obo/CL_0001064	malignant cell
893	http://purl.obolibrary.org/obo/CL_0001065	innate lymphoid cell
894	http://purl.obolibrary.org/obo/CL_0001066	erythroid progenitor cell, mammalian
895	http://purl.obolibrary.org/obo/CL_0001067	group 1 innate lymphoid cell
896	http://purl.obolibrary.org/obo/CL_0001068	ILC1
897	http://purl.obolibrary.org/obo/CL_0001069	group 2 innate lymphoid cell
898	http://purl.obolibrary.org/obo/CL_0001070	beige adipocyte
899	http://purl.obolibrary.org/obo/CL_0001071	group 3 innate lymphoid cell
900	http://purl.obolibrary.org/obo/CL_0001072	CD34-negative, CD117-positive innate lymphoid cell, human
901	http://purl.obolibrary.org/obo/CL_0001073	CD34-negative, CD56-positive, CD117-positive innate lymphoid cell, human
902	http://purl.obolibrary.org/obo/CL_0001074	CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human
903	http://purl.obolibrary.org/obo/CL_0001075	KLRG1-positive innate lymphoid cell, human
904	http://purl.obolibrary.org/obo/CL_0001076	NKp46-positive innate lymphoid cell, human
905	http://purl.obolibrary.org/obo/CL_0001077	ILC1, human
906	http://purl.obolibrary.org/obo/CL_0001078	group 3 innate lymphoid cell, human
907	http://purl.obolibrary.org/obo/CL_0001079	NKp44-positive group 3 innate lymphoid cell, human
908	http://purl.obolibrary.org/obo/CL_0001080	NKp44-negative group 3 innate lymphoid cell, human
909	http://purl.obolibrary.org/obo/CL_0001081	group 2 innate lymphoid cell, human
910	http://purl.obolibrary.org/obo/CL_0001082	immature innate lymphoid cell
911	http://purl.obolibrary.org/obo/CL_0001087	effector memory CD4-positive, alpha-beta T cell, terminally differentiated
912	http://purl.obolibrary.org/obo/CL_0001200	lymphocyte of B lineage, CD19-positive
913	http://purl.obolibrary.org/obo/CL_0001201	B cell, CD19-positive
914	http://purl.obolibrary.org/obo/CL_0001202	CD86-positive plasmablast
915	http://purl.obolibrary.org/obo/CL_0001203	CD8-positive, alpha-beta memory T cell, CD45RO-positive
916	http://purl.obolibrary.org/obo/CL_0001204	CD4-positive, alpha-beta memory T cell, CD45RO-positive
917	http://purl.obolibrary.org/obo/CL_0001658	visual pigment cell (sensu Nematoda and Protostomia)
918	http://purl.obolibrary.org/obo/CL_0002000	Kit-positive erythroid progenitor cell
919	http://purl.obolibrary.org/obo/CL_0002001	CD34-positive, CD38-positive granulocyte monocyte progenitor
920	http://purl.obolibrary.org/obo/CL_0002002	Kit-positive granulocyte monocyte progenitor
921	http://purl.obolibrary.org/obo/CL_0002003	CD34-positive, GlyA-negative erythroid progenitor cell
922	http://purl.obolibrary.org/obo/CL_0002004	CD34-negative, GlyA-negative proerythroblast
923	http://purl.obolibrary.org/obo/CL_0002005	CD34-positive, CD38-positive megakaryocyte erythroid progenitor cell
924	http://purl.obolibrary.org/obo/CL_0002006	Kit-positive, CD34-negative megakaryocyte erythroid progenitor cell
925	http://purl.obolibrary.org/obo/CL_0002007	Kit-low, CD34-positive eosinophil progenitor cell
926	http://purl.obolibrary.org/obo/CL_0002008	CD34-positive, CD38-positive eosinophil progenitor cell
927	http://purl.obolibrary.org/obo/CL_0002009	macrophage dendritic cell progenitor
928	http://purl.obolibrary.org/obo/CL_0002010	pre-conventional dendritic cell
929	http://purl.obolibrary.org/obo/CL_0002011	Kit-positive macrophage dendritic cell progenitor
930	http://purl.obolibrary.org/obo/CL_0002012	Kit-low proerythroblast
931	http://purl.obolibrary.org/obo/CL_0002013	GlyA-positive basophilic erythroblast
932	http://purl.obolibrary.org/obo/CL_0002014	Kit-negative, Ly-76 high basophilic erythroblast
933	http://purl.obolibrary.org/obo/CL_0002015	Kit-negative, Ly-76 high polychromatophilic erythroblast
934	http://purl.obolibrary.org/obo/CL_0002016	CD71-low, GlyA-positive polychromatic erythroblast
935	http://purl.obolibrary.org/obo/CL_0002017	Kit-negative, Ly-76 high orthochromatophilic erythroblasts
936	http://purl.obolibrary.org/obo/CL_0002018	CD71-negative, GlyA-positive orthochromatic erythroblast
937	http://purl.obolibrary.org/obo/CL_0002019	Ly-76 high reticulocyte
938	http://purl.obolibrary.org/obo/CL_0002020	GlyA-positive reticulocytes
939	http://purl.obolibrary.org/obo/CL_0002021	GlyA-positive erythrocyte
940	http://purl.obolibrary.org/obo/CL_0002022	Ly-76 high positive erythrocyte
941	http://purl.obolibrary.org/obo/CL_0002023	CD34-positive, CD41-positive, CD42-positive megakaryocyte progenitor cell
942	http://purl.obolibrary.org/obo/CL_0002024	Kit-positive megakaryocyte progenitor cell
943	http://purl.obolibrary.org/obo/CL_0002025	CD34-positive, CD41-positive, CD42-negative megakaryocyte progenitor cell
944	http://purl.obolibrary.org/obo/CL_0002026	CD34-negative, CD41-positive, CD42-positive megakaryocyte cell
945	http://purl.obolibrary.org/obo/CL_0002027	CD9-positive, CD41-positive megakaryocyte cell
946	http://purl.obolibrary.org/obo/CL_0002028	basophil mast progenitor cell
947	http://purl.obolibrary.org/obo/CL_0002029	Fc-epsilon RIalpha-low mast cell progenitor
948	http://purl.obolibrary.org/obo/CL_0002030	Fc-epsilon RIalpha-high basophil progenitor cell
949	http://purl.obolibrary.org/obo/CL_0002031	hematopoietic lineage restricted progenitor cell
950	http://purl.obolibrary.org/obo/CL_0002032	hematopoietic oligopotent progenitor cell
951	http://purl.obolibrary.org/obo/CL_0002033	short term hematopoietic stem cell
952	http://purl.obolibrary.org/obo/CL_0002034	long term hematopoietic stem cell
953	http://purl.obolibrary.org/obo/CL_0002035	Slamf1-negative multipotent progenitor cell
954	http://purl.obolibrary.org/obo/CL_0002036	Slamf1-positive multipotent progenitor cell
955	http://purl.obolibrary.org/obo/CL_0002037	CD2-positive, CD5-positive, CD44-positive alpha-beta intraepithelial T cell
956	http://purl.obolibrary.org/obo/CL_0002038	T follicular helper cell
957	http://purl.obolibrary.org/obo/CL_0002039	immature NK T cell stage I, mouse
958	http://purl.obolibrary.org/obo/CL_0002040	immature NK T cell stage II, mouse
959	http://purl.obolibrary.org/obo/CL_0002041	immature NK T cell stage III, mouse
960	http://purl.obolibrary.org/obo/CL_0002042	immature NK T cell stage IV, mouse
961	http://purl.obolibrary.org/obo/CL_0002043	CD34-positive, CD38-negative multipotent progenitor cell
962	http://purl.obolibrary.org/obo/CL_0002044	Kit-positive, integrin beta7-high basophil mast progenitor cell
963	http://purl.obolibrary.org/obo/CL_0002045	fraction A pre-pro B cell
964	http://purl.obolibrary.org/obo/CL_0002046	early pro-B cell
965	http://purl.obolibrary.org/obo/CL_0002047	fraction B precursor B cell
966	http://purl.obolibrary.org/obo/CL_0002048	late pro-B cell
967	http://purl.obolibrary.org/obo/CL_0002049	fraction C precursor B cell
968	http://purl.obolibrary.org/obo/CL_0002050	fraction C' precursor B cell
969	http://purl.obolibrary.org/obo/CL_0002051	CD38-high pre-BCR positive cell
970	http://purl.obolibrary.org/obo/CL_0002052	fraction D precursor B cell
971	http://purl.obolibrary.org/obo/CL_0002053	CD22-positive, CD38-low small pre-B cell
972	http://purl.obolibrary.org/obo/CL_0002054	fraction E immature B cell
973	http://purl.obolibrary.org/obo/CL_0002055	CD38-negative immature B cell
974	http://purl.obolibrary.org/obo/CL_0002056	fraction F mature B cell
975	http://purl.obolibrary.org/obo/CL_0002057	CD14-positive, CD16-negative classical monocyte
976	http://purl.obolibrary.org/obo/CL_0002058	Gr1-low non-classical monocyte
977	http://purl.obolibrary.org/obo/CL_0002059	CD8-alpha-positive thymic conventional dendritic cell
978	http://purl.obolibrary.org/obo/CL_0002060	melanophage
979	http://purl.obolibrary.org/obo/CL_0002061	T-helper 9 cell
980	http://purl.obolibrary.org/obo/CL_0002062	pulmonary alveolar type 1 cell
981	http://purl.obolibrary.org/obo/CL_0002063	pulmonary alveolar type 2 cell
982	http://purl.obolibrary.org/obo/CL_0002064	pancreatic acinar cell
983	http://purl.obolibrary.org/obo/CL_0002066	Feyrter cell
984	http://purl.obolibrary.org/obo/CL_0002067	type A enteroendocrine cell
985	http://purl.obolibrary.org/obo/CL_0002068	Purkinje myocyte
986	http://purl.obolibrary.org/obo/CL_0002069	type II vestibular sensory cell
987	http://purl.obolibrary.org/obo/CL_0002070	type I vestibular sensory cell
988	http://purl.obolibrary.org/obo/CL_0002071	enterocyte of epithelium of large intestine
989	http://purl.obolibrary.org/obo/CL_0002072	nodal myocyte
990	http://purl.obolibrary.org/obo/CL_0002073	transitional myocyte
991	http://purl.obolibrary.org/obo/CL_0002074	myocardial endocrine cell
992	http://purl.obolibrary.org/obo/CL_0002075	brush cell of tracheobronchial tree
993	http://purl.obolibrary.org/obo/CL_0002076	endo-epithelial cell
994	http://purl.obolibrary.org/obo/CL_0002077	ecto-epithelial cell
995	http://purl.obolibrary.org/obo/CL_0002078	meso-epithelial cell
996	http://purl.obolibrary.org/obo/CL_0002079	pancreatic ductal cell
997	http://purl.obolibrary.org/obo/CL_0002080	pancreatic centro-acinar cell
998	http://purl.obolibrary.org/obo/CL_0002081	type II cell of carotid body
999	http://purl.obolibrary.org/obo/CL_0002082	type II cell of adrenal medulla
1000	http://purl.obolibrary.org/obo/CL_0002083	type I cell of adrenal medulla
1001	http://purl.obolibrary.org/obo/CL_0002084	Boettcher cell
1002	http://purl.obolibrary.org/obo/CL_0002085	tanycyte
1003	http://purl.obolibrary.org/obo/CL_0002086	specialized cardiac myocyte
1004	http://purl.obolibrary.org/obo/CL_0002087	nongranular leukocyte
1005	http://purl.obolibrary.org/obo/CL_0002088	interstitial cell of Cajal
1006	http://purl.obolibrary.org/obo/CL_0002089	group 2 innate lymphoid cell, mouse
1007	http://purl.obolibrary.org/obo/CL_0002090	polar body
1008	http://purl.obolibrary.org/obo/CL_0002091	primary polar body
1009	http://purl.obolibrary.org/obo/CL_0002092	bone marrow cell
1010	http://purl.obolibrary.org/obo/CL_0002093	secondary polar body
1011	http://purl.obolibrary.org/obo/CL_0002094	interstitial cell of ovary
1012	http://purl.obolibrary.org/obo/CL_0002095	hilus cell of ovary
1013	http://purl.obolibrary.org/obo/CL_0002096	internodal tract myocyte
1014	http://purl.obolibrary.org/obo/CL_0002097	cortical cell of adrenal gland
1015	http://purl.obolibrary.org/obo/CL_0002098	regular cardiac myocyte
1016	http://purl.obolibrary.org/obo/CL_0002099	type I cell of adrenal cortex
1017	http://purl.obolibrary.org/obo/CL_0002100	regular interventricular cardiac myocyte
1018	http://purl.obolibrary.org/obo/CL_0002101	CD38-positive naive B cell
1019	http://purl.obolibrary.org/obo/CL_0002102	CD38-negative naive B cell
1020	http://purl.obolibrary.org/obo/CL_0002103	IgG-positive double negative memory B cell
1021	http://purl.obolibrary.org/obo/CL_0002104	IgG-negative double negative memory B cell
1022	http://purl.obolibrary.org/obo/CL_0002105	CD38-positive IgG memory B cell
1023	http://purl.obolibrary.org/obo/CL_0002106	IgD-positive CD38-positive IgG memory B cell
1024	http://purl.obolibrary.org/obo/CL_0002107	IgD-negative CD38-positive IgG memory B cell
1025	http://purl.obolibrary.org/obo/CL_0002108	CD38-negative IgG memory B cell
1026	http://purl.obolibrary.org/obo/CL_0002109	B220-positive CD38-positive naive B cell
1027	http://purl.obolibrary.org/obo/CL_0002110	B220-low CD38-positive naive B cell
1028	http://purl.obolibrary.org/obo/CL_0002111	CD38-negative unswitched memory B cell
1029	http://purl.obolibrary.org/obo/CL_0002112	B220-positive CD38-negative unswitched memory B cell
1030	http://purl.obolibrary.org/obo/CL_0002113	B220-low CD38-negative unswitched memory B cell
1031	http://purl.obolibrary.org/obo/CL_0002114	CD38-positive unswitched memory B cell
1032	http://purl.obolibrary.org/obo/CL_0002115	B220-positive CD38-positive unswitched memory B cell
1033	http://purl.obolibrary.org/obo/CL_0002116	B220-low CD38-positive unswitched memory B cell
1034	http://purl.obolibrary.org/obo/CL_0002117	IgG-negative class switched memory B cell
1035	http://purl.obolibrary.org/obo/CL_0002118	CD38-negative IgG-negative class switched memory B cell
1036	http://purl.obolibrary.org/obo/CL_0002119	CD38-positive IgG-negative class switched memory B cell
1037	http://purl.obolibrary.org/obo/CL_0002120	CD24-positive CD38-negative IgG-negative class switched memory B cell
1038	http://purl.obolibrary.org/obo/CL_0002121	CD24-negative CD38-negative IgG-negative class switched memory B cell
1039	http://purl.obolibrary.org/obo/CL_0002122	B220-positive CD38-positive IgG-negative class switched memory B cell
1040	http://purl.obolibrary.org/obo/CL_0002123	B220-low CD38-positive IgG-negative class switched memory B cell
1041	http://purl.obolibrary.org/obo/CL_0002124	CD27-positive gamma-delta T cell
1042	http://purl.obolibrary.org/obo/CL_0002125	CD27-negative gamma-delta T cell
1043	http://purl.obolibrary.org/obo/CL_0002126	CD25-positive, CD27-positive immature gamma-delta T cell
1044	http://purl.obolibrary.org/obo/CL_0002127	innate effector T cell
1045	http://purl.obolibrary.org/obo/CL_0002128	Tc17 cell
1046	http://purl.obolibrary.org/obo/CL_0002129	regular atrial cardiac myocyte
1047	http://purl.obolibrary.org/obo/CL_0002130	regular interatrial cardiac myocyte
1048	http://purl.obolibrary.org/obo/CL_0002131	regular ventricular cardiac myocyte
1049	http://purl.obolibrary.org/obo/CL_0002132	stromal cell of ovary
1050	http://purl.obolibrary.org/obo/CL_0002133	stromal cell of ovarian cortex
1051	http://purl.obolibrary.org/obo/CL_0002134	stromal cell of ovarian medulla
1052	http://purl.obolibrary.org/obo/CL_0002135	nonkeratinized cell of epidermis
1053	http://purl.obolibrary.org/obo/CL_0002136	type II cell of adrenal cortex
1054	http://purl.obolibrary.org/obo/CL_0002137	type III cell of adrenal cortex
1055	http://purl.obolibrary.org/obo/CL_0002138	endothelial cell of lymphatic vessel
1056	http://purl.obolibrary.org/obo/CL_0002139	endothelial cell of vascular tree
1057	http://purl.obolibrary.org/obo/CL_0002140	skin sebocyte
1058	http://purl.obolibrary.org/obo/CL_0002141	active chief cell of parathyroid gland
1059	http://purl.obolibrary.org/obo/CL_0002142	dark cell of eccrine sweat gland
1060	http://purl.obolibrary.org/obo/CL_0002143	dark chief cell of parathyroid gland
1061	http://purl.obolibrary.org/obo/CL_0002144	capillary endothelial cell
1062	http://purl.obolibrary.org/obo/CL_0002145	multiciliated columnar cell of tracheobronchial tree
1063	http://purl.obolibrary.org/obo/CL_0002146	clear cell of eccrine sweat gland
1064	http://purl.obolibrary.org/obo/CL_0002147	clear chief cell of parathyroid gland
1065	http://purl.obolibrary.org/obo/CL_0002148	dental pulp cell
1066	http://purl.obolibrary.org/obo/CL_0002149	epithelial cell of uterus
1067	http://purl.obolibrary.org/obo/CL_0002150	epithelioid macrophage
1068	http://purl.obolibrary.org/obo/CL_0002151	late promyelocyte
1069	http://purl.obolibrary.org/obo/CL_0002152	columnar cell of endocervix
1070	http://purl.obolibrary.org/obo/CL_0002153	corneocyte
1071	http://purl.obolibrary.org/obo/CL_0002154	early promyelocyte
1072	http://purl.obolibrary.org/obo/CL_0002155	echinocyte
1073	http://purl.obolibrary.org/obo/CL_0002157	endosteal cell
1074	http://purl.obolibrary.org/obo/CL_0002158	external epithelial cell of tympanic membrane
1075	http://purl.obolibrary.org/obo/CL_0002159	general ecto-epithelial cell
1076	http://purl.obolibrary.org/obo/CL_0002160	basal external epithelial cell of tympanic membrane
1077	http://purl.obolibrary.org/obo/CL_0002161	superficial external epithelial cell of tympanic membrane
1078	http://purl.obolibrary.org/obo/CL_0002162	internal epithelial cell of tympanic membrane
1079	http://purl.obolibrary.org/obo/CL_0002163	internal pillar cell of cochlea
1080	http://purl.obolibrary.org/obo/CL_0002164	external pillar cell of cochlea
1081	http://purl.obolibrary.org/obo/CL_0002165	phalangeal cell
1082	http://purl.obolibrary.org/obo/CL_0002166	epithelial cell of Malassez
1083	http://purl.obolibrary.org/obo/CL_0002167	olfactory epithelial cell
1084	http://purl.obolibrary.org/obo/CL_0002168	border cell of cochlea
1085	http://purl.obolibrary.org/obo/CL_0002169	basal cell of olfactory epithelium
1086	http://purl.obolibrary.org/obo/CL_0002170	keratinized cell of the oral mucosa
1087	http://purl.obolibrary.org/obo/CL_0002171	globose cell of olfactory epithelium
1088	http://purl.obolibrary.org/obo/CL_0002172	interdental cell of cochlea
1089	http://purl.obolibrary.org/obo/CL_0002173	extraglomerular mesangial cell
1090	http://purl.obolibrary.org/obo/CL_0002174	follicular cell of ovary
1091	http://purl.obolibrary.org/obo/CL_0002175	primary follicular cell of ovary
1092	http://purl.obolibrary.org/obo/CL_0002176	secondary follicular cell of ovary
1093	http://purl.obolibrary.org/obo/CL_0002177	folliculostellate cell of pars distalis of adenohypophysis
1094	http://purl.obolibrary.org/obo/CL_0002178	epithelial cell of stomach
1095	http://purl.obolibrary.org/obo/CL_0002179	foveolar cell of stomach
1096	http://purl.obolibrary.org/obo/CL_0002180	mucous cell of stomach
1097	http://purl.obolibrary.org/obo/CL_0002181	mucous neck cell of gastric gland
1098	http://purl.obolibrary.org/obo/CL_0002183	stem cell of gastric gland
1099	http://purl.obolibrary.org/obo/CL_0002184	basal proper cell of olfactory epithelium
1100	http://purl.obolibrary.org/obo/CL_0002187	basal cell of epidermis
1101	http://purl.obolibrary.org/obo/CL_0002188	glomerular endothelial cell
1102	http://purl.obolibrary.org/obo/CL_0002189	granular cell of epidermis
1103	http://purl.obolibrary.org/obo/CL_0002190	squamous cell of epidermis
1104	http://purl.obolibrary.org/obo/CL_0002191	granulocytopoietic cell
1105	http://purl.obolibrary.org/obo/CL_0002192	metamyelocyte
1106	http://purl.obolibrary.org/obo/CL_0002193	myelocyte
1107	http://purl.obolibrary.org/obo/CL_0002194	monopoietic cell
1108	http://purl.obolibrary.org/obo/CL_0002195	hepatic stem cell
1109	http://purl.obolibrary.org/obo/CL_0002196	hepatic oval stem cell
1110	http://purl.obolibrary.org/obo/CL_0002197	inactive chief cell of parathyoid gland
1111	http://purl.obolibrary.org/obo/CL_0002198	oncocyte
1112	http://purl.obolibrary.org/obo/CL_0002199	oxyphil cell of parathyroid gland
1113	http://purl.obolibrary.org/obo/CL_0002200	oxyphil cell of thyroid
1114	http://purl.obolibrary.org/obo/CL_0002201	renal beta-intercalated cell
1115	http://purl.obolibrary.org/obo/CL_0002202	epithelial cell of tracheobronchial tree
1116	http://purl.obolibrary.org/obo/CL_0002203	tuft cell of large intestine
1117	http://purl.obolibrary.org/obo/CL_0002204	tuft cell
1118	http://purl.obolibrary.org/obo/CL_0002205	brush cell of lobular bronchiole
1119	http://purl.obolibrary.org/obo/CL_0002206	brush cell of terminal bronchiole
1120	http://purl.obolibrary.org/obo/CL_0002207	brush cell of trachea
1121	http://purl.obolibrary.org/obo/CL_0002208	brush cell of bronchus
1122	http://purl.obolibrary.org/obo/CL_0002209	intermediate epitheliocyte
1123	http://purl.obolibrary.org/obo/CL_0002210	red muscle cell
1124	http://purl.obolibrary.org/obo/CL_0002211	type I muscle cell
1125	http://purl.obolibrary.org/obo/CL_0002212	type II muscle cell
1126	http://purl.obolibrary.org/obo/CL_0002213	white muscle cell
1127	http://purl.obolibrary.org/obo/CL_0002214	type IIa muscle cell
1128	http://purl.obolibrary.org/obo/CL_0002215	type IIb muscle cell
1129	http://purl.obolibrary.org/obo/CL_0002216	intermediate muscle cell
1130	http://purl.obolibrary.org/obo/CL_0002217	intermediate trophoblast cell
1131	http://purl.obolibrary.org/obo/CL_0002218	immature dendritic epithelial T cell precursor
1132	http://purl.obolibrary.org/obo/CL_0002219	anchoring trophoblast
1133	http://purl.obolibrary.org/obo/CL_0002220	interstitial cell of pineal gland
1134	http://purl.obolibrary.org/obo/CL_0002221	keratinized squamous cell of esophagus
1135	http://purl.obolibrary.org/obo/CL_0002222	vertebrate lens cell
1136	http://purl.obolibrary.org/obo/CL_0002223	anterior lens cell
1137	http://purl.obolibrary.org/obo/CL_0002224	lens epithelial cell
1138	http://purl.obolibrary.org/obo/CL_0002225	secondary lens fiber
1139	http://purl.obolibrary.org/obo/CL_0002226	non-nucleated secondary lens fiber
1140	http://purl.obolibrary.org/obo/CL_0002227	nucleated secondary lens fiber
1141	http://purl.obolibrary.org/obo/CL_0002228	primary lens fiber
1142	http://purl.obolibrary.org/obo/CL_0002229	light chief cell of parathyroid gland
1143	http://purl.obolibrary.org/obo/CL_0002231	epithelial cell of prostate
1144	http://purl.obolibrary.org/obo/CL_0002232	epithelial cell of prostatic duct
1145	http://purl.obolibrary.org/obo/CL_0002233	epithelial cell of prostatic acinus
1146	http://purl.obolibrary.org/obo/CL_0002234	basal cell of prostatic acinus
1147	http://purl.obolibrary.org/obo/CL_0002235	luminal cell of prostatic acinus
1148	http://purl.obolibrary.org/obo/CL_0002236	basal epithelial cell of prostatic duct
1149	http://purl.obolibrary.org/obo/CL_0002237	luminal epithelial cell of prostatic duct
1150	http://purl.obolibrary.org/obo/CL_0002238	male gonocyte
1151	http://purl.obolibrary.org/obo/CL_0002239	ooblast
1152	http://purl.obolibrary.org/obo/CL_0002240	marrow fibroblast
1153	http://purl.obolibrary.org/obo/CL_0002241	pulmonary interstitial fibroblast
1154	http://purl.obolibrary.org/obo/CL_0002242	nucleate cell
1155	http://purl.obolibrary.org/obo/CL_0002243	smooth muscle cell of sphincter of pupil
1156	http://purl.obolibrary.org/obo/CL_0002244	squamous cell of ectocervix
1157	http://purl.obolibrary.org/obo/CL_0002246	peripheral blood stem cell
1158	http://purl.obolibrary.org/obo/CL_0002247	pleural macrophage
1159	http://purl.obolibrary.org/obo/CL_0002248	pluripotent stem cell
1160	http://purl.obolibrary.org/obo/CL_0002249	primitive cardiac myocyte
1161	http://purl.obolibrary.org/obo/CL_0002250	intestinal crypt stem cell
1162	http://purl.obolibrary.org/obo/CL_0002251	epithelial cell of alimentary canal
1163	http://purl.obolibrary.org/obo/CL_0002252	epithelial cell of esophagus
1164	http://purl.obolibrary.org/obo/CL_0002253	epithelial cell of large intestine
1165	http://purl.obolibrary.org/obo/CL_0002254	epithelial cell of small intestine
1166	http://purl.obolibrary.org/obo/CL_0002255	stromal cell of endometrium
1167	http://purl.obolibrary.org/obo/CL_0002256	supporting cell of carotid body
1168	http://purl.obolibrary.org/obo/CL_0002257	epithelial cell of thyroid gland
1169	http://purl.obolibrary.org/obo/CL_0002258	thyroid follicular cell
1170	http://purl.obolibrary.org/obo/CL_0002259	neuroepithelial stem cell
1171	http://purl.obolibrary.org/obo/CL_0002260	epithelial cell of parathyroid gland
1172	http://purl.obolibrary.org/obo/CL_0002261	endothelial cell of viscerocranial mucosa
1173	http://purl.obolibrary.org/obo/CL_0002262	endothelial cell of sinusoid
1174	http://purl.obolibrary.org/obo/CL_0002263	transitional cell of parathyroid gland
1175	http://purl.obolibrary.org/obo/CL_0002264	type A cell of stomach
1176	http://purl.obolibrary.org/obo/CL_0002265	type D cell of colon
1177	http://purl.obolibrary.org/obo/CL_0002266	type D cell of small intestine
1178	http://purl.obolibrary.org/obo/CL_0002267	type D cell of stomach
1179	http://purl.obolibrary.org/obo/CL_0002268	P/D1 enteroendocrine cell
1180	http://purl.obolibrary.org/obo/CL_0002269	vasoactive intestinal peptide secreting cell
1181	http://purl.obolibrary.org/obo/CL_0002270	type EC2 enteroendocrine cell
1182	http://purl.obolibrary.org/obo/CL_0002271	type EC1 enteroendocrine cell
1183	http://purl.obolibrary.org/obo/CL_0002272	motilin secreting cell
1184	http://purl.obolibrary.org/obo/CL_0002273	type ECL enteroendocrine cell
1185	http://purl.obolibrary.org/obo/CL_0002274	histamine secreting cell
1186	http://purl.obolibrary.org/obo/CL_0002275	pancreatic PP cell
1187	http://purl.obolibrary.org/obo/CL_0002277	type I enteroendocrine cell
1188	http://purl.obolibrary.org/obo/CL_0002278	GIP cell
1189	http://purl.obolibrary.org/obo/CL_0002279	type L enteroendocrine cell
1190	http://purl.obolibrary.org/obo/CL_0002280	type N enteroendocrine cell
1191	http://purl.obolibrary.org/obo/CL_0002281	type S enteroendocrine cell
1192	http://purl.obolibrary.org/obo/CL_0002282	type TG enteroendocrine cell
1193	http://purl.obolibrary.org/obo/CL_0002283	ecto-epithelial cell of viscerocranial mucosa
1194	http://purl.obolibrary.org/obo/CL_0002284	type X enteroendocrine cell
1195	http://purl.obolibrary.org/obo/CL_0002285	type III taste bud cell
1196	http://purl.obolibrary.org/obo/CL_0002286	type II taste cell
