id	iri	label
106	http://purl.obolibrary.org/obo/PATO_0000403	cleft
107	http://purl.obolibrary.org/obo/PATO_0000404	coiled
108	http://purl.obolibrary.org/obo/PATO_0000405	curled
109	http://purl.obolibrary.org/obo/PATO_0000406	curved
110	http://purl.obolibrary.org/obo/PATO_0000407	flat
111	http://purl.obolibrary.org/obo/PATO_0000409	oblate
112	http://purl.obolibrary.org/obo/PATO_0000410	pinnate
113	http://purl.obolibrary.org/obo/PATO_0000411	circular
114	http://purl.obolibrary.org/obo/PATO_0000413	square
115	http://purl.obolibrary.org/obo/PATO_0000414	unbranched
116	http://purl.obolibrary.org/obo/PATO_0000415	uncoiled
117	http://purl.obolibrary.org/obo/PATO_0000422	auxotrophic
118	http://purl.obolibrary.org/obo/PATO_0000423	prototrophic
119	http://purl.obolibrary.org/obo/PATO_0000427	recurrent
120	http://purl.obolibrary.org/obo/PATO_0000428	sporadic
121	http://purl.obolibrary.org/obo/PATO_0000438	invariant
122	http://purl.obolibrary.org/obo/PATO_0000440	regular spatial pattern
123	http://purl.obolibrary.org/obo/PATO_0000441	repetitive
124	http://purl.obolibrary.org/obo/PATO_0000453	glabrous
125	http://purl.obolibrary.org/obo/PATO_0000454	hairy
126	http://purl.obolibrary.org/obo/PATO_0000455	pubescent
127	http://purl.obolibrary.org/obo/PATO_0000460	abnormal
128	http://purl.obolibrary.org/obo/PATO_0000461	normal
129	http://purl.obolibrary.org/obo/PATO_0000462	absent
130	http://purl.obolibrary.org/obo/PATO_0000463	conspicuous
131	http://purl.obolibrary.org/obo/PATO_0000464	inconspicuous
132	http://purl.obolibrary.org/obo/PATO_0000467	present
133	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
134	http://purl.obolibrary.org/obo/PATO_0000487	responsive to
135	http://purl.obolibrary.org/obo/PATO_0000488	unresponsive to
136	http://purl.obolibrary.org/obo/PATO_0000498	increased duration
137	http://purl.obolibrary.org/obo/PATO_0000499	decreased duration
138	http://purl.obolibrary.org/obo/PATO_0000500	advanced phase
139	http://purl.obolibrary.org/obo/PATO_0000501	dark phase
140	http://purl.obolibrary.org/obo/PATO_0000502	delayed
141	http://purl.obolibrary.org/obo/PATO_0000503	light phase
142	http://purl.obolibrary.org/obo/PATO_0000504	arrhythmic
143	http://purl.obolibrary.org/obo/PATO_0000505	rhythmic
144	http://purl.obolibrary.org/obo/PATO_0000513	insensitive toward
145	http://purl.obolibrary.org/obo/PATO_0000515	tolerant to
146	http://purl.obolibrary.org/obo/PATO_0000516	sensitive toward
147	http://purl.obolibrary.org/obo/PATO_0000546	photoinsensitive
148	http://purl.obolibrary.org/obo/PATO_0000547	photosensitive
149	http://purl.obolibrary.org/obo/PATO_0000569	decreased height
150	http://purl.obolibrary.org/obo/PATO_0000570	increased height
151	http://purl.obolibrary.org/obo/PATO_0000573	increased length
152	http://purl.obolibrary.org/obo/PATO_0000574	decreased length
153	http://purl.obolibrary.org/obo/PATO_0000582	increased weight
154	http://purl.obolibrary.org/obo/PATO_0000583	decreased weight
155	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic
156	http://purl.obolibrary.org/obo/PATO_0000585	hypotrophic
157	http://purl.obolibrary.org/obo/PATO_0000586	increased size
158	http://purl.obolibrary.org/obo/PATO_0000587	decreased size
159	http://purl.obolibrary.org/obo/PATO_0000588	vestigial
160	http://purl.obolibrary.org/obo/PATO_0000591	increased thickness
161	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness
162	http://purl.obolibrary.org/obo/PATO_0000595	increased volume
163	http://purl.obolibrary.org/obo/PATO_0000596	decreased volume
164	http://purl.obolibrary.org/obo/PATO_0000599	decreased width
